"Date","Average_SSI"
1980-01-01,-0.235398914695037
1980-02-01,-0.328242311692226
1980-03-01,-0.0389985132509038
1980-04-01,-0.20311757527847
1980-05-01,-0.104087283089656
1980-06-01,0.32370479018115
1980-07-01,-0.0586150432636148
1980-08-01,-0.16671632423715
1980-09-01,-0.418705033932145
1980-10-01,0.00498794739934373
1980-11-01,-0.159345884006715
1980-12-01,-0.152468536455941
1981-01-01,0.00687562110001824
1981-02-01,0.146041155708003
1981-03-01,0.673385900817994
1981-04-01,0.231785105040342
1981-05-01,0.363911780698829
1981-06-01,0.103648440349385
1981-07-01,-0.0698986808078717
1981-08-01,-0.0999344073003335
1981-09-01,0.0234584796918612
1981-10-01,-0.144698635214334
1981-11-01,0.0929774643482236
1981-12-01,0.0148366526503227
1982-01-01,0.0390835241937211
1982-02-01,-0.133809592554451
1982-03-01,-0.169013461078956
1982-04-01,-0.194884053495384
1982-05-01,-0.410266759698185
1982-06-01,-0.220828873061236
1982-07-01,-0.26811680291017
1982-08-01,0.116323695559096
1982-09-01,0.646627820037764
1982-10-01,0.322573281206241
1982-11-01,0.165663055853995
1982-12-01,0.132183966386481
1983-01-01,0.0759120215221075
1983-02-01,-0.0700504393058283
1983-03-01,-0.254183806295173
1983-04-01,-0.111002701113028
1983-05-01,0.20149069534076
1983-06-01,0.696056686180954
1983-07-01,0.51307889313071
1983-08-01,0.370078031908671
1983-09-01,-0.0705361828455149
1983-10-01,-0.222372163768374
1983-11-01,-0.316915855525373
1983-12-01,-0.180701283133086
1984-01-01,-0.0627789365184621
1984-02-01,-0.133789702897844
1984-03-01,-0.376173008647202
1984-04-01,-0.32480643173159
1984-05-01,0.272399216718887
1984-06-01,-0.178933428562957
1984-07-01,-0.311320380681602
1984-08-01,-0.237102068365799
1984-09-01,-0.151978354345186
1984-10-01,-0.0366012177383813
1984-11-01,-0.0540714224188197
1984-12-01,0.139499574322401
1985-01-01,-0.115039023383043
1985-02-01,-0.180576002813935
1985-03-01,0.124015751124279
1985-04-01,0.611427782596212
1985-05-01,0.709101975454581
1985-06-01,0.504305811779999
1985-07-01,0.172568120546536
1985-08-01,-0.0837578845491291
1985-09-01,-0.0855787800340663
1985-10-01,0.424202352640652
1985-11-01,0.139618682008541
1985-12-01,0.167350083912588
1986-01-01,0.0767190741125521
1986-02-01,0.0172985173556303
1986-03-01,-0.260486160124318
1986-04-01,-0.117340855804452
1986-05-01,-0.307836194488043
1986-06-01,-0.0894695476598419
1986-07-01,0.396866302062729
1986-08-01,-0.303753201620225
1986-09-01,0.146499056180465
1986-10-01,0.446880653625316
1986-11-01,0.772889816719302
1986-12-01,0.503039759193029
1987-01-01,0.315954827337795
1987-02-01,0.177237745411368
1987-03-01,-0.0127153870564953
1987-04-01,0.239351287008923
1987-05-01,0.148983234186131
1987-06-01,0.118790721062426
1987-07-01,-0.284603381614747
1987-08-01,-0.278985781975002
1987-09-01,-0.275920330601956
1987-10-01,-0.134328773919628
1987-11-01,-0.303629264328489
1987-12-01,-0.212485351000204
1988-01-01,-0.0203672406275164
1988-02-01,-0.33134839926988
1988-03-01,-0.197549543579123
1988-04-01,-0.0526520802243522
1988-05-01,-0.00999632410403189
1988-06-01,-0.139111697090183
1988-07-01,-0.0408239466176105
1988-08-01,0.0344826202212137
1988-09-01,0.367040329232188
1988-10-01,0.202423681986465
1988-11-01,-0.127491294879387
1988-12-01,-0.15861295414715
1989-01-01,-0.0816497247837136
1989-02-01,-0.0479978778872803
1989-03-01,0.566511276942254
1989-04-01,0.149732868337024
1989-05-01,0.0225405224884821
1989-06-01,0.215898628959021
1989-07-01,0.0775365428823959
1989-08-01,0.0122505662094313
1989-09-01,-0.0362436211722155
1989-10-01,0.252349646555424
1989-11-01,0.0688489815140675
1989-12-01,0.0224950982579737
1990-01-01,-0.222689871966451
1990-02-01,-0.00489942352840826
1990-03-01,-0.423830623338642
1990-04-01,-0.192621271257108
1990-05-01,-0.210385136218308
1990-06-01,-0.282453028015121
1990-07-01,-0.258726118386718
1990-08-01,-0.147202355237707
1990-09-01,0.0126820148090171
1990-10-01,0.0574504808821106
1990-11-01,0.0839980851220213
