"Date","Average_SSI"
1980-01-01,-0.0625579842096794
1980-02-01,-0.101019771777562
1980-03-01,-0.0769903295034716
1980-04-01,-0.139370435207818
1980-05-01,-0.0658072243198548
1980-06-01,0.0691211221907676
1980-07-01,0.284719007819386
1980-08-01,0.52736116207607
1980-09-01,0.411035487809121
1980-10-01,0.301712835610719
1980-11-01,0.38633342786954
1980-12-01,0.270377803828574
1981-01-01,0.598671356583736
1981-02-01,0.467435038186122
1981-03-01,0.348945365477235
1981-04-01,0.48705516035042
1981-05-01,-0.0873420404204841
1981-06-01,0.0301983142733381
1981-07-01,-0.132773949514259
1981-08-01,-0.0270530495509301
1981-09-01,0.0789524146363283
1981-10-01,-0.236307569680015
1981-11-01,-0.0962887993344156
1981-12-01,0.0282493490844682
1982-01-01,-0.140731162281756
1982-02-01,-0.097647921124248
1982-03-01,-0.225659063484516
1982-04-01,0.0709834193876673
1982-05-01,-0.153693533417212
1982-06-01,-0.0345469263470251
1982-07-01,-0.247298684317148
1982-08-01,-0.207862165160831
1982-09-01,0.0500496373160087
1982-10-01,0.0763577768943597
1982-11-01,-0.18293371903999
1982-12-01,0.218225122640097
1983-01-01,-0.134463033772092
1983-02-01,-0.298643501407138
1983-03-01,-0.168244937871129
1983-04-01,-0.103383618351069
1983-05-01,-0.146658146549383
1983-06-01,-0.234479091079745
1983-07-01,-0.223395016158205
1983-08-01,0.00513107241825554
1983-09-01,0.215419086078887
1983-10-01,0.0322649125749018
1983-11-01,-0.231328807263511
1983-12-01,-0.233096712070895
1984-01-01,-0.137256671107316
1984-02-01,-0.260391436400054
1984-03-01,-0.00265076647065545
1984-04-01,-0.170649441253823
1984-05-01,-0.211803918255908
1984-06-01,-0.181207072795283
1984-07-01,-0.0577283206759622
1984-08-01,0.0197327189379682
1984-09-01,0.146754387310065
1984-10-01,0.179267405749696
1984-11-01,0.00142674799421359
1984-12-01,0.132471405305657
1985-01-01,-0.0165945290205229
1985-02-01,0.254453841284094
1985-03-01,-0.00128535469746825
1985-04-01,-0.14634182358803
1985-05-01,-0.144916272515112
1985-06-01,0.0464021380409976
1985-07-01,-0.0316544726793696
1985-08-01,-0.0287659798089741
1985-09-01,-0.0298627704023602
1985-10-01,-0.128689069890792
1985-11-01,0.0507099894881331
1985-12-01,-0.143187170598793
1986-01-01,-0.0255571609078445
1986-02-01,-0.22367295482709
1986-03-01,-0.0853523990167333
1986-04-01,-0.202708456124925
1986-05-01,-0.288464712406038
1986-06-01,-0.0162551870859163
1986-07-01,-0.201185780747125
1986-08-01,-0.0533282297726032
1986-09-01,-0.103316372932515
1986-10-01,-0.0488045670080321
1986-11-01,-0.111298522064288
1986-12-01,-0.0546305471836482
1987-01-01,-0.013805470746597
1987-02-01,-0.0183619398963134
1987-03-01,0.0961993265944499
1987-04-01,0.0781061676873507
1987-05-01,0.0378221655783106
1987-06-01,-0.133695296929822
1987-07-01,-0.13026035751901
1987-08-01,-0.134707641745439
1987-09-01,-0.0823012547217618
1987-10-01,-0.0868589863536008
1987-11-01,-0.170862130728722
1987-12-01,0.0880147117177247
1988-01-01,-0.117188366847673
1988-02-01,-0.350172212130046
1988-03-01,-0.15326690626537
1988-04-01,-0.19331445798541
1988-05-01,0.18020282990963
1988-06-01,0.28393459482404
1988-07-01,-0.230242925329591
1988-08-01,-0.0660322716713977
1988-09-01,-0.0405158399892629
1988-10-01,-0.0401919701954394
1988-11-01,-0.162376532441137
1988-12-01,-0.205928210576135
1989-01-01,-0.19576237487004
1989-02-01,0.268219863417933
1989-03-01,-0.185332238773161
1989-04-01,-0.0132153339165004
1989-05-01,-0.142717548263935
1989-06-01,-0.0800547050780189
1989-07-01,-0.169561382107925
1989-08-01,-0.21271685800127
1989-09-01,-0.213845590793651
1989-10-01,-0.0663078384325003
1989-11-01,0.179096699002144
1989-12-01,0.256273033796848
1990-01-01,-0.228524340697541
1990-02-01,-0.0420338031006304
1990-03-01,0.0523122759671391
1990-04-01,-0.166168011523711
1990-05-01,0.159844093836388
1990-06-01,-0.211170241252488
1990-07-01,-0.24494175923791
1990-08-01,-0.283804012443292
1990-09-01,-0.10939652686876
1990-10-01,-0.258569346022554
1990-11-01,-0.292573997271507
1990-12-01,-0.176476355074919
1991-01-01,0.067972701937368
1991-02-01,-0.0383266963005906
1991-03-01,-0.1136892944617
1991-04-01,0.19087489706095
1991-05-01,-0.236441939200179
1991-06-01,-0.0555255725903583
1991-07-01,-0.00456454733002002
1991-08-01,0.041758320479375
1991-09-01,-0.0978022293922016
1991-10-01,0.115249730068827
1991-11-01,-0.00842387025802854
1991-12-01,0.000222278225729135
1992-01-01,-0.306377446451108
1992-02-01,-0.0836744693961141
1992-03-01,-0.078136296072248
1992-04-01,-0.0851694912103897
1992-05-01,0.0127975743971036
1992-06-01,-0.104965145526738
1992-07-01,-0.22748835664826
1992-08-01,-0.188365922300524
1992-09-01,-0.221048654246954
1992-10-01,-0.215620317530626
1992-11-01,-0.203338079389777
1992-12-01,0.0638091302825781
1993-01-01,0.326448346351366
1993-02-01,-0.0599371884516395
1993-03-01,-0.215037955757448
1993-04-01,-0.254195692593928
1993-05-01,-0.0377543944574888
1993-06-01,-0.284481695470575
1993-07-01,-0.15625324140595
1993-08-01,-0.229596491256033
1993-09-01,0.108615773333204
1993-10-01,-0.190382919223879
1993-11-01,-0.0790691876417204
1993-12-01,-0.284333447803578
1994-01-01,-0.247599087528916
1994-02-01,-0.206639161888585
1994-03-01,-0.156138697231244
1994-04-01,-0.131359660842601
1994-05-01,-0.188120399065606
1994-06-01,-0.0113223537183621
1994-07-01,-0.187740240798158
1994-08-01,-0.151756519220079
1994-09-01,-0.0802174106483476
1994-10-01,-0.0272994907383337
1994-11-01,-0.02600489715397
1994-12-01,-0.226761897111402
1995-01-01,0.0687214758155291
1995-02-01,-0.105358838576159
1995-03-01,-0.27510354826385
1995-04-01,-0.295476808520958
1995-05-01,0.0662977833180181
1995-06-01,0.195146835403679
1995-07-01,-0.15694515937846
1995-08-01,-0.0838957499372198
1995-09-01,-0.0496007803038873
1995-10-01,-0.190183402307221
1995-11-01,-0.0333472679346071
1995-12-01,-0.131197693370242
1996-01-01,-0.18536404970881
1996-02-01,0.295858205900288
1996-03-01,0.141069015424799
1996-04-01,-0.17871034038569
1996-05-01,-0.0653268976501589
1996-06-01,-0.210014718633919
1996-07-01,-0.159990004538035
1996-08-01,-0.188170048837135
1996-09-01,0.105236555270158
1996-10-01,-0.238577289346904
1996-11-01,0.216728782087769
1996-12-01,-0.120027991995868
1997-01-01,-0.264001204329038
1997-02-01,0.283394837127879
1997-03-01,-0.0937595832369919
1997-04-01,-0.124034713026092
1997-05-01,0.0634322132696467
1997-06-01,-0.0949269990966694
1997-07-01,-0.281606652959198
1997-08-01,-0.194765525989162
1997-09-01,-0.0696888838179526
1997-10-01,-0.249707590072338
1997-11-01,-0.185135491582286
1997-12-01,0.0606043562580429
1998-01-01,0.253629346378971
1998-02-01,-0.0136140227353676
1998-03-01,0.263851350066031
1998-04-01,-0.248912806599486
1998-05-01,-0.103345425748413
1998-06-01,-0.0230840734398563
1998-07-01,-0.0430099896638615
1998-08-01,-0.0939675643058678
1998-09-01,-0.148064237993743
1998-10-01,-0.140610543433322
1998-11-01,-0.103751843638143
1998-12-01,-0.190837129261726
1999-01-01,-0.19399238599156
1999-02-01,-0.00673483661858037
1999-03-01,-0.234387593958843
1999-04-01,-0.142916881215383
1999-05-01,-0.175080279391407
1999-06-01,-0.0854604621704857
1999-07-01,-0.0312114828282452
1999-08-01,-0.07481888235769
1999-09-01,0.0863400260392813
1999-10-01,0.120713823224394
1999-11-01,0.220436386458699
1999-12-01,-0.139923259912223
2000-01-01,0.0747881032351571
2000-02-01,0.0344881419806824
2000-03-01,0.20947561229907
2000-04-01,0.22590032731488
2000-05-01,-0.023834883820606
2000-06-01,0.19533696743338
2000-07-01,-0.0881795943462578
2000-08-01,0.0495051794083
2000-09-01,0.438960707766505
2000-10-01,0.161089286852109
2000-11-01,-0.146122147952118
2000-12-01,-0.147591164857762
2001-01-01,-0.163555517811339
2001-02-01,0.402646382954847
2001-03-01,-0.016926605970248
2001-04-01,0.255319506701117
2001-05-01,0.250313546488523
2001-06-01,0.016001314544815
2001-07-01,-0.0526352838942239
2001-08-01,0.154605344240777
2001-09-01,-0.0872845765193414
2001-10-01,-0.0878319537726343
2001-11-01,-0.0442895177237021
2001-12-01,-0.00553907964705129
2002-01-01,-0.17081249441634
2002-02-01,-0.246554971838902
2002-03-01,0.154872915860412
2002-04-01,-0.122121244058177
2002-05-01,0.0620710518307902
2002-06-01,-0.254694515338597
