"Date","Average_SSI"
1980-01-01,-0.0499315748069491
1980-02-01,0.193905475015717
1980-03-01,-0.10543584901288
1980-04-01,0.0921023870243115
1980-05-01,-0.244124821149239
1980-06-01,-0.192696058316753
1980-07-01,-0.270128555907924
1980-08-01,-0.159710506851956
1980-09-01,0.154512571666187
1980-10-01,0.108012291721401
1980-11-01,0.0807166171128783
1980-12-01,0.42243014793912
1981-01-01,0.85930975230866
1981-02-01,0.194033365718261
1981-03-01,0.663016673099624
1981-04-01,0.237855927058789
1981-05-01,-0.0842368653105673
1981-06-01,-0.191429876152561
1981-07-01,-0.298796644219198
1981-08-01,-0.109488143535181
1981-09-01,-0.250096840241545
1981-10-01,-0.14810872963767
1981-11-01,0.0226062772859348
1981-12-01,0.0839297709039917
1982-01-01,-0.267605912362924
1982-02-01,-0.0728729711022719
1982-03-01,-0.220611582474274
1982-04-01,-0.255894960677626
1982-05-01,-0.0247624352399788
1982-06-01,0.235595099847308
1982-07-01,-0.339624883190736
1982-08-01,-0.230768394428805
1982-09-01,-0.0976106890953566
1982-10-01,0.140780738308649
1982-11-01,-0.0552814741706846
1982-12-01,-0.11840528918181
1983-01-01,0.0613463329671081
1983-02-01,-0.244511405833642
1983-03-01,-0.157798469460832
1983-04-01,0.517113491426462
1983-05-01,-0.0580920501208637
1983-06-01,-0.249031807377744
1983-07-01,-0.246993234360071
1983-08-01,-0.081387567538751
1983-09-01,0.240661338773129
1983-10-01,-0.0491586224412104
1983-11-01,-0.156702815203522
1983-12-01,0.298209817967373
1984-01-01,-0.0370089181603615
1984-02-01,0.45578418781565
1984-03-01,0.0887866142036439
1984-04-01,0.34049140423228
1984-05-01,0.120031463022681
1984-06-01,-0.0417392350275917
1984-07-01,-0.0533943921451353
1984-08-01,0.164562420551274
1984-09-01,-0.315541884080272
1984-10-01,-0.132722226994526
1984-11-01,-0.163325733016988
1984-12-01,-0.208332050565567
1985-01-01,-0.0600777876070728
1985-02-01,-0.184600619362294
1985-03-01,0.0395061440388415
1985-04-01,0.355375224923717
1985-05-01,0.185380412170904
1985-06-01,-0.0973066524021534
1985-07-01,-0.0716414912835669
1985-08-01,-0.011275344909717
1985-09-01,-0.0767104129466567
1985-10-01,-0.230905101918199
1985-11-01,0.222970194508326
1985-12-01,-0.382710807729897
1986-01-01,-0.164756234110112
1986-02-01,-0.290073395044256
1986-03-01,-0.119204454036287
1986-04-01,0.00531664008078709
1986-05-01,0.153390158193321
1986-06-01,0.275515763872657
1986-07-01,-0.0254023882559444
1986-08-01,-0.159941036740936
1986-09-01,-0.0674797214072272
1986-10-01,0.169456085792042
1986-11-01,-0.039490228367409
1986-12-01,-0.258742635791758
1987-01-01,-0.157796249544377
1987-02-01,0.027233870726176
1987-03-01,-0.344905610110446
1987-04-01,0.207314370321146
1987-05-01,-0.119105127851378
1987-06-01,-0.08433748721041
1987-07-01,-0.0934916097560428
1987-08-01,0.0696554746031862
1987-09-01,0.0454028058669552
1987-10-01,-0.189939573009894
1987-11-01,-0.307348100588737
1987-12-01,-0.328752503748704
1988-01-01,-0.169263022702855
1988-02-01,-0.332592782750517
1988-03-01,-0.0449752737103223
1988-04-01,0.150571691706603
1988-05-01,-0.0977835781910676
1988-06-01,-0.00536196911926732
1988-07-01,-0.0141917430569875
1988-08-01,-0.126074155003671
1988-09-01,-0.197607695808786
1988-10-01,0.171265406558445
1988-11-01,-0.259139574817913
1988-12-01,0.325898739168053
1989-01-01,0.127347061316767
1989-02-01,0.0209015686084505
1989-03-01,-0.229666503807135
1989-04-01,-0.118187581791871
1989-05-01,0.496262801212018
1989-06-01,0.140402275988166
1989-07-01,0.1623991076422
1989-08-01,-0.0188640292997056
1989-09-01,-0.0899524911481515
1989-10-01,0.141721039666356
1989-11-01,-0.246710420427588
1989-12-01,0.141652934543118
1990-01-01,-0.209874831142982
1990-02-01,-0.065169510063389
1990-03-01,0.0445208925182656
1990-04-01,-0.333289394417841
1990-05-01,-0.0425310102638386
1990-06-01,-0.362074378982648
1990-07-01,-0.183590913610245
1990-08-01,-0.0965829291286052
1990-09-01,-0.322744230531935
1990-10-01,0.23539092298006
1990-11-01,-0.233826214874997
1990-12-01,0.0642776714958728
1991-01-01,0.00428404347145126
1991-02-01,-0.27915141509995
1991-03-01,-0.246030279064022
1991-04-01,-0.300507847258254
1991-05-01,0.0531454538814866
1991-06-01,0.406334523419531
1991-07-01,0.264719625401962
1991-08-01,0.0473652762661146
1991-09-01,0.109716788018032
1991-10-01,0.212601139954028
1991-11-01,0.17495070008282
1991-12-01,-0.233355238606052
1992-01-01,-0.206870049879976
1992-02-01,0.0183534718384803
1992-03-01,-0.361028413968889
1992-04-01,-0.225999716725238
1992-05-01,-0.249179787349204
1992-06-01,-0.0959806048733642
1992-07-01,-0.178110397871204
1992-08-01,-0.16408725681014
1992-09-01,-0.204257940416517
1992-10-01,-0.192264402000083
