"Date","Average_SSI"
1980-01-01,0.01248151596848
1980-02-01,0.0275556787218885
1980-03-01,-0.170419659660792
1980-04-01,0.129546494727352
1980-05-01,0.324560017208006
1980-06-01,0.359011623164666
1980-07-01,0.0551033253667606
1980-08-01,0.163737358427382
1980-09-01,-0.164795958401666
1980-10-01,0.00788924271676593
1980-11-01,0.0598462086136567
1980-12-01,0.0825891776021226
1981-01-01,-0.00839150819499091
1981-02-01,0.132061188772597
1981-03-01,-0.108497540653295
1981-04-01,-0.008739087619298
1981-05-01,-0.130665155686116
1981-06-01,-0.142246297201689
1981-07-01,-0.0228511743478375
1981-08-01,-0.179843692224823
1981-09-01,-0.0868161690682146
1981-10-01,0.024210790235775
1981-11-01,-0.1479759150526
1981-12-01,-0.0947174697224825
1982-01-01,-0.357788165405882
1982-02-01,-0.289161072235446
1982-03-01,-0.0818969145792189
1982-04-01,-0.133506105526714
1982-05-01,-0.0231338536623707
1982-06-01,0.0906395969301295
1982-07-01,-0.14288500824494
1982-08-01,-0.146298856216186
1982-09-01,-0.196030548235294
1982-10-01,-0.0383310506596168
1982-11-01,0.123285922654834
1982-12-01,0.020520959138418
1983-01-01,-0.223677890398261
1983-02-01,-0.0571262925425535
1983-03-01,0.2630061294577
1983-04-01,0.168061883118101
1983-05-01,0.335129215090932
1983-06-01,0.325400062714448
1983-07-01,0.0507869988650029
1983-08-01,-0.0770089912784786
1983-09-01,0.26797863372679
1983-10-01,0.765705656410817
1983-11-01,0.156311653442662
1983-12-01,0.168912047869604
1984-01-01,-0.00223836036137943
1984-02-01,-0.0964833424578794
1984-03-01,-0.0835406462038444
1984-04-01,-0.311850581161527
1984-05-01,-0.237752785360664
1984-06-01,0.155278161759179
1984-07-01,-0.0525568228466967
1984-08-01,0.11074929199859
1984-09-01,0.0825629534151259
1984-10-01,0.252218674594147
1984-11-01,0.141036575802853
1984-12-01,0.320892395798691
1985-01-01,0.219649897864377
1985-02-01,-0.0285426763627958
1985-03-01,0.215968931322128
1985-04-01,0.143701128287136
1985-05-01,0.21246515736559
1985-06-01,0.220823222039342
1985-07-01,-0.210299847747641
1985-08-01,-0.242597675203642
1985-09-01,-0.184428522232219
1985-10-01,0.130442994983085
1985-11-01,0.256490889330319
1985-12-01,-0.157914433252224
1986-01-01,-0.113989679103561
1986-02-01,-0.121274260937019
1986-03-01,-0.0781668324713882
1986-04-01,-0.210608532721251
1986-05-01,-0.310922401855564
1986-06-01,-0.0357066201408255
1986-07-01,0.0414584283841096
1986-08-01,-0.0765792136323829
1986-09-01,-0.180632022037949
1986-10-01,0.158414661313495
1986-11-01,0.265093461028582
1986-12-01,-0.124643772600519
1987-01-01,-0.236793978943372
1987-02-01,-0.290271007160973
1987-03-01,-0.1773881651662
1987-04-01,-0.106525529433668
1987-05-01,-0.174234465000943
1987-06-01,-0.0650893166918023
1987-07-01,-0.120703060934396
1987-08-01,-0.122630293606916
1987-09-01,-0.148668395641766
1987-10-01,-0.18725953893789
1987-11-01,0.052762289498232
1987-12-01,-0.270750823706985
1988-01-01,-0.328988618034969
1988-02-01,-0.27851214406265
1988-03-01,-0.313933127191158
1988-04-01,-0.0660692799609135
1988-05-01,-0.194315296142039
1988-06-01,-0.117733066903491
1988-07-01,-0.195898540821768
1988-08-01,0.0859180405327742
1988-09-01,0.0589564772626296
1988-10-01,-0.253790145769397
1988-11-01,-0.188729833844554
1988-12-01,-0.207261039968929
1989-01-01,-0.357684764723739
1989-02-01,-0.316581328566087
1989-03-01,-0.328649957214903
1989-04-01,-0.24511604176484
1989-05-01,-0.172633154539089
1989-06-01,-0.123938757567556
1989-07-01,-0.169908342418742
1989-08-01,-0.035916912527789
1989-09-01,0.0285017646365223
1989-10-01,-0.128784107493203
1989-11-01,0.11100805647524
1989-12-01,0.109682519040079
1990-01-01,0.0844060977341123
1990-02-01,0.310475153291936
1990-03-01,0.0929809503983774
1990-04-01,-0.096262566994526
1990-05-01,-0.175731238511571
1990-06-01,-0.0792064694801503
1990-07-01,-0.0834445174462591
1990-08-01,-0.198873641357923
1990-09-01,-0.139842537088432
1990-10-01,-0.184355137154824
1990-11-01,-0.182453980307671
1990-12-01,-0.0815890283318163
1991-01-01,-0.0405066235521569
1991-02-01,-0.117969603041965
1991-03-01,0.100704612841462
1991-04-01,0.0734245750578467
1991-05-01,-0.117831121033057
1991-06-01,-0.0154710105091572
1991-07-01,-0.181850837926722
1991-08-01,0.00226923387600603
1991-09-01,-0.0971208745365523
1991-10-01,-0.156134262761785
1991-11-01,-0.114795484922767
1991-12-01,-0.170952699749853
1992-01-01,-0.272888059755034
1992-02-01,-0.261131585387745
1992-03-01,-0.0308138539573579
1992-04-01,0.281625454496668
1992-05-01,0.067637950117948
1992-06-01,0.075565848238269
1992-07-01,-0.239226287787143
1992-08-01,0.07736840353869
1992-09-01,-0.255537079304458
1992-10-01,-0.154755804688981
1992-11-01,-0.165954501286505
1992-12-01,0.0614732512739629
1993-01-01,0.556104397147871
1993-02-01,0.120004960452826
1993-03-01,0.124524272540406
1993-04-01,0.193481414812719
1993-05-01,0.449644522347607
1993-06-01,0.270904403392424
1993-07-01,-0.0721461504636475
1993-08-01,-0.123609935057541
1993-09-01,-0.0981390890158163
1993-10-01,0.0372876605382553
1993-11-01,0.0762012403889906
1993-12-01,-0.141105001798396
1994-01-01,-0.0193393567047581
1994-02-01,-0.282824592576938
1994-03-01,-0.383580456999084
1994-04-01,-0.300037743669932
1994-05-01,-0.263957002827882
1994-06-01,-0.0330274496546902
1994-07-01,0.0880098688183769
1994-08-01,0.104269429767393
1994-09-01,-0.076832809461297
1994-10-01,-0.0434281056347019
1994-11-01,0.259342720633308
1994-12-01,0.20189227188303
1995-01-01,0.202607022583829
1995-02-01,0.0774532646183284
1995-03-01,0.283186867961733
1995-04-01,-0.223847708150272
1995-05-01,0.0108444072654869
1995-06-01,0.190462065141242
1995-07-01,-0.0943469300544647
1995-08-01,-0.11428585783016
1995-09-01,-0.213361101486529
1995-10-01,0.0482830014813154
1995-11-01,-0.018226141267878
1995-12-01,-0.0269748502147626
1996-01-01,0.0822112027056991
1996-02-01,0.0173040887491385
1996-03-01,0.107426464493264
1996-04-01,0.0922053240173252
1996-05-01,0.04551013210879
1996-06-01,0.0668570306159093
1996-07-01,-0.05529151363635
1996-08-01,-0.0441268506541742
1996-09-01,0.0191009843290749
1996-10-01,-0.149993991714979
1996-11-01,-0.0969103662079994
1996-12-01,-0.136597677805767
1997-01-01,-0.234879096993305
1997-02-01,-0.343224015537357
1997-03-01,-0.223681408392883
1997-04-01,-0.121716247229597
1997-05-01,-0.308200356850895
1997-06-01,-0.196637468996588
1997-07-01,0.0131027407254044
1997-08-01,-0.00415961159658185
1997-09-01,-0.0844248394850202
1997-10-01,-0.0960241662121831
1997-11-01,-0.021842378984894
1997-12-01,-0.185998772800891
1998-01-01,-0.199026316307897
1998-02-01,-0.324135637588217
1998-03-01,-0.0561598109932699
1998-04-01,0.0855890867808129
1998-05-01,0.108115467997371
1998-06-01,-0.00789212286121664
1998-07-01,-0.176436422235334
1998-08-01,-0.176413061502116
1998-09-01,-0.109774877802718
1998-10-01,-0.0223448588823327
1998-11-01,-0.0493795396378699
1998-12-01,-0.205315065148422
1999-01-01,0.00533070106833987
1999-02-01,0.122687027279211
1999-03-01,0.311214857461333
1999-04-01,-0.11308487856617
1999-05-01,-0.270768099866117
1999-06-01,-0.125878082971956
1999-07-01,0.319474455941286
1999-08-01,-0.0680589920658441
1999-09-01,-0.0522708135851574
1999-10-01,-0.150104659405252
1999-11-01,0.00692808421732939
1999-12-01,0.0220827047001579
2000-01-01,0.133654053338437
2000-02-01,0.249458931096545
2000-03-01,0.0426423688380157
2000-04-01,0.000274724789552511
2000-05-01,0.0861867417977626
2000-06-01,0.306499936133945
2000-07-01,0.118704227050339
2000-08-01,-0.0207992143948042
2000-09-01,0.238932234294084
2000-10-01,0.313054689820219
2000-11-01,0.463028907500955
2000-12-01,-0.102763179562899
2001-01-01,-0.164001116680929
2001-02-01,-0.235825384495218
2001-03-01,-0.149817119566897
2001-04-01,-0.0353205918681257
2001-05-01,-0.227315413541837
2001-06-01,-0.149799906954217
2001-07-01,-0.213807589186781
2001-08-01,-0.0924571217430382
2001-09-01,-0.0390839887282144
2001-10-01,-0.137016843914933
2001-11-01,0.116357798713883
2001-12-01,-0.0146926933496858
2002-01-01,0.232591142924006
2002-02-01,0.411336437248991
2002-03-01,0.406342415570622
2002-04-01,0.37173045371165
2002-05-01,0.212896204309824
2002-06-01,0.281435085728564
2002-07-01,0.108638890488082
2002-08-01,0.170835845420517
2002-09-01,0.0103254177644808
2002-10-01,0.208711261440695
2002-11-01,0.186948721035298
2002-12-01,0.188876367318098
2003-01-01,0.235221107354666
2003-02-01,-0.019724794332416
2003-03-01,-0.211562841204796
2003-04-01,-0.230659397677203
2003-05-01,-0.241544853616915
2003-06-01,-0.0866767669453074
2003-07-01,0.166097500534269
2003-08-01,0.0841744422801311
2003-09-01,0.0805356753742906
2003-10-01,0.175935858834737
2003-11-01,0.026580595517716
2003-12-01,0.102175227247483
2004-01-01,0.151178612770856
2004-02-01,0.168184216368146
2004-03-01,-0.0871415111806464
2004-04-01,0.0201714610238396
2004-05-01,-0.0469103542182115
2004-06-01,0.0241955738830136
2004-07-01,-0.0257712742085678
2004-08-01,0.0660153585570223
2004-09-01,0.232732802472809
2004-10-01,0.101756853259647
2004-11-01,0.0572909837322951
2004-12-01,-0.0134666485539158
2005-01-01,0.281738939948022
2005-02-01,0.369346493378983
2005-03-01,0.124785057020851
2005-04-01,0.104897336114287
2005-05-01,0.107107583331555
2005-06-01,0.176392094357715
2005-07-01,0.0942882096117731
2005-08-01,0.116276125183937
2005-09-01,-0.0339320128889033
2005-10-01,0.150837743781663
2005-11-01,0.355991215208803
2005-12-01,0.393454374028157
2006-01-01,0.378439945732307
2006-02-01,0.44857156393309
2006-03-01,0.376816201885163
2006-04-01,0.231696085555112
2006-05-01,0.0674198719645595
2006-06-01,0.249636730158497
2006-07-01,0.043943276251859
2006-08-01,0.175508056130555
2006-09-01,-0.0452528961895453
2006-10-01,-0.0384240505893967
2006-11-01,0.00909486252882011
2006-12-01,0.0243154577229225
2007-01-01,0.0280461543001789
2007-02-01,-0.173205655836059
2007-03-01,-0.102451060716647
2007-04-01,-0.11951558464393
2007-05-01,-0.140056018321324
2007-06-01,0.0335252178613391
2007-07-01,-0.0404042790591132
2007-08-01,0.068496584000253
2007-09-01,-0.16102658262437
2007-10-01,-0.00229667525160988
2007-11-01,0.0287555188320607
2007-12-01,0.060353207088072
2008-01-01,0.168506849265244
2008-02-01,-0.226053755994932
2008-03-01,-0.219072526009519
2008-04-01,-0.253310112618415
2008-05-01,-0.222370312043241
2008-06-01,-0.0161192875460757
2008-07-01,-0.0548278779968236
2008-08-01,0.0347408644520001
2008-09-01,0.0296446071624347
2008-10-01,-0.022141915540928
2008-11-01,-0.194380673086014
2008-12-01,-0.0677456009481843
2009-01-01,-0.12911838386276
2009-02-01,-0.216765539127139
2009-03-01,-0.172379317499634
2009-04-01,-0.289749490056972
2009-05-01,-0.0504723754061952
2009-06-01,0.0150575972936914
2009-07-01,-0.0641191822493332
2009-08-01,0.436085482930394
2009-09-01,-0.017803865908702
2009-10-01,0.206310582787992
2009-11-01,0.268286076372144
2009-12-01,0.0694434740416614
2010-01-01,0.261716474091678
2010-02-01,-0.0171688296247933
2010-03-01,0.0383728387369755
2010-04-01,0.039670587422746
2010-05-01,0.0920146379879402
2010-06-01,0.136387708930219
2010-07-01,0.079431997614959
2010-08-01,0.0506189522259876
2010-09-01,0.115470379387946
2010-10-01,0.00306196254842678
2010-11-01,0.0575452468663791
2010-12-01,0.0581540945901613
2011-01-01,-0.0444662495792296
2011-02-01,-0.0709578402872535
2011-03-01,0.000309848992869591
2011-04-01,-0.0259890952997453
2011-05-01,-0.00773623879000097
2011-06-01,0.113537991924846
2011-07-01,0.111240559710644
2011-08-01,0.0231599453316955
2011-09-01,0.0225248027259886
2011-10-01,-0.0164371464835391
2011-11-01,-0.0161895667530495
2011-12-01,-0.137865297454229
2012-01-01,-0.0348608276085978
2012-02-01,0.00919014018054331
2012-03-01,-0.110480428343313
2012-04-01,-0.178117598684505
2012-05-01,-0.106418661124933
2012-06-01,0.00455534890938518
2012-07-01,-0.108371695987423
2012-08-01,-0.0142060425967051
2012-09-01,-0.101259753522647
2012-10-01,0.289066690240456
2012-11-01,0.216049133383315
2012-12-01,-0.0106682561646727
2013-01-01,-0.17602100303001
2013-02-01,-0.165621824347784
2013-03-01,-0.163129203693174
2013-04-01,-0.213079336988273
2013-05-01,-0.152798170178348
2013-06-01,0.159409464859787
2013-07-01,0.0338377634053025
2013-08-01,-0.0510017672906935
2013-09-01,0.0565873924194403
2013-10-01,-0.0248532209228906
2013-11-01,-0.0384976495768857
2013-12-01,-0.062870448214458
2014-01-01,0.106584966653898
2014-02-01,0.134854280524389
2014-03-01,0.0198626120963027
2014-04-01,0.137481983892959
2014-05-01,0.0453932091005116
2014-06-01,0.145600681897096
2014-07-01,-0.0571448808969622
2014-08-01,-0.0416297352338819
2014-09-01,0.0622714742838701
2014-10-01,-0.149702292606795
2014-11-01,-0.0259996529058203
2014-12-01,-0.074323090355328
2015-01-01,-0.107931804876231
2015-02-01,-0.148526372968327
2015-03-01,-0.0769381886127036
2015-04-01,0.0721548749432033
2015-05-01,-0.120980161028043
2015-06-01,0.00743532191991512
2015-07-01,0.0925748646474193
2015-08-01,-0.00634415686641377
2015-09-01,0.0414496116466513
2015-10-01,0.0928609008256114
2015-11-01,0.185130084352246
2015-12-01,0.0111697465947307
2016-01-01,-0.0399990478679868
2016-02-01,-0.0111999228750499
2016-03-01,0.00536181960922462
2016-04-01,-0.0614338390416381
2016-05-01,-0.0742239315101688
2016-06-01,0.0274183014425334
2016-07-01,0.107900793976317
2016-08-01,-0.117694175458444
2016-09-01,0.0675940752051583
2016-10-01,-0.0296431850998779
2016-11-01,-0.0345694492626414
2016-12-01,0.161129551654834
2017-01-01,0.0854367900965746
2017-02-01,-0.108628307020149
2017-03-01,-0.137954645825297
2017-04-01,-0.276042450417354
2017-05-01,-0.228831988637396
2017-06-01,0.014746940789021
2017-07-01,0.143272214742973
2017-08-01,-0.138373763911709
2017-09-01,0.143930861163901
2017-10-01,-0.00219220741630472
2017-11-01,0.206568685233593
2017-12-01,0.207563652582918
2018-01-01,0.314765753929046
2018-02-01,0.185589297377511
2018-03-01,0.189714090018381
2018-04-01,0.278497233434722
2018-05-01,0.254919298599931
2018-06-01,0.355122895354501
2018-07-01,0.0368185434028773
2018-08-01,0.0295893878393113
2018-09-01,0.0639614837385913
2018-10-01,-0.10128878525537
2018-11-01,-0.0434178171526735
2018-12-01,0.0455357107435229
2019-01-01,-0.129502883291895
2019-02-01,0.127879894077653
2019-03-01,0.0302222393136629
2019-04-01,-0.136823404172763
2019-05-01,-0.208152654426913
2019-06-01,0.0102950345283422
2019-07-01,0.262812974007732
2019-08-01,0.382641222663183
2019-09-01,0.167953353726556
2019-10-01,0.206999758606136
2019-11-01,0.135348139375081
2019-12-01,-0.0859240190720183
