"Date","Average_SSI"
1980-01-01,-0.189309511316167
1980-02-01,-0.323418194218189
1980-03-01,0.261340279845456
1980-04-01,0.259901504206117
1980-05-01,0.041969040677238
1980-06-01,-0.262278919265219
1980-07-01,-0.235568247490039
1980-08-01,-0.108466015809598
1980-09-01,-0.0339762704568964
1980-10-01,-0.144588292540206
1980-11-01,-0.167105286303963
1980-12-01,0.122999953287949
1981-01-01,0.51796458688175
1981-02-01,-0.0987426024773437
1981-03-01,0.14766084003535
1981-04-01,0.11572230055457
1981-05-01,0.100449543823521
1981-06-01,-0.0813815608852233
1981-07-01,0.100405265890249
1981-08-01,0.0300209244795657
1981-09-01,-0.193508205326329
1981-10-01,0.117440328646834
1981-11-01,0.306725165270551
1981-12-01,-0.0235798341353665
1982-01-01,-0.137886065495517
1982-02-01,-0.0260248841875929
1982-03-01,-0.234610119447533
1982-04-01,-0.155567679836679
1982-05-01,-0.222343360101784
1982-06-01,-0.0334907847107469
1982-07-01,-0.195375215898901
1982-08-01,-0.169607268487679
1982-09-01,-0.249037251496903
1982-10-01,-0.208472976018395
1982-11-01,-0.315017568752241
1982-12-01,-0.0687487697784651
1983-01-01,-0.299456736913399
1983-02-01,0.273824888054692
1983-03-01,0.214097035934686
1983-04-01,0.490873775925784
1983-05-01,-0.0341584166076035
1983-06-01,-0.124634448071794
1983-07-01,-0.306344319867864
1983-08-01,-0.243330105698531
1983-09-01,-0.142430937041209
1983-10-01,-0.276136270380828
1983-11-01,-0.161600384394785
1983-12-01,0.203332896580641
1984-01-01,-0.170524302809092
1984-02-01,-0.0930041104917017
1984-03-01,-0.0422101999644323
1984-04-01,-0.00446022865409949
1984-05-01,0.0409037143007075
1984-06-01,-0.266918234007402
1984-07-01,-0.00563987754916106
1984-08-01,0.00243362574712378
1984-09-01,-0.235257644614842
1984-10-01,-0.189843165878866
1984-11-01,-0.235452821707615
1984-12-01,-0.171609840033629
1985-01-01,0.00275376101234586
1985-02-01,-0.0235282752555759
1985-03-01,0.183159126760586
1985-04-01,0.209729715399543
1985-05-01,-0.00344291865898029
1985-06-01,0.022992679172416
