"Date","Average_SSI"
1980-01-01,-0.0779765477545311
1980-02-01,-0.25652508503316
1980-03-01,-0.254603800414871
1980-04-01,-0.324695518052318
1980-05-01,-0.137906416006654
1980-06-01,-0.285238697414487
1980-07-01,-0.300873733370589
1980-08-01,-0.235727044465613
1980-09-01,-0.0108837075490006
1980-10-01,0.0380297957473614
1980-11-01,-0.324745244107405
1980-12-01,0.29107974987805
1981-01-01,0.355032988202034
1981-02-01,-0.0710511367845526
1981-03-01,0.165335153359679
1981-04-01,-0.179669670333116
1981-05-01,-0.21604736791993
1981-06-01,0.0464901219930017
1981-07-01,-0.140914594814766
1981-08-01,-0.268928896497955
1981-09-01,-0.156894403204801
1981-10-01,-0.12938456670388
1981-11-01,-0.0929568348165273
1981-12-01,0.0403560363651647
1982-01-01,-0.18478016467025
1982-02-01,0.445023049241328
1982-03-01,-0.325869982572371
1982-04-01,0.0227237353438243
1982-05-01,-0.240233438368867
1982-06-01,0.14036151484908
1982-07-01,0.0954509741904692
1982-08-01,0.0393047291249209
1982-09-01,0.0755784115243172
1982-10-01,0.0414071096309055
1982-11-01,-0.184518323932574
1982-12-01,-0.127278683388237
1983-01-01,-0.00340571142069874
1983-02-01,-0.111673316891009
1983-03-01,-0.0857019896150834
1983-04-01,0.00238434380359568
1983-05-01,-0.172786773745911
1983-06-01,-0.280149490623203
1983-07-01,0.572681525294889
1983-08-01,0.397693411505876
1983-09-01,0.15352750652631
1983-10-01,-0.0199411283924858
1983-11-01,0.108157258371552
1983-12-01,-0.0253642662812761
1984-01-01,0.125362389381666
1984-02-01,-0.278750669005268
1984-03-01,-0.235114054896703
1984-04-01,-0.152355695594865
1984-05-01,0.145365427918079
1984-06-01,0.108387662149567
1984-07-01,0.111349074419233
1984-08-01,-0.0465753120625323
1984-09-01,-0.0575964197342873
1984-10-01,-0.138495008108608
1984-11-01,0.0420973698212812
1984-12-01,-0.133785646571962
1985-01-01,0.493538170155213
1985-02-01,0.180949094306034
1985-03-01,0.251131612295101
1985-04-01,-0.174514586724953
1985-05-01,-0.282879619516723
1985-06-01,-0.122646838376085
1985-07-01,-0.232973773092718
1985-08-01,-0.287444370545002
1985-09-01,0.097419041690386
1985-10-01,0.194902723392775
1985-11-01,-0.236849541236857
1985-12-01,0.275456808419453
1986-01-01,-0.282786246940763
1986-02-01,0.21764080328683
1986-03-01,0.0119978974571295
1986-04-01,0.148432319842845
1986-05-01,-0.265165291502833
1986-06-01,-0.09867346000632
1986-07-01,-0.253472995378644
1986-08-01,-0.147031954607102
1986-09-01,0.0321899694665738
1986-10-01,-0.209240151913756
1986-11-01,-0.115816341797003
1986-12-01,-0.00372131023413712
1987-01-01,-0.0622132850141233
1987-02-01,-0.376853861515234
1987-03-01,-0.192242196014014
1987-04-01,0.0241721604573493
1987-05-01,0.0749886671530077
1987-06-01,0.233233427323514
1987-07-01,0.0938114573633263
1987-08-01,-0.0412841972059132
1987-09-01,0.338580544514411
1987-10-01,0.740211793545028
1987-11-01,0.701868729358397
1987-12-01,-0.118700327081087
1988-01-01,0.174921619473236
1988-02-01,-0.0431447214733975
1988-03-01,-0.137097783821595
1988-04-01,-0.085181318489217
1988-05-01,-0.140916671054692
1988-06-01,-0.145472173418251
1988-07-01,-0.158886397575846
1988-08-01,-0.15529135410186
1988-09-01,-0.111382226339477
1988-10-01,0.135927269263632
1988-11-01,-0.125232737212315
1988-12-01,-0.0786104646018387
1989-01-01,-0.156679960794003
1989-02-01,0.0992829258597805
1989-03-01,-0.076236441111658
1989-04-01,-0.00574677321943761
1989-05-01,-0.281248050752791
1989-06-01,-0.314972387791158
1989-07-01,-0.341121599596105
1989-08-01,-0.196221719069044
1989-09-01,-0.102093814371949
1989-10-01,-0.131578049852605
1989-11-01,-0.0828709362455083
1989-12-01,-0.00917601977382206
1990-01-01,-0.118687140301457
1990-02-01,-0.0756376557655867
1990-03-01,-0.30378313201415
1990-04-01,0.176548403367859
1990-05-01,-0.172772788253027
1990-06-01,-0.0129922084312967
1990-07-01,-0.318485558115244
1990-08-01,-0.224528302915482
1990-09-01,-0.290990465160914
1990-10-01,-0.106891186433273
1990-11-01,0.179660375923584
1990-12-01,-0.0745623330934031
1991-01-01,-0.247462713127217
1991-02-01,0.0509374659594799
1991-03-01,-0.171457349206464
1991-04-01,0.0496892640520737
1991-05-01,-0.128066488402866
1991-06-01,-0.313828778479593
1991-07-01,-0.185460311831037
1991-08-01,-0.129343747220978
1991-09-01,-0.1593461026421
1991-10-01,0.255175316410339
1991-11-01,-0.261057511004617
1991-12-01,-0.231917551650005
1992-01-01,-0.00545072452997693
1992-02-01,-0.33187492313765
1992-03-01,0.344141384344788
1992-04-01,-0.0612331043345788
1992-05-01,0.356791328603436
1992-06-01,0.687208129183084
1992-07-01,0.328307992099389
1992-08-01,0.275803122857086
1992-09-01,-0.0411992129241443
1992-10-01,0.072426717205512
1992-11-01,-0.0881300042721452
1992-12-01,0.123881855229726
1993-01-01,0.233125913298326
1993-02-01,0.381439358742903
1993-03-01,-0.0510778585327484
1993-04-01,0.132645675617596
1993-05-01,-0.00252312712026216
1993-06-01,-0.0647820337463582
1993-07-01,0.059722742014687
1993-08-01,0.240231431518276
1993-09-01,-0.141671350392719
1993-10-01,0.0626887453489114
1993-11-01,0.558154653120513
1993-12-01,-0.00831059507992717
1994-01-01,-0.148472738841085
1994-02-01,0.177435670279854
1994-03-01,-0.119818557199879
1994-04-01,-0.165956433878501
1994-05-01,0.19326574511132
1994-06-01,0.0406684779449998
1994-07-01,0.00484272749081333
1994-08-01,0.234750646025233
1994-09-01,0.080876376551597
1994-10-01,-0.044669343270777
1994-11-01,-0.0317775949727952
1994-12-01,0.0709736226176036
1995-01-01,-0.140099736113982
1995-02-01,0.18158451382101
1995-03-01,-0.18850583827173
1995-04-01,-0.00661841330722184
1995-05-01,-0.161308939801052
1995-06-01,-0.173414824265982
1995-07-01,-0.153461334086464
1995-08-01,-0.131152667231383
1995-09-01,-0.274624836930513
1995-10-01,0.0692069331119897
1995-11-01,0.546410398742408
1995-12-01,0.389275036731007
1996-01-01,0.0671211902200915
1996-02-01,0.590962842710736
1996-03-01,-0.102786616800513
1996-04-01,0.040357433772831
1996-05-01,-0.00763375253334008
1996-06-01,-0.100394430301128
1996-07-01,-0.171696606855527
1996-08-01,-0.210782635713447
1996-09-01,-0.196546812119479
1996-10-01,-0.129236663011202
1996-11-01,-0.0643488180939991
1996-12-01,0.161150077036214
1997-01-01,0.324526432934128
1997-02-01,-0.187307999618103
1997-03-01,0.262392891993982
1997-04-01,-0.0519123519029983
1997-05-01,0.331290107540772
1997-06-01,0.148066505512764
1997-07-01,0.301093845232638
1997-08-01,0.18702034381049
1997-09-01,0.498168025779969
1997-10-01,0.463713964305994
1997-11-01,-0.223901667786717
1997-12-01,-0.255183729432777
1998-01-01,-0.144571744719619
1998-02-01,-0.281401051227485
1998-03-01,-0.371705379774657
1998-04-01,0.0362997603073188
1998-05-01,-0.180093581832185
1998-06-01,-0.307724887817597
