"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1930-07-25,NA,"1930","7","1930-7",NA,NA
1930-07-26,NA,"1930","7","1930-7",NA,NA
1930-07-27,NA,"1930","7","1930-7",NA,NA
1930-07-28,NA,"1930","7","1930-7",NA,NA
1930-07-29,NA,"1930","7","1930-7",NA,NA
1930-07-30,NA,"1930","7","1930-7",NA,NA
1930-07-31,NA,"1930","7","1930-7",NA,NA
1930-08-01,NA,"1930","8","1930-8",NA,NA
1930-08-02,NA,"1930","8","1930-8",NA,NA
1930-08-03,NA,"1930","8","1930-8",NA,NA
1930-08-04,NA,"1930","8","1930-8",NA,NA
1930-08-05,NA,"1930","8","1930-8",NA,NA
1930-08-06,NA,"1930","8","1930-8",NA,NA
1930-08-07,NA,"1930","8","1930-8",NA,NA
1930-08-08,NA,"1930","8","1930-8",NA,NA
1930-08-09,NA,"1930","8","1930-8",NA,NA
1930-08-10,NA,"1930","8","1930-8",NA,NA
1930-08-11,NA,"1930","8","1930-8",NA,NA
1930-08-12,NA,"1930","8","1930-8",NA,NA
1930-08-13,NA,"1930","8","1930-8",NA,NA
1930-08-14,NA,"1930","8","1930-8",NA,NA
1930-08-15,NA,"1930","8","1930-8",NA,NA
1930-08-16,NA,"1930","8","1930-8",NA,NA
1930-08-17,NA,"1930","8","1930-8",NA,NA
1930-08-18,NA,"1930","8","1930-8",NA,NA
1930-08-19,NA,"1930","8","1930-8",NA,NA
1930-08-20,NA,"1930","8","1930-8",NA,NA
1930-08-21,NA,"1930","8","1930-8",NA,NA
1930-08-22,NA,"1930","8","1930-8",NA,NA
1930-08-23,NA,"1930","8","1930-8",NA,NA
1930-08-24,NA,"1930","8","1930-8",NA,NA
1930-08-25,NA,"1930","8","1930-8",NA,NA
1930-08-26,NA,"1930","8","1930-8",NA,NA
1930-08-27,NA,"1930","8","1930-8",NA,NA
1930-08-28,NA,"1930","8","1930-8",NA,NA
1930-08-29,NA,"1930","8","1930-8",NA,NA
1930-08-30,NA,"1930","8","1930-8",NA,NA
1930-08-31,NA,"1930","8","1930-8",NA,NA
1930-09-01,NA,"1930","9","1930-9",NA,NA
1930-09-02,NA,"1930","9","1930-9",NA,NA
1930-09-03,NA,"1930","9","1930-9",NA,NA
1930-09-04,NA,"1930","9","1930-9",NA,NA
1930-09-05,NA,"1930","9","1930-9",NA,NA
1930-09-06,NA,"1930","9","1930-9",NA,NA
1930-09-07,NA,"1930","9","1930-9",NA,NA
1930-09-08,NA,"1930","9","1930-9",NA,NA
1930-09-09,NA,"1930","9","1930-9",NA,NA
1930-09-10,NA,"1930","9","1930-9",NA,NA
1930-09-11,NA,"1930","9","1930-9",NA,NA
1930-09-12,NA,"1930","9","1930-9",NA,NA
1930-09-13,NA,"1930","9","1930-9",NA,NA
1930-09-14,NA,"1930","9","1930-9",NA,NA
1930-09-15,NA,"1930","9","1930-9",NA,NA
1930-09-16,NA,"1930","9","1930-9",NA,NA
1930-09-17,NA,"1930","9","1930-9",NA,NA
1930-09-18,NA,"1930","9","1930-9",NA,NA
1930-09-19,NA,"1930","9","1930-9",NA,NA
1930-09-20,NA,"1930","9","1930-9",NA,NA
1930-09-21,NA,"1930","9","1930-9",NA,NA
1930-09-22,NA,"1930","9","1930-9",NA,NA
1930-09-23,NA,"1930","9","1930-9",NA,NA
1930-09-24,NA,"1930","9","1930-9",NA,NA
1930-09-25,NA,"1930","9","1930-9",NA,NA
1930-09-26,NA,"1930","9","1930-9",NA,NA
1930-09-27,NA,"1930","9","1930-9",NA,NA
1930-09-28,NA,"1930","9","1930-9",NA,NA
1930-09-29,NA,"1930","9","1930-9",NA,NA
1930-09-30,NA,"1930","9","1930-9",NA,NA
1930-10-01,NA,"1930","10","1930-10",NA,NA
1930-10-02,NA,"1930","10","1930-10",NA,NA
1930-10-03,NA,"1930","10","1930-10",NA,NA
1930-10-04,NA,"1930","10","1930-10",NA,NA
1930-10-05,NA,"1930","10","1930-10",NA,NA
1930-10-06,NA,"1930","10","1930-10",NA,NA
1930-10-07,NA,"1930","10","1930-10",NA,NA
1930-10-08,NA,"1930","10","1930-10",NA,NA
1930-10-09,NA,"1930","10","1930-10",NA,NA
1930-10-10,NA,"1930","10","1930-10",NA,NA
1930-10-11,NA,"1930","10","1930-10",NA,NA
1930-10-12,NA,"1930","10","1930-10",NA,NA
1930-10-13,NA,"1930","10","1930-10",NA,NA
1930-10-14,NA,"1930","10","1930-10",NA,NA
1930-10-15,NA,"1930","10","1930-10",NA,NA
1930-10-16,NA,"1930","10","1930-10",NA,NA
1930-10-17,NA,"1930","10","1930-10",NA,NA
1930-10-18,NA,"1930","10","1930-10",NA,NA
1930-10-19,NA,"1930","10","1930-10",NA,NA
1930-10-20,NA,"1930","10","1930-10",NA,NA
1930-10-21,NA,"1930","10","1930-10",NA,NA
1930-10-22,NA,"1930","10","1930-10",NA,NA
1930-10-23,NA,"1930","10","1930-10",NA,NA
1930-10-24,NA,"1930","10","1930-10",NA,NA
1930-10-25,NA,"1930","10","1930-10",NA,NA
1930-10-26,NA,"1930","10","1930-10",NA,NA
1930-10-27,NA,"1930","10","1930-10",NA,NA
1930-10-28,NA,"1930","10","1930-10",NA,NA
1930-10-29,NA,"1930","10","1930-10",NA,NA
1930-10-30,NA,"1930","10","1930-10",NA,NA
1930-10-31,NA,"1930","10","1930-10",NA,NA
1930-11-01,NA,"1930","11","1930-11",NA,NA
1930-11-02,NA,"1930","11","1930-11",NA,NA
1930-11-03,NA,"1930","11","1930-11",NA,NA
1930-11-04,NA,"1930","11","1930-11",NA,NA
1930-11-05,NA,"1930","11","1930-11",NA,NA
1930-11-06,NA,"1930","11","1930-11",NA,NA
1930-11-07,NA,"1930","11","1930-11",NA,NA
1930-11-08,NA,"1930","11","1930-11",NA,NA
1930-11-09,NA,"1930","11","1930-11",NA,NA
1930-11-10,NA,"1930","11","1930-11",NA,NA
1930-11-11,NA,"1930","11","1930-11",NA,NA
1930-11-12,NA,"1930","11","1930-11",NA,NA
1930-11-13,NA,"1930","11","1930-11",NA,NA
1930-11-14,NA,"1930","11","1930-11",NA,NA
1930-11-15,NA,"1930","11","1930-11",NA,NA
1930-11-16,NA,"1930","11","1930-11",NA,NA
1930-11-17,NA,"1930","11","1930-11",NA,NA
1930-11-18,NA,"1930","11","1930-11",NA,NA
1930-11-19,NA,"1930","11","1930-11",NA,NA
1930-11-20,NA,"1930","11","1930-11",NA,NA
1930-11-21,NA,"1930","11","1930-11",NA,NA
1930-11-22,NA,"1930","11","1930-11",NA,NA
1930-11-23,NA,"1930","11","1930-11",NA,NA
1930-11-24,NA,"1930","11","1930-11",NA,NA
1930-11-25,NA,"1930","11","1930-11",NA,NA
1930-11-26,NA,"1930","11","1930-11",NA,NA
1930-11-27,NA,"1930","11","1930-11",NA,NA
1930-11-28,NA,"1930","11","1930-11",NA,NA
1930-11-29,NA,"1930","11","1930-11",NA,NA
1930-11-30,NA,"1930","11","1930-11",NA,NA
1930-12-01,NA,"1930","12","1930-12",NA,NA
1930-12-02,NA,"1930","12","1930-12",NA,NA
1930-12-03,NA,"1930","12","1930-12",NA,NA
1930-12-04,NA,"1930","12","1930-12",NA,NA
1930-12-05,NA,"1930","12","1930-12",NA,NA
1930-12-06,NA,"1930","12","1930-12",NA,NA
1930-12-07,NA,"1930","12","1930-12",NA,NA
1930-12-08,NA,"1930","12","1930-12",NA,NA
1930-12-09,NA,"1930","12","1930-12",NA,NA
1930-12-10,NA,"1930","12","1930-12",NA,NA
1930-12-11,NA,"1930","12","1930-12",NA,NA
1930-12-12,NA,"1930","12","1930-12",NA,NA
1930-12-13,NA,"1930","12","1930-12",NA,NA
1930-12-14,NA,"1930","12","1930-12",NA,NA
1930-12-15,NA,"1930","12","1930-12",NA,NA
1930-12-16,NA,"1930","12","1930-12",NA,NA
1930-12-17,NA,"1930","12","1930-12",NA,NA
1930-12-18,NA,"1930","12","1930-12",NA,NA
1930-12-19,NA,"1930","12","1930-12",NA,NA
1930-12-20,NA,"1930","12","1930-12",NA,NA
1930-12-21,NA,"1930","12","1930-12",NA,NA
1930-12-22,NA,"1930","12","1930-12",NA,NA
1930-12-23,NA,"1930","12","1930-12",NA,NA
1930-12-24,NA,"1930","12","1930-12",NA,NA
1930-12-25,NA,"1930","12","1930-12",NA,NA
1930-12-26,NA,"1930","12","1930-12",NA,NA
1930-12-27,NA,"1930","12","1930-12",NA,NA
1930-12-28,NA,"1930","12","1930-12",NA,NA
1930-12-29,NA,"1930","12","1930-12",NA,NA
1930-12-30,NA,"1930","12","1930-12",NA,NA
1930-12-31,NA,"1930","12","1930-12",NA,NA
1931-01-01,NA,"1931","1","1931-1",NA,NA
1931-01-02,NA,"1931","1","1931-1",NA,NA
1931-01-03,NA,"1931","1","1931-1",NA,NA
1931-01-04,NA,"1931","1","1931-1",NA,NA
1931-01-05,NA,"1931","1","1931-1",NA,NA
1931-01-06,NA,"1931","1","1931-1",NA,NA
1931-01-07,NA,"1931","1","1931-1",NA,NA
1931-01-08,NA,"1931","1","1931-1",NA,NA
1931-01-09,NA,"1931","1","1931-1",NA,NA
1931-01-10,NA,"1931","1","1931-1",NA,NA
1931-01-11,NA,"1931","1","1931-1",NA,NA
1931-01-12,NA,"1931","1","1931-1",NA,NA
1931-01-13,NA,"1931","1","1931-1",NA,NA
1931-01-14,NA,"1931","1","1931-1",NA,NA
1931-01-15,NA,"1931","1","1931-1",NA,NA
1931-01-16,NA,"1931","1","1931-1",NA,NA
1931-01-17,NA,"1931","1","1931-1",NA,NA
1931-01-18,NA,"1931","1","1931-1",NA,NA
1931-01-19,NA,"1931","1","1931-1",NA,NA
1931-01-20,NA,"1931","1","1931-1",NA,NA
1931-01-21,NA,"1931","1","1931-1",NA,NA
1931-01-22,NA,"1931","1","1931-1",NA,NA
1931-01-23,NA,"1931","1","1931-1",NA,NA
1931-01-24,NA,"1931","1","1931-1",NA,NA
1931-01-25,NA,"1931","1","1931-1",NA,NA
1931-01-26,NA,"1931","1","1931-1",NA,NA
1931-01-27,NA,"1931","1","1931-1",NA,NA
1931-01-28,NA,"1931","1","1931-1",NA,NA
1931-01-29,NA,"1931","1","1931-1",NA,NA
1931-01-30,NA,"1931","1","1931-1",NA,NA
1931-01-31,NA,"1931","1","1931-1",NA,NA
1931-02-01,NA,"1931","2","1931-2",NA,NA
1931-02-02,NA,"1931","2","1931-2",NA,NA
1931-02-03,NA,"1931","2","1931-2",NA,NA
1931-02-04,NA,"1931","2","1931-2",NA,NA
1931-02-05,NA,"1931","2","1931-2",NA,NA
1931-02-06,NA,"1931","2","1931-2",NA,NA
1931-02-07,NA,"1931","2","1931-2",NA,NA
1931-02-08,NA,"1931","2","1931-2",NA,NA
1931-02-09,NA,"1931","2","1931-2",NA,NA
1931-02-10,NA,"1931","2","1931-2",NA,NA
1931-02-11,NA,"1931","2","1931-2",NA,NA
1931-02-12,NA,"1931","2","1931-2",NA,NA
1931-02-13,NA,"1931","2","1931-2",NA,NA
1931-02-14,NA,"1931","2","1931-2",NA,NA
1931-02-15,NA,"1931","2","1931-2",NA,NA
1931-02-16,NA,"1931","2","1931-2",NA,NA
1931-02-17,NA,"1931","2","1931-2",NA,NA
1931-02-18,NA,"1931","2","1931-2",NA,NA
1931-02-19,NA,"1931","2","1931-2",NA,NA
1931-02-20,NA,"1931","2","1931-2",NA,NA
1931-02-21,NA,"1931","2","1931-2",NA,NA
1931-02-22,NA,"1931","2","1931-2",NA,NA
1931-02-23,NA,"1931","2","1931-2",NA,NA
1931-02-24,NA,"1931","2","1931-2",NA,NA
1931-02-25,NA,"1931","2","1931-2",NA,NA
1931-02-26,NA,"1931","2","1931-2",NA,NA
1931-02-27,NA,"1931","2","1931-2",NA,NA
1931-02-28,NA,"1931","2","1931-2",NA,NA
