"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1884-09-10,NA,"1884","9","1884-9",NA,NA
1884-09-11,NA,"1884","9","1884-9",NA,NA
1884-09-12,NA,"1884","9","1884-9",NA,NA
1884-09-13,NA,"1884","9","1884-9",NA,NA
1884-09-14,NA,"1884","9","1884-9",NA,NA
1884-09-15,NA,"1884","9","1884-9",NA,NA
1884-09-16,NA,"1884","9","1884-9",NA,NA
1884-09-17,NA,"1884","9","1884-9",NA,NA
1884-09-18,NA,"1884","9","1884-9",NA,NA
1884-09-19,NA,"1884","9","1884-9",NA,NA
1884-09-20,NA,"1884","9","1884-9",NA,NA
1884-09-21,NA,"1884","9","1884-9",NA,NA
1884-09-22,NA,"1884","9","1884-9",NA,NA
1884-09-23,NA,"1884","9","1884-9",NA,NA
1884-09-24,NA,"1884","9","1884-9",NA,NA
1884-09-25,NA,"1884","9","1884-9",NA,NA
1884-09-26,NA,"1884","9","1884-9",NA,NA
1884-09-27,NA,"1884","9","1884-9",NA,NA
1884-09-28,NA,"1884","9","1884-9",NA,NA
1884-09-29,NA,"1884","9","1884-9",NA,NA
1884-09-30,NA,"1884","9","1884-9",NA,NA
1884-10-01,NA,"1884","10","1884-10",NA,NA
1884-10-02,NA,"1884","10","1884-10",NA,NA
1884-10-03,NA,"1884","10","1884-10",NA,NA
1884-10-04,NA,"1884","10","1884-10",NA,NA
1884-10-05,NA,"1884","10","1884-10",NA,NA
1884-10-06,NA,"1884","10","1884-10",NA,NA
1884-10-07,NA,"1884","10","1884-10",NA,NA
1884-10-08,NA,"1884","10","1884-10",NA,NA
1884-10-09,NA,"1884","10","1884-10",NA,NA
1884-10-10,NA,"1884","10","1884-10",NA,NA
1884-10-11,NA,"1884","10","1884-10",NA,NA
1884-10-12,NA,"1884","10","1884-10",NA,NA
1884-10-13,NA,"1884","10","1884-10",NA,NA
1884-10-14,NA,"1884","10","1884-10",NA,NA
1884-10-15,NA,"1884","10","1884-10",NA,NA
1884-10-16,NA,"1884","10","1884-10",NA,NA
1884-10-17,NA,"1884","10","1884-10",NA,NA
1884-10-18,NA,"1884","10","1884-10",NA,NA
1884-10-19,NA,"1884","10","1884-10",NA,NA
1884-10-20,NA,"1884","10","1884-10",NA,NA
1884-10-21,NA,"1884","10","1884-10",NA,NA
1884-10-22,NA,"1884","10","1884-10",NA,NA
1884-10-23,NA,"1884","10","1884-10",NA,NA
1884-10-24,NA,"1884","10","1884-10",NA,NA
1884-10-25,NA,"1884","10","1884-10",NA,NA
1884-10-26,NA,"1884","10","1884-10",NA,NA
1884-10-27,NA,"1884","10","1884-10",NA,NA
1884-10-28,NA,"1884","10","1884-10",NA,NA
1884-10-29,NA,"1884","10","1884-10",NA,NA
1884-10-30,NA,"1884","10","1884-10",NA,NA
1884-10-31,NA,"1884","10","1884-10",NA,NA
1884-11-01,NA,"1884","11","1884-11",NA,NA
1884-11-02,NA,"1884","11","1884-11",NA,NA
1884-11-03,NA,"1884","11","1884-11",NA,NA
1884-11-04,NA,"1884","11","1884-11",NA,NA
1884-11-05,NA,"1884","11","1884-11",NA,NA
1884-11-06,NA,"1884","11","1884-11",NA,NA
1884-11-07,NA,"1884","11","1884-11",NA,NA
1884-11-08,NA,"1884","11","1884-11",NA,NA
1884-11-09,NA,"1884","11","1884-11",NA,NA
1884-11-10,NA,"1884","11","1884-11",NA,NA
1884-11-11,NA,"1884","11","1884-11",NA,NA
1884-11-12,NA,"1884","11","1884-11",NA,NA
1884-11-13,NA,"1884","11","1884-11",NA,NA
1884-11-14,NA,"1884","11","1884-11",NA,NA
1884-11-15,NA,"1884","11","1884-11",NA,NA
1884-11-16,NA,"1884","11","1884-11",NA,NA
1884-11-17,NA,"1884","11","1884-11",NA,NA
1884-11-18,NA,"1884","11","1884-11",NA,NA
1884-11-19,NA,"1884","11","1884-11",NA,NA
1884-11-20,NA,"1884","11","1884-11",NA,NA
1884-11-21,NA,"1884","11","1884-11",NA,NA
1884-11-22,NA,"1884","11","1884-11",NA,NA
1884-11-23,NA,"1884","11","1884-11",NA,NA
1884-11-24,NA,"1884","11","1884-11",NA,NA
1884-11-25,NA,"1884","11","1884-11",NA,NA
1884-11-26,NA,"1884","11","1884-11",NA,NA
1884-11-27,NA,"1884","11","1884-11",NA,NA
1884-11-28,NA,"1884","11","1884-11",NA,NA
1884-11-29,NA,"1884","11","1884-11",NA,NA
1884-11-30,NA,"1884","11","1884-11",NA,NA
1884-12-01,NA,"1884","12","1884-12",NA,NA
1884-12-02,NA,"1884","12","1884-12",NA,NA
1884-12-03,NA,"1884","12","1884-12",NA,NA
1884-12-04,NA,"1884","12","1884-12",NA,NA
1884-12-05,NA,"1884","12","1884-12",NA,NA
1884-12-06,NA,"1884","12","1884-12",NA,NA
1884-12-07,NA,"1884","12","1884-12",NA,NA
1884-12-08,NA,"1884","12","1884-12",NA,NA
1884-12-09,NA,"1884","12","1884-12",NA,NA
1884-12-10,NA,"1884","12","1884-12",NA,NA
1884-12-11,NA,"1884","12","1884-12",NA,NA
1884-12-12,NA,"1884","12","1884-12",NA,NA
1884-12-13,NA,"1884","12","1884-12",NA,NA
1884-12-14,NA,"1884","12","1884-12",NA,NA
1884-12-15,NA,"1884","12","1884-12",NA,NA
1884-12-16,NA,"1884","12","1884-12",NA,NA
1884-12-17,NA,"1884","12","1884-12",NA,NA
1884-12-18,NA,"1884","12","1884-12",NA,NA
1884-12-19,NA,"1884","12","1884-12",NA,NA
1884-12-20,NA,"1884","12","1884-12",NA,NA
1884-12-21,NA,"1884","12","1884-12",NA,NA
1884-12-22,NA,"1884","12","1884-12",NA,NA
1884-12-23,NA,"1884","12","1884-12",NA,NA
1884-12-24,NA,"1884","12","1884-12",NA,NA
1884-12-25,NA,"1884","12","1884-12",NA,NA
1884-12-26,NA,"1884","12","1884-12",NA,NA
1884-12-27,NA,"1884","12","1884-12",NA,NA
1884-12-28,NA,"1884","12","1884-12",NA,NA
1884-12-29,NA,"1884","12","1884-12",NA,NA
1884-12-30,NA,"1884","12","1884-12",NA,NA
1884-12-31,NA,"1884","12","1884-12",NA,NA
1885-01-01,NA,"1885","1","1885-1",NA,NA
1885-01-02,NA,"1885","1","1885-1",NA,NA
1885-01-03,NA,"1885","1","1885-1",NA,NA
1885-01-04,NA,"1885","1","1885-1",NA,NA
1885-01-05,NA,"1885","1","1885-1",NA,NA
1885-01-06,NA,"1885","1","1885-1",NA,NA
1885-01-07,NA,"1885","1","1885-1",NA,NA
1885-01-08,NA,"1885","1","1885-1",NA,NA
1885-01-09,NA,"1885","1","1885-1",NA,NA
1885-01-10,NA,"1885","1","1885-1",NA,NA
1885-01-11,NA,"1885","1","1885-1",NA,NA
1885-01-12,NA,"1885","1","1885-1",NA,NA
1885-01-13,NA,"1885","1","1885-1",NA,NA
1885-01-14,NA,"1885","1","1885-1",NA,NA
1885-01-15,NA,"1885","1","1885-1",NA,NA
1885-01-16,NA,"1885","1","1885-1",NA,NA
1885-01-17,NA,"1885","1","1885-1",NA,NA
1885-01-18,NA,"1885","1","1885-1",NA,NA
1885-01-19,NA,"1885","1","1885-1",NA,NA
1885-01-20,NA,"1885","1","1885-1",NA,NA
1885-01-21,NA,"1885","1","1885-1",NA,NA
1885-01-22,NA,"1885","1","1885-1",NA,NA
1885-01-23,NA,"1885","1","1885-1",NA,NA
1885-01-24,NA,"1885","1","1885-1",NA,NA
1885-01-25,NA,"1885","1","1885-1",NA,NA
1885-01-26,NA,"1885","1","1885-1",NA,NA
1885-01-27,NA,"1885","1","1885-1",NA,NA
1885-01-28,NA,"1885","1","1885-1",NA,NA
1885-01-29,NA,"1885","1","1885-1",NA,NA
1885-01-30,NA,"1885","1","1885-1",NA,NA
1885-01-31,NA,"1885","1","1885-1",NA,NA
1885-02-01,NA,"1885","2","1885-2",NA,NA
1885-02-02,NA,"1885","2","1885-2",NA,NA
1885-02-03,NA,"1885","2","1885-2",NA,NA
1885-02-04,NA,"1885","2","1885-2",NA,NA
1885-02-05,NA,"1885","2","1885-2",NA,NA
1885-02-06,NA,"1885","2","1885-2",NA,NA
1885-02-07,NA,"1885","2","1885-2",NA,NA
1885-02-08,NA,"1885","2","1885-2",NA,NA
1885-02-09,NA,"1885","2","1885-2",NA,NA
1885-02-10,NA,"1885","2","1885-2",NA,NA
1885-02-11,NA,"1885","2","1885-2",NA,NA
1885-02-12,NA,"1885","2","1885-2",NA,NA
1885-02-13,NA,"1885","2","1885-2",NA,NA
1885-02-14,NA,"1885","2","1885-2",NA,NA
1885-02-15,NA,"1885","2","1885-2",NA,NA
1885-02-16,NA,"1885","2","1885-2",NA,NA
1885-02-17,NA,"1885","2","1885-2",NA,NA
1885-02-18,NA,"1885","2","1885-2",NA,NA
1885-02-19,NA,"1885","2","1885-2",NA,NA
1885-02-20,NA,"1885","2","1885-2",NA,NA
1885-02-21,NA,"1885","2","1885-2",NA,NA
1885-02-22,NA,"1885","2","1885-2",NA,NA
1885-02-23,NA,"1885","2","1885-2",NA,NA
1885-02-24,NA,"1885","2","1885-2",NA,NA
1885-02-25,NA,"1885","2","1885-2",NA,NA
1885-02-26,NA,"1885","2","1885-2",NA,NA
1885-02-27,NA,"1885","2","1885-2",NA,NA
1885-02-28,NA,"1885","2","1885-2",NA,NA
1885-03-01,NA,"1885","3","1885-3",NA,NA
1885-03-02,NA,"1885","3","1885-3",NA,NA
1885-03-03,NA,"1885","3","1885-3",NA,NA
1885-03-04,NA,"1885","3","1885-3",NA,NA
1885-03-05,NA,"1885","3","1885-3",NA,NA
1885-03-06,NA,"1885","3","1885-3",NA,NA
1885-03-07,NA,"1885","3","1885-3",NA,NA
1885-03-08,NA,"1885","3","1885-3",NA,NA
1885-03-09,NA,"1885","3","1885-3",NA,NA
1885-03-10,NA,"1885","3","1885-3",NA,NA
1885-03-11,NA,"1885","3","1885-3",NA,NA
1885-03-12,NA,"1885","3","1885-3",NA,NA
1885-03-13,NA,"1885","3","1885-3",NA,NA
1885-03-14,NA,"1885","3","1885-3",NA,NA
1885-03-15,NA,"1885","3","1885-3",NA,NA
1885-03-16,NA,"1885","3","1885-3",NA,NA
1885-03-17,NA,"1885","3","1885-3",NA,NA
1885-03-18,NA,"1885","3","1885-3",NA,NA
1885-03-19,NA,"1885","3","1885-3",NA,NA
1885-03-20,NA,"1885","3","1885-3",NA,NA
1885-03-21,NA,"1885","3","1885-3",NA,NA
1885-03-22,NA,"1885","3","1885-3",NA,NA
1885-03-23,NA,"1885","3","1885-3",NA,NA
1885-03-24,NA,"1885","3","1885-3",NA,NA
1885-03-25,NA,"1885","3","1885-3",NA,NA
1885-03-26,NA,"1885","3","1885-3",NA,NA
1885-03-27,NA,"1885","3","1885-3",NA,NA
1885-03-28,NA,"1885","3","1885-3",NA,NA
1885-03-29,NA,"1885","3","1885-3",NA,NA
1885-03-30,NA,"1885","3","1885-3",NA,NA
1885-03-31,NA,"1885","3","1885-3",NA,NA
1885-04-01,NA,"1885","4","1885-4",NA,NA
1885-04-02,NA,"1885","4","1885-4",NA,NA
1885-04-03,NA,"1885","4","1885-4",NA,NA
1885-04-04,NA,"1885","4","1885-4",NA,NA
1885-04-05,NA,"1885","4","1885-4",NA,NA
1885-04-06,NA,"1885","4","1885-4",NA,NA
1885-04-07,NA,"1885","4","1885-4",NA,NA
1885-04-08,NA,"1885","4","1885-4",NA,NA
1885-04-09,NA,"1885","4","1885-4",NA,NA
1885-04-10,NA,"1885","4","1885-4",NA,NA
1885-04-11,NA,"1885","4","1885-4",NA,NA
1885-04-12,NA,"1885","4","1885-4",NA,NA
1885-04-13,NA,"1885","4","1885-4",NA,NA
1885-04-14,NA,"1885","4","1885-4",NA,NA
1885-04-15,NA,"1885","4","1885-4",NA,NA
1885-04-16,NA,"1885","4","1885-4",NA,NA
1885-04-17,NA,"1885","4","1885-4",NA,NA
1885-04-18,NA,"1885","4","1885-4",NA,NA
1885-04-19,NA,"1885","4","1885-4",NA,NA
1885-04-20,NA,"1885","4","1885-4",NA,NA
1885-04-21,NA,"1885","4","1885-4",NA,NA
1885-04-22,NA,"1885","4","1885-4",NA,NA
1885-04-23,NA,"1885","4","1885-4",NA,NA
1885-04-24,NA,"1885","4","1885-4",NA,NA
1885-04-25,NA,"1885","4","1885-4",NA,NA
1885-04-26,NA,"1885","4","1885-4",NA,NA
1885-04-27,NA,"1885","4","1885-4",NA,NA
1885-04-28,NA,"1885","4","1885-4",NA,NA
1885-04-29,NA,"1885","4","1885-4",NA,NA
1885-04-30,NA,"1885","4","1885-4",NA,NA
1885-05-01,NA,"1885","5","1885-5",NA,NA
1885-05-02,NA,"1885","5","1885-5",NA,NA
1885-05-03,NA,"1885","5","1885-5",NA,NA
1885-05-04,NA,"1885","5","1885-5",NA,NA
1885-05-05,NA,"1885","5","1885-5",NA,NA
1885-05-06,NA,"1885","5","1885-5",NA,NA
1885-05-07,NA,"1885","5","1885-5",NA,NA
1885-05-08,NA,"1885","5","1885-5",NA,NA
1885-05-09,NA,"1885","5","1885-5",NA,NA
1885-05-10,NA,"1885","5","1885-5",NA,NA
1885-05-11,NA,"1885","5","1885-5",NA,NA
1885-05-12,NA,"1885","5","1885-5",NA,NA
1885-05-13,NA,"1885","5","1885-5",NA,NA
1885-05-14,NA,"1885","5","1885-5",NA,NA
1885-05-15,NA,"1885","5","1885-5",NA,NA
1885-05-16,NA,"1885","5","1885-5",NA,NA
1885-05-17,NA,"1885","5","1885-5",NA,NA
1885-05-18,NA,"1885","5","1885-5",NA,NA
1885-05-19,NA,"1885","5","1885-5",NA,NA
1885-05-20,NA,"1885","5","1885-5",NA,NA
1885-05-21,NA,"1885","5","1885-5",NA,NA
1885-05-22,NA,"1885","5","1885-5",NA,NA
1885-05-23,NA,"1885","5","1885-5",NA,NA
1885-05-24,NA,"1885","5","1885-5",NA,NA
1885-05-25,NA,"1885","5","1885-5",NA,NA
1885-05-26,NA,"1885","5","1885-5",NA,NA
1885-05-27,NA,"1885","5","1885-5",NA,NA
1885-05-28,NA,"1885","5","1885-5",NA,NA
1885-05-29,NA,"1885","5","1885-5",NA,NA
1885-05-30,NA,"1885","5","1885-5",NA,NA
