"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1869-03-22,NA,"1869","3","1869-3",NA,NA
1869-03-23,NA,"1869","3","1869-3",NA,NA
1869-03-24,NA,"1869","3","1869-3",NA,NA
1869-03-25,NA,"1869","3","1869-3",NA,NA
1869-03-26,NA,"1869","3","1869-3",NA,NA
1869-03-27,NA,"1869","3","1869-3",NA,NA
1869-03-28,NA,"1869","3","1869-3",NA,NA
1869-03-29,NA,"1869","3","1869-3",NA,NA
1869-03-30,NA,"1869","3","1869-3",NA,NA
1869-03-31,NA,"1869","3","1869-3",NA,NA
1869-04-01,NA,"1869","4","1869-4",NA,NA
1869-04-02,NA,"1869","4","1869-4",NA,NA
1869-04-03,NA,"1869","4","1869-4",NA,NA
1869-04-04,NA,"1869","4","1869-4",NA,NA
1869-04-05,NA,"1869","4","1869-4",NA,NA
1869-04-06,NA,"1869","4","1869-4",NA,NA
1869-04-07,NA,"1869","4","1869-4",NA,NA
1869-04-08,NA,"1869","4","1869-4",NA,NA
1869-04-09,NA,"1869","4","1869-4",NA,NA
1869-04-10,NA,"1869","4","1869-4",NA,NA
1869-04-11,NA,"1869","4","1869-4",NA,NA
1869-04-12,NA,"1869","4","1869-4",NA,NA
1869-04-13,NA,"1869","4","1869-4",NA,NA
1869-04-14,NA,"1869","4","1869-4",NA,NA
1869-04-15,NA,"1869","4","1869-4",NA,NA
1869-04-16,NA,"1869","4","1869-4",NA,NA
1869-04-17,NA,"1869","4","1869-4",NA,NA
1869-04-18,NA,"1869","4","1869-4",NA,NA
1869-04-19,NA,"1869","4","1869-4",NA,NA
1869-04-20,NA,"1869","4","1869-4",NA,NA
1869-04-21,NA,"1869","4","1869-4",NA,NA
1869-04-22,NA,"1869","4","1869-4",NA,NA
1869-04-23,NA,"1869","4","1869-4",NA,NA
1869-04-24,NA,"1869","4","1869-4",NA,NA
1869-04-25,NA,"1869","4","1869-4",NA,NA
1869-04-26,NA,"1869","4","1869-4",NA,NA
1869-04-27,NA,"1869","4","1869-4",NA,NA
1869-04-28,NA,"1869","4","1869-4",NA,NA
1869-04-29,NA,"1869","4","1869-4",NA,NA
1869-04-30,NA,"1869","4","1869-4",NA,NA
1869-05-01,NA,"1869","5","1869-5",NA,NA
1869-05-02,NA,"1869","5","1869-5",NA,NA
1869-05-03,NA,"1869","5","1869-5",NA,NA
1869-05-04,NA,"1869","5","1869-5",NA,NA
1869-05-05,NA,"1869","5","1869-5",NA,NA
1869-05-06,NA,"1869","5","1869-5",NA,NA
1869-05-07,NA,"1869","5","1869-5",NA,NA
1869-05-08,NA,"1869","5","1869-5",NA,NA
1869-05-09,NA,"1869","5","1869-5",NA,NA
1869-05-10,NA,"1869","5","1869-5",NA,NA
1869-05-11,NA,"1869","5","1869-5",NA,NA
1869-05-12,NA,"1869","5","1869-5",NA,NA
1869-05-13,NA,"1869","5","1869-5",NA,NA
1869-05-14,NA,"1869","5","1869-5",NA,NA
1869-05-15,NA,"1869","5","1869-5",NA,NA
1869-05-16,NA,"1869","5","1869-5",NA,NA
1869-05-17,NA,"1869","5","1869-5",NA,NA
1869-05-18,NA,"1869","5","1869-5",NA,NA
1869-05-19,NA,"1869","5","1869-5",NA,NA
1869-05-20,NA,"1869","5","1869-5",NA,NA
1869-05-21,NA,"1869","5","1869-5",NA,NA
1869-05-22,NA,"1869","5","1869-5",NA,NA
1869-05-23,NA,"1869","5","1869-5",NA,NA
1869-05-24,NA,"1869","5","1869-5",NA,NA
1869-05-25,NA,"1869","5","1869-5",NA,NA
1869-05-26,NA,"1869","5","1869-5",NA,NA
1869-05-27,NA,"1869","5","1869-5",NA,NA
1869-05-28,NA,"1869","5","1869-5",NA,NA
1869-05-29,NA,"1869","5","1869-5",NA,NA
1869-05-30,NA,"1869","5","1869-5",NA,NA
1869-05-31,NA,"1869","5","1869-5",NA,NA
1869-06-01,NA,"1869","6","1869-6",NA,NA
1869-06-02,NA,"1869","6","1869-6",NA,NA
1869-06-03,NA,"1869","6","1869-6",NA,NA
1869-06-04,NA,"1869","6","1869-6",NA,NA
1869-06-05,NA,"1869","6","1869-6",NA,NA
1869-06-06,NA,"1869","6","1869-6",NA,NA
1869-06-07,NA,"1869","6","1869-6",NA,NA
1869-06-08,NA,"1869","6","1869-6",NA,NA
1869-06-09,NA,"1869","6","1869-6",NA,NA
1869-06-10,NA,"1869","6","1869-6",NA,NA
1869-06-11,NA,"1869","6","1869-6",NA,NA
1869-06-12,NA,"1869","6","1869-6",NA,NA
1869-06-13,NA,"1869","6","1869-6",NA,NA
1869-06-14,NA,"1869","6","1869-6",NA,NA
1869-06-15,NA,"1869","6","1869-6",NA,NA
1869-06-16,NA,"1869","6","1869-6",NA,NA
1869-06-17,NA,"1869","6","1869-6",NA,NA
1869-06-18,NA,"1869","6","1869-6",NA,NA
1869-06-19,NA,"1869","6","1869-6",NA,NA
1869-06-20,NA,"1869","6","1869-6",NA,NA
1869-06-21,NA,"1869","6","1869-6",NA,NA
1869-06-22,NA,"1869","6","1869-6",NA,NA
1869-06-23,NA,"1869","6","1869-6",NA,NA
1869-06-24,NA,"1869","6","1869-6",NA,NA
1869-06-25,NA,"1869","6","1869-6",NA,NA
1869-06-26,NA,"1869","6","1869-6",NA,NA
1869-06-27,NA,"1869","6","1869-6",NA,NA
1869-06-28,NA,"1869","6","1869-6",NA,NA
1869-06-29,NA,"1869","6","1869-6",NA,NA
1869-06-30,NA,"1869","6","1869-6",NA,NA
1869-07-01,NA,"1869","7","1869-7",NA,NA
1869-07-02,NA,"1869","7","1869-7",NA,NA
1869-07-03,NA,"1869","7","1869-7",NA,NA
1869-07-04,NA,"1869","7","1869-7",NA,NA
1869-07-05,NA,"1869","7","1869-7",NA,NA
1869-07-06,NA,"1869","7","1869-7",NA,NA
1869-07-07,NA,"1869","7","1869-7",NA,NA
1869-07-08,NA,"1869","7","1869-7",NA,NA
1869-07-09,NA,"1869","7","1869-7",NA,NA
1869-07-10,NA,"1869","7","1869-7",NA,NA
1869-07-11,NA,"1869","7","1869-7",NA,NA
1869-07-12,NA,"1869","7","1869-7",NA,NA
1869-07-13,NA,"1869","7","1869-7",NA,NA
1869-07-14,NA,"1869","7","1869-7",NA,NA
1869-07-15,NA,"1869","7","1869-7",NA,NA
1869-07-16,NA,"1869","7","1869-7",NA,NA
1869-07-17,NA,"1869","7","1869-7",NA,NA
1869-07-18,NA,"1869","7","1869-7",NA,NA
1869-07-19,NA,"1869","7","1869-7",NA,NA
1869-07-20,NA,"1869","7","1869-7",NA,NA
1869-07-21,NA,"1869","7","1869-7",NA,NA
1869-07-22,NA,"1869","7","1869-7",NA,NA
1869-07-23,NA,"1869","7","1869-7",NA,NA
1869-07-24,NA,"1869","7","1869-7",NA,NA
1869-07-25,NA,"1869","7","1869-7",NA,NA
1869-07-26,NA,"1869","7","1869-7",NA,NA
1869-07-27,NA,"1869","7","1869-7",NA,NA
1869-07-28,NA,"1869","7","1869-7",NA,NA
1869-07-29,NA,"1869","7","1869-7",NA,NA
1869-07-30,NA,"1869","7","1869-7",NA,NA
1869-07-31,NA,"1869","7","1869-7",NA,NA
1869-08-01,NA,"1869","8","1869-8",NA,NA
1869-08-02,NA,"1869","8","1869-8",NA,NA
1869-08-03,NA,"1869","8","1869-8",NA,NA
1869-08-04,NA,"1869","8","1869-8",NA,NA
1869-08-05,NA,"1869","8","1869-8",NA,NA
1869-08-06,NA,"1869","8","1869-8",NA,NA
1869-08-07,NA,"1869","8","1869-8",NA,NA
1869-08-08,NA,"1869","8","1869-8",NA,NA
1869-08-09,NA,"1869","8","1869-8",NA,NA
1869-08-10,NA,"1869","8","1869-8",NA,NA
1869-08-11,NA,"1869","8","1869-8",NA,NA
1869-08-12,NA,"1869","8","1869-8",NA,NA
1869-08-13,NA,"1869","8","1869-8",NA,NA
1869-08-14,NA,"1869","8","1869-8",NA,NA
1869-08-15,NA,"1869","8","1869-8",NA,NA
1869-08-16,NA,"1869","8","1869-8",NA,NA
1869-08-17,NA,"1869","8","1869-8",NA,NA
1869-08-18,NA,"1869","8","1869-8",NA,NA
1869-08-19,NA,"1869","8","1869-8",NA,NA
1869-08-20,NA,"1869","8","1869-8",NA,NA
1869-08-21,NA,"1869","8","1869-8",NA,NA
1869-08-22,NA,"1869","8","1869-8",NA,NA
1869-08-23,NA,"1869","8","1869-8",NA,NA
1869-08-24,NA,"1869","8","1869-8",NA,NA
1869-08-25,NA,"1869","8","1869-8",NA,NA
1869-08-26,NA,"1869","8","1869-8",NA,NA
1869-08-27,NA,"1869","8","1869-8",NA,NA
1869-08-28,NA,"1869","8","1869-8",NA,NA
1869-08-29,NA,"1869","8","1869-8",NA,NA
1869-08-30,NA,"1869","8","1869-8",NA,NA
1869-08-31,NA,"1869","8","1869-8",NA,NA
1869-09-01,NA,"1869","9","1869-9",NA,NA
1869-09-02,NA,"1869","9","1869-9",NA,NA
1869-09-03,NA,"1869","9","1869-9",NA,NA
1869-09-04,NA,"1869","9","1869-9",NA,NA
1869-09-05,NA,"1869","9","1869-9",NA,NA
1869-09-06,NA,"1869","9","1869-9",NA,NA
1869-09-07,NA,"1869","9","1869-9",NA,NA
1869-09-08,NA,"1869","9","1869-9",NA,NA
1869-09-09,NA,"1869","9","1869-9",NA,NA
1869-09-10,NA,"1869","9","1869-9",NA,NA
1869-09-11,NA,"1869","9","1869-9",NA,NA
1869-09-12,NA,"1869","9","1869-9",NA,NA
1869-09-13,NA,"1869","9","1869-9",NA,NA
1869-09-14,NA,"1869","9","1869-9",NA,NA
1869-09-15,NA,"1869","9","1869-9",NA,NA
1869-09-16,NA,"1869","9","1869-9",NA,NA
1869-09-17,NA,"1869","9","1869-9",NA,NA
1869-09-18,NA,"1869","9","1869-9",NA,NA
1869-09-19,NA,"1869","9","1869-9",NA,NA
1869-09-20,NA,"1869","9","1869-9",NA,NA
1869-09-21,NA,"1869","9","1869-9",NA,NA
1869-09-22,NA,"1869","9","1869-9",NA,NA
1869-09-23,NA,"1869","9","1869-9",NA,NA
1869-09-24,NA,"1869","9","1869-9",NA,NA
1869-09-25,NA,"1869","9","1869-9",NA,NA
1869-09-26,NA,"1869","9","1869-9",NA,NA
1869-09-27,NA,"1869","9","1869-9",NA,NA
1869-09-28,NA,"1869","9","1869-9",NA,NA
1869-09-29,NA,"1869","9","1869-9",NA,NA
1869-09-30,NA,"1869","9","1869-9",NA,NA
1869-10-01,NA,"1869","10","1869-10",NA,NA
1869-10-02,NA,"1869","10","1869-10",NA,NA
1869-10-03,NA,"1869","10","1869-10",NA,NA
1869-10-04,NA,"1869","10","1869-10",NA,NA
1869-10-05,NA,"1869","10","1869-10",NA,NA
1869-10-06,NA,"1869","10","1869-10",NA,NA
1869-10-07,NA,"1869","10","1869-10",NA,NA
1869-10-08,NA,"1869","10","1869-10",NA,NA
1869-10-09,NA,"1869","10","1869-10",NA,NA
1869-10-10,NA,"1869","10","1869-10",NA,NA
1869-10-11,NA,"1869","10","1869-10",NA,NA
1869-10-12,NA,"1869","10","1869-10",NA,NA
1869-10-13,NA,"1869","10","1869-10",NA,NA
1869-10-14,NA,"1869","10","1869-10",NA,NA
1869-10-15,NA,"1869","10","1869-10",NA,NA
1869-10-16,NA,"1869","10","1869-10",NA,NA
1869-10-17,NA,"1869","10","1869-10",NA,NA
1869-10-18,NA,"1869","10","1869-10",NA,NA
1869-10-19,NA,"1869","10","1869-10",NA,NA
1869-10-20,NA,"1869","10","1869-10",NA,NA
1869-10-21,NA,"1869","10","1869-10",NA,NA
1869-10-22,NA,"1869","10","1869-10",NA,NA
1869-10-23,NA,"1869","10","1869-10",NA,NA
1869-10-24,NA,"1869","10","1869-10",NA,NA
1869-10-25,NA,"1869","10","1869-10",NA,NA
1869-10-26,NA,"1869","10","1869-10",NA,NA
1869-10-27,NA,"1869","10","1869-10",NA,NA
1869-10-28,NA,"1869","10","1869-10",NA,NA
1869-10-29,NA,"1869","10","1869-10",NA,NA
1869-10-30,NA,"1869","10","1869-10",NA,NA
1869-10-31,NA,"1869","10","1869-10",NA,NA
1869-11-01,NA,"1869","11","1869-11",NA,NA
1869-11-02,NA,"1869","11","1869-11",NA,NA
1869-11-03,NA,"1869","11","1869-11",NA,NA
1869-11-04,NA,"1869","11","1869-11",NA,NA
1869-11-05,NA,"1869","11","1869-11",NA,NA
1869-11-06,NA,"1869","11","1869-11",NA,NA
1869-11-07,NA,"1869","11","1869-11",NA,NA
1869-11-08,NA,"1869","11","1869-11",NA,NA
1869-11-09,NA,"1869","11","1869-11",NA,NA
1869-11-10,NA,"1869","11","1869-11",NA,NA
1869-11-11,NA,"1869","11","1869-11",NA,NA
1869-11-12,NA,"1869","11","1869-11",NA,NA
1869-11-13,NA,"1869","11","1869-11",NA,NA
1869-11-14,NA,"1869","11","1869-11",NA,NA
1869-11-15,NA,"1869","11","1869-11",NA,NA
1869-11-16,NA,"1869","11","1869-11",NA,NA
1869-11-17,NA,"1869","11","1869-11",NA,NA
1869-11-18,NA,"1869","11","1869-11",NA,NA
1869-11-19,NA,"1869","11","1869-11",NA,NA
1869-11-20,NA,"1869","11","1869-11",NA,NA
1869-11-21,NA,"1869","11","1869-11",NA,NA
1869-11-22,NA,"1869","11","1869-11",NA,NA
1869-11-23,NA,"1869","11","1869-11",NA,NA
1869-11-24,NA,"1869","11","1869-11",NA,NA
1869-11-25,NA,"1869","11","1869-11",NA,NA
1869-11-26,NA,"1869","11","1869-11",NA,NA
1869-11-27,NA,"1869","11","1869-11",NA,NA
1869-11-28,NA,"1869","11","1869-11",NA,NA
1869-11-29,NA,"1869","11","1869-11",NA,NA
1869-11-30,NA,"1869","11","1869-11",NA,NA
1869-12-01,NA,"1869","12","1869-12",NA,NA
1869-12-02,NA,"1869","12","1869-12",NA,NA
1869-12-03,NA,"1869","12","1869-12",NA,NA
1869-12-04,NA,"1869","12","1869-12",NA,NA
1869-12-05,NA,"1869","12","1869-12",NA,NA
1869-12-06,NA,"1869","12","1869-12",NA,NA
1869-12-07,NA,"1869","12","1869-12",NA,NA
1869-12-08,NA,"1869","12","1869-12",NA,NA
1869-12-09,NA,"1869","12","1869-12",NA,NA
1869-12-10,NA,"1869","12","1869-12",NA,NA
1869-12-11,NA,"1869","12","1869-12",NA,NA
1869-12-12,NA,"1869","12","1869-12",NA,NA
1869-12-13,NA,"1869","12","1869-12",NA,NA
1869-12-14,NA,"1869","12","1869-12",NA,NA
1869-12-15,NA,"1869","12","1869-12",NA,NA
1869-12-16,NA,"1869","12","1869-12",NA,NA
1869-12-17,NA,"1869","12","1869-12",NA,NA
1869-12-18,NA,"1869","12","1869-12",NA,NA
1869-12-19,NA,"1869","12","1869-12",NA,NA
1869-12-20,NA,"1869","12","1869-12",NA,NA
1869-12-21,NA,"1869","12","1869-12",NA,NA
1869-12-22,NA,"1869","12","1869-12",NA,NA
1869-12-23,NA,"1869","12","1869-12",NA,NA
1869-12-24,NA,"1869","12","1869-12",NA,NA
1869-12-25,NA,"1869","12","1869-12",NA,NA
1869-12-26,NA,"1869","12","1869-12",NA,NA
1869-12-27,NA,"1869","12","1869-12",NA,NA
1869-12-28,NA,"1869","12","1869-12",NA,NA
1869-12-29,NA,"1869","12","1869-12",NA,NA
1869-12-30,NA,"1869","12","1869-12",NA,NA
1869-12-31,NA,"1869","12","1869-12",NA,NA
1870-01-01,NA,"1870","1","1870-1",NA,NA
1870-01-02,NA,"1870","1","1870-1",NA,NA
1870-01-03,NA,"1870","1","1870-1",NA,NA
1870-01-04,NA,"1870","1","1870-1",NA,NA
1870-01-05,NA,"1870","1","1870-1",NA,NA
1870-01-06,NA,"1870","1","1870-1",NA,NA
1870-01-07,NA,"1870","1","1870-1",NA,NA
1870-01-08,NA,"1870","1","1870-1",NA,NA
1870-01-09,NA,"1870","1","1870-1",NA,NA
1870-01-10,NA,"1870","1","1870-1",NA,NA
1870-01-11,NA,"1870","1","1870-1",NA,NA
1870-01-12,NA,"1870","1","1870-1",NA,NA
1870-01-13,NA,"1870","1","1870-1",NA,NA
1870-01-14,NA,"1870","1","1870-1",NA,NA
1870-01-15,NA,"1870","1","1870-1",NA,NA
1870-01-16,NA,"1870","1","1870-1",NA,NA
1870-01-17,NA,"1870","1","1870-1",NA,NA
1870-01-18,NA,"1870","1","1870-1",NA,NA
1870-01-19,NA,"1870","1","1870-1",NA,NA
1870-01-20,NA,"1870","1","1870-1",NA,NA
1870-01-21,NA,"1870","1","1870-1",NA,NA
1870-01-22,NA,"1870","1","1870-1",NA,NA
1870-01-23,NA,"1870","1","1870-1",NA,NA
1870-01-24,NA,"1870","1","1870-1",NA,NA
1870-01-25,NA,"1870","1","1870-1",NA,NA
1870-01-26,NA,"1870","1","1870-1",NA,NA
1870-01-27,NA,"1870","1","1870-1",NA,NA
1870-01-28,NA,"1870","1","1870-1",NA,NA
1870-01-29,NA,"1870","1","1870-1",NA,NA
1870-01-30,NA,"1870","1","1870-1",NA,NA
1870-01-31,NA,"1870","1","1870-1",NA,NA
1870-02-01,NA,"1870","2","1870-2",NA,NA
1870-02-02,NA,"1870","2","1870-2",NA,NA
1870-02-03,NA,"1870","2","1870-2",NA,NA
1870-02-04,NA,"1870","2","1870-2",NA,NA
1870-02-05,NA,"1870","2","1870-2",NA,NA
1870-02-06,NA,"1870","2","1870-2",NA,NA
1870-02-07,NA,"1870","2","1870-2",NA,NA
1870-02-08,NA,"1870","2","1870-2",NA,NA
1870-02-09,NA,"1870","2","1870-2",NA,NA
1870-02-10,NA,"1870","2","1870-2",NA,NA
1870-02-11,NA,"1870","2","1870-2",NA,NA
1870-02-12,NA,"1870","2","1870-2",NA,NA
1870-02-13,NA,"1870","2","1870-2",NA,NA
1870-02-14,NA,"1870","2","1870-2",NA,NA
1870-02-15,NA,"1870","2","1870-2",NA,NA
1870-02-16,NA,"1870","2","1870-2",NA,NA
1870-02-17,NA,"1870","2","1870-2",NA,NA
1870-02-18,NA,"1870","2","1870-2",NA,NA
1870-02-19,NA,"1870","2","1870-2",NA,NA
1870-02-20,NA,"1870","2","1870-2",NA,NA
1870-02-21,NA,"1870","2","1870-2",NA,NA
1870-02-22,NA,"1870","2","1870-2",NA,NA
1870-02-23,NA,"1870","2","1870-2",NA,NA
1870-02-24,NA,"1870","2","1870-2",NA,NA
1870-02-25,NA,"1870","2","1870-2",NA,NA
1870-02-26,NA,"1870","2","1870-2",NA,NA
1870-02-27,NA,"1870","2","1870-2",NA,NA
1870-02-28,NA,"1870","2","1870-2",NA,NA
1870-03-01,NA,"1870","3","1870-3",NA,NA
1870-03-02,NA,"1870","3","1870-3",NA,NA
1870-03-03,NA,"1870","3","1870-3",NA,NA
1870-03-04,NA,"1870","3","1870-3",NA,NA
1870-03-05,NA,"1870","3","1870-3",NA,NA
1870-03-06,NA,"1870","3","1870-3",NA,NA
1870-03-07,NA,"1870","3","1870-3",NA,NA
1870-03-08,NA,"1870","3","1870-3",NA,NA
1870-03-09,NA,"1870","3","1870-3",NA,NA
1870-03-10,NA,"1870","3","1870-3",NA,NA
1870-03-11,NA,"1870","3","1870-3",NA,NA
1870-03-12,NA,"1870","3","1870-3",NA,NA
1870-03-13,NA,"1870","3","1870-3",NA,NA
1870-03-14,NA,"1870","3","1870-3",NA,NA
1870-03-15,NA,"1870","3","1870-3",NA,NA
1870-03-16,NA,"1870","3","1870-3",NA,NA
1870-03-17,NA,"1870","3","1870-3",NA,NA
1870-03-18,NA,"1870","3","1870-3",NA,NA
1870-03-19,NA,"1870","3","1870-3",NA,NA
1870-03-20,NA,"1870","3","1870-3",NA,NA
1870-03-21,NA,"1870","3","1870-3",NA,NA
1870-03-22,NA,"1870","3","1870-3",NA,NA
1870-03-23,NA,"1870","3","1870-3",NA,NA
1870-03-24,NA,"1870","3","1870-3",NA,NA
1870-03-25,NA,"1870","3","1870-3",NA,NA
1870-03-26,NA,"1870","3","1870-3",NA,NA
1870-03-27,NA,"1870","3","1870-3",NA,NA
1870-03-28,NA,"1870","3","1870-3",NA,NA
1870-03-29,NA,"1870","3","1870-3",NA,NA
1870-03-30,NA,"1870","3","1870-3",NA,NA
1870-03-31,NA,"1870","3","1870-3",NA,NA
1870-04-01,NA,"1870","4","1870-4",NA,NA
1870-04-02,NA,"1870","4","1870-4",NA,NA
1870-04-03,NA,"1870","4","1870-4",NA,NA
1870-04-04,NA,"1870","4","1870-4",NA,NA
1870-04-05,NA,"1870","4","1870-4",NA,NA
1870-04-06,NA,"1870","4","1870-4",NA,NA
1870-04-07,NA,"1870","4","1870-4",NA,NA
1870-04-08,NA,"1870","4","1870-4",NA,NA
1870-04-09,NA,"1870","4","1870-4",NA,NA
1870-04-10,NA,"1870","4","1870-4",NA,NA
1870-04-11,NA,"1870","4","1870-4",NA,NA
1870-04-12,NA,"1870","4","1870-4",NA,NA
1870-04-13,NA,"1870","4","1870-4",NA,NA
1870-04-14,NA,"1870","4","1870-4",NA,NA
1870-04-15,NA,"1870","4","1870-4",NA,NA
1870-04-16,NA,"1870","4","1870-4",NA,NA
1870-04-17,NA,"1870","4","1870-4",NA,NA
1870-04-18,NA,"1870","4","1870-4",NA,NA
1870-04-19,NA,"1870","4","1870-4",NA,NA
1870-04-20,NA,"1870","4","1870-4",NA,NA
1870-04-21,NA,"1870","4","1870-4",NA,NA
1870-04-22,NA,"1870","4","1870-4",NA,NA
1870-04-23,NA,"1870","4","1870-4",NA,NA
1870-04-24,NA,"1870","4","1870-4",NA,NA
1870-04-25,NA,"1870","4","1870-4",NA,NA
1870-04-26,NA,"1870","4","1870-4",NA,NA
1870-04-27,NA,"1870","4","1870-4",NA,NA
1870-04-28,NA,"1870","4","1870-4",NA,NA
1870-04-29,NA,"1870","4","1870-4",NA,NA
1870-04-30,NA,"1870","4","1870-4",NA,NA
1870-05-01,NA,"1870","5","1870-5",NA,NA
1870-05-02,NA,"1870","5","1870-5",NA,NA
1870-05-03,NA,"1870","5","1870-5",NA,NA
1870-05-04,NA,"1870","5","1870-5",NA,NA
1870-05-05,NA,"1870","5","1870-5",NA,NA
1870-05-06,NA,"1870","5","1870-5",NA,NA
1870-05-07,NA,"1870","5","1870-5",NA,NA
1870-05-08,NA,"1870","5","1870-5",NA,NA
1870-05-09,NA,"1870","5","1870-5",NA,NA
1870-05-10,NA,"1870","5","1870-5",NA,NA
1870-05-11,NA,"1870","5","1870-5",NA,NA
1870-05-12,NA,"1870","5","1870-5",NA,NA
1870-05-13,NA,"1870","5","1870-5",NA,NA
1870-05-14,NA,"1870","5","1870-5",NA,NA
1870-05-15,NA,"1870","5","1870-5",NA,NA
1870-05-16,NA,"1870","5","1870-5",NA,NA
1870-05-17,NA,"1870","5","1870-5",NA,NA
1870-05-18,NA,"1870","5","1870-5",NA,NA
1870-05-19,NA,"1870","5","1870-5",NA,NA
1870-05-20,NA,"1870","5","1870-5",NA,NA
1870-05-21,NA,"1870","5","1870-5",NA,NA
1870-05-22,NA,"1870","5","1870-5",NA,NA
1870-05-23,NA,"1870","5","1870-5",NA,NA
1870-05-24,NA,"1870","5","1870-5",NA,NA
1870-05-25,NA,"1870","5","1870-5",NA,NA
1870-05-26,NA,"1870","5","1870-5",NA,NA
1870-05-27,NA,"1870","5","1870-5",NA,NA
1870-05-28,NA,"1870","5","1870-5",NA,NA
1870-05-29,NA,"1870","5","1870-5",NA,NA
1870-05-30,NA,"1870","5","1870-5",NA,NA
1870-05-31,NA,"1870","5","1870-5",NA,NA
