"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1915-08-06,NA,"1915","8","1915-8",NA,NA
1915-08-07,NA,"1915","8","1915-8",NA,NA
1915-08-08,NA,"1915","8","1915-8",NA,NA
1915-08-09,NA,"1915","8","1915-8",NA,NA
1915-08-10,NA,"1915","8","1915-8",NA,NA
1915-08-11,NA,"1915","8","1915-8",NA,NA
1915-08-12,NA,"1915","8","1915-8",NA,NA
1915-08-13,NA,"1915","8","1915-8",NA,NA
1915-08-14,NA,"1915","8","1915-8",NA,NA
1915-08-15,NA,"1915","8","1915-8",NA,NA
1915-08-16,NA,"1915","8","1915-8",NA,NA
1915-08-17,NA,"1915","8","1915-8",NA,NA
1915-08-18,NA,"1915","8","1915-8",NA,NA
1915-08-19,NA,"1915","8","1915-8",NA,NA
1915-08-20,NA,"1915","8","1915-8",NA,NA
1915-08-21,NA,"1915","8","1915-8",NA,NA
1915-08-22,NA,"1915","8","1915-8",NA,NA
1915-08-23,NA,"1915","8","1915-8",NA,NA
1915-08-24,NA,"1915","8","1915-8",NA,NA
1915-08-25,NA,"1915","8","1915-8",NA,NA
1915-08-26,NA,"1915","8","1915-8",NA,NA
1915-08-27,NA,"1915","8","1915-8",NA,NA
1915-08-28,NA,"1915","8","1915-8",NA,NA
1915-08-29,NA,"1915","8","1915-8",NA,NA
1915-08-30,NA,"1915","8","1915-8",NA,NA
1915-08-31,NA,"1915","8","1915-8",NA,NA
1915-09-01,NA,"1915","9","1915-9",NA,NA
1915-09-02,NA,"1915","9","1915-9",NA,NA
1915-09-03,NA,"1915","9","1915-9",NA,NA
1915-09-04,NA,"1915","9","1915-9",NA,NA
1915-09-05,NA,"1915","9","1915-9",NA,NA
1915-09-06,NA,"1915","9","1915-9",NA,NA
1915-09-07,NA,"1915","9","1915-9",NA,NA
1915-09-08,NA,"1915","9","1915-9",NA,NA
1915-09-09,NA,"1915","9","1915-9",NA,NA
1915-09-10,NA,"1915","9","1915-9",NA,NA
1915-09-11,NA,"1915","9","1915-9",NA,NA
1915-09-12,NA,"1915","9","1915-9",NA,NA
1915-09-13,NA,"1915","9","1915-9",NA,NA
1915-09-14,NA,"1915","9","1915-9",NA,NA
1915-09-15,NA,"1915","9","1915-9",NA,NA
1915-09-16,NA,"1915","9","1915-9",NA,NA
1915-09-17,NA,"1915","9","1915-9",NA,NA
1915-09-18,NA,"1915","9","1915-9",NA,NA
1915-09-19,NA,"1915","9","1915-9",NA,NA
1915-09-20,NA,"1915","9","1915-9",NA,NA
1915-09-21,NA,"1915","9","1915-9",NA,NA
1915-09-22,NA,"1915","9","1915-9",NA,NA
1915-09-23,NA,"1915","9","1915-9",NA,NA
1915-09-24,NA,"1915","9","1915-9",NA,NA
1915-09-25,NA,"1915","9","1915-9",NA,NA
1915-09-26,NA,"1915","9","1915-9",NA,NA
1915-09-27,NA,"1915","9","1915-9",NA,NA
1915-09-28,NA,"1915","9","1915-9",NA,NA
1915-09-29,NA,"1915","9","1915-9",NA,NA
1915-09-30,NA,"1915","9","1915-9",NA,NA
1915-10-01,NA,"1915","10","1915-10",NA,NA
1915-10-02,NA,"1915","10","1915-10",NA,NA
1915-10-03,NA,"1915","10","1915-10",NA,NA
1915-10-04,NA,"1915","10","1915-10",NA,NA
1915-10-05,NA,"1915","10","1915-10",NA,NA
1915-10-06,NA,"1915","10","1915-10",NA,NA
1915-10-07,NA,"1915","10","1915-10",NA,NA
1915-10-08,NA,"1915","10","1915-10",NA,NA
1915-10-09,NA,"1915","10","1915-10",NA,NA
1915-10-10,NA,"1915","10","1915-10",NA,NA
1915-10-11,NA,"1915","10","1915-10",NA,NA
1915-10-12,NA,"1915","10","1915-10",NA,NA
1915-10-13,NA,"1915","10","1915-10",NA,NA
1915-10-14,NA,"1915","10","1915-10",NA,NA
1915-10-15,NA,"1915","10","1915-10",NA,NA
1915-10-16,NA,"1915","10","1915-10",NA,NA
1915-10-17,NA,"1915","10","1915-10",NA,NA
1915-10-18,NA,"1915","10","1915-10",NA,NA
1915-10-19,NA,"1915","10","1915-10",NA,NA
1915-10-20,NA,"1915","10","1915-10",NA,NA
1915-10-21,NA,"1915","10","1915-10",NA,NA
1915-10-22,NA,"1915","10","1915-10",NA,NA
1915-10-23,NA,"1915","10","1915-10",NA,NA
1915-10-24,NA,"1915","10","1915-10",NA,NA
1915-10-25,NA,"1915","10","1915-10",NA,NA
1915-10-26,NA,"1915","10","1915-10",NA,NA
1915-10-27,NA,"1915","10","1915-10",NA,NA
1915-10-28,NA,"1915","10","1915-10",NA,NA
1915-10-29,NA,"1915","10","1915-10",NA,NA
1915-10-30,NA,"1915","10","1915-10",NA,NA
1915-10-31,NA,"1915","10","1915-10",NA,NA
1915-11-01,NA,"1915","11","1915-11",NA,NA
1915-11-02,NA,"1915","11","1915-11",NA,NA
1915-11-03,NA,"1915","11","1915-11",NA,NA
1915-11-04,NA,"1915","11","1915-11",NA,NA
1915-11-05,NA,"1915","11","1915-11",NA,NA
1915-11-06,NA,"1915","11","1915-11",NA,NA
1915-11-07,NA,"1915","11","1915-11",NA,NA
1915-11-08,NA,"1915","11","1915-11",NA,NA
1915-11-09,NA,"1915","11","1915-11",NA,NA
1915-11-10,NA,"1915","11","1915-11",NA,NA
1915-11-11,NA,"1915","11","1915-11",NA,NA
1915-11-12,NA,"1915","11","1915-11",NA,NA
1915-11-13,NA,"1915","11","1915-11",NA,NA
1915-11-14,NA,"1915","11","1915-11",NA,NA
1915-11-15,NA,"1915","11","1915-11",NA,NA
1915-11-16,NA,"1915","11","1915-11",NA,NA
1915-11-17,NA,"1915","11","1915-11",NA,NA
1915-11-18,NA,"1915","11","1915-11",NA,NA
1915-11-19,NA,"1915","11","1915-11",NA,NA
1915-11-20,NA,"1915","11","1915-11",NA,NA
1915-11-21,NA,"1915","11","1915-11",NA,NA
1915-11-22,NA,"1915","11","1915-11",NA,NA
1915-11-23,NA,"1915","11","1915-11",NA,NA
1915-11-24,NA,"1915","11","1915-11",NA,NA
1915-11-25,NA,"1915","11","1915-11",NA,NA
1915-11-26,NA,"1915","11","1915-11",NA,NA
1915-11-27,NA,"1915","11","1915-11",NA,NA
1915-11-28,NA,"1915","11","1915-11",NA,NA
1915-11-29,NA,"1915","11","1915-11",NA,NA
1915-11-30,NA,"1915","11","1915-11",NA,NA
1915-12-01,NA,"1915","12","1915-12",NA,NA
1915-12-02,NA,"1915","12","1915-12",NA,NA
1915-12-03,NA,"1915","12","1915-12",NA,NA
1915-12-04,NA,"1915","12","1915-12",NA,NA
1915-12-05,NA,"1915","12","1915-12",NA,NA
1915-12-06,NA,"1915","12","1915-12",NA,NA
1915-12-07,NA,"1915","12","1915-12",NA,NA
1915-12-08,NA,"1915","12","1915-12",NA,NA
1915-12-09,NA,"1915","12","1915-12",NA,NA
1915-12-10,NA,"1915","12","1915-12",NA,NA
1915-12-11,NA,"1915","12","1915-12",NA,NA
1915-12-12,NA,"1915","12","1915-12",NA,NA
1915-12-13,NA,"1915","12","1915-12",NA,NA
1915-12-14,NA,"1915","12","1915-12",NA,NA
1915-12-15,NA,"1915","12","1915-12",NA,NA
1915-12-16,NA,"1915","12","1915-12",NA,NA
1915-12-17,NA,"1915","12","1915-12",NA,NA
1915-12-18,NA,"1915","12","1915-12",NA,NA
1915-12-19,NA,"1915","12","1915-12",NA,NA
1915-12-20,NA,"1915","12","1915-12",NA,NA
1915-12-21,NA,"1915","12","1915-12",NA,NA
1915-12-22,NA,"1915","12","1915-12",NA,NA
1915-12-23,NA,"1915","12","1915-12",NA,NA
1915-12-24,NA,"1915","12","1915-12",NA,NA
1915-12-25,NA,"1915","12","1915-12",NA,NA
1915-12-26,NA,"1915","12","1915-12",NA,NA
1915-12-27,NA,"1915","12","1915-12",NA,NA
1915-12-28,NA,"1915","12","1915-12",NA,NA
1915-12-29,NA,"1915","12","1915-12",NA,NA
1915-12-30,NA,"1915","12","1915-12",NA,NA
1915-12-31,NA,"1915","12","1915-12",NA,NA
1916-01-01,NA,"1916","1","1916-1",NA,NA
1916-01-02,NA,"1916","1","1916-1",NA,NA
1916-01-03,NA,"1916","1","1916-1",NA,NA
1916-01-04,NA,"1916","1","1916-1",NA,NA
1916-01-05,NA,"1916","1","1916-1",NA,NA
1916-01-06,NA,"1916","1","1916-1",NA,NA
1916-01-07,NA,"1916","1","1916-1",NA,NA
1916-01-08,NA,"1916","1","1916-1",NA,NA
1916-01-09,NA,"1916","1","1916-1",NA,NA
1916-01-10,NA,"1916","1","1916-1",NA,NA
1916-01-11,NA,"1916","1","1916-1",NA,NA
1916-01-12,NA,"1916","1","1916-1",NA,NA
1916-01-13,NA,"1916","1","1916-1",NA,NA
1916-01-14,NA,"1916","1","1916-1",NA,NA
1916-01-15,NA,"1916","1","1916-1",NA,NA
1916-01-16,NA,"1916","1","1916-1",NA,NA
1916-01-17,NA,"1916","1","1916-1",NA,NA
1916-01-18,NA,"1916","1","1916-1",NA,NA
1916-01-19,NA,"1916","1","1916-1",NA,NA
1916-01-20,NA,"1916","1","1916-1",NA,NA
1916-01-21,NA,"1916","1","1916-1",NA,NA
1916-01-22,NA,"1916","1","1916-1",NA,NA
1916-01-23,NA,"1916","1","1916-1",NA,NA
1916-01-24,NA,"1916","1","1916-1",NA,NA
1916-01-25,NA,"1916","1","1916-1",NA,NA
1916-01-26,NA,"1916","1","1916-1",NA,NA
1916-01-27,NA,"1916","1","1916-1",NA,NA
1916-01-28,NA,"1916","1","1916-1",NA,NA
1916-01-29,NA,"1916","1","1916-1",NA,NA
1916-01-30,NA,"1916","1","1916-1",NA,NA
1916-01-31,NA,"1916","1","1916-1",NA,NA
1916-02-01,NA,"1916","2","1916-2",NA,NA
1916-02-02,NA,"1916","2","1916-2",NA,NA
1916-02-03,NA,"1916","2","1916-2",NA,NA
1916-02-04,NA,"1916","2","1916-2",NA,NA
1916-02-05,NA,"1916","2","1916-2",NA,NA
1916-02-06,NA,"1916","2","1916-2",NA,NA
1916-02-07,NA,"1916","2","1916-2",NA,NA
1916-02-08,NA,"1916","2","1916-2",NA,NA
1916-02-09,NA,"1916","2","1916-2",NA,NA
1916-02-10,NA,"1916","2","1916-2",NA,NA
1916-02-11,NA,"1916","2","1916-2",NA,NA
1916-02-12,NA,"1916","2","1916-2",NA,NA
1916-02-13,NA,"1916","2","1916-2",NA,NA
1916-02-14,NA,"1916","2","1916-2",NA,NA
1916-02-15,NA,"1916","2","1916-2",NA,NA
1916-02-16,NA,"1916","2","1916-2",NA,NA
1916-02-17,NA,"1916","2","1916-2",NA,NA
1916-02-18,NA,"1916","2","1916-2",NA,NA
1916-02-19,NA,"1916","2","1916-2",NA,NA
1916-02-20,NA,"1916","2","1916-2",NA,NA
1916-02-21,NA,"1916","2","1916-2",NA,NA
1916-02-22,NA,"1916","2","1916-2",NA,NA
1916-02-23,NA,"1916","2","1916-2",NA,NA
1916-02-24,NA,"1916","2","1916-2",NA,NA
1916-02-25,NA,"1916","2","1916-2",NA,NA
1916-02-26,NA,"1916","2","1916-2",NA,NA
1916-02-27,NA,"1916","2","1916-2",NA,NA
1916-02-28,NA,"1916","2","1916-2",NA,NA
1916-02-29,NA,"1916","2","1916-2",NA,NA
1916-03-01,NA,"1916","3","1916-3",NA,NA
1916-03-02,NA,"1916","3","1916-3",NA,NA
1916-03-03,NA,"1916","3","1916-3",NA,NA
1916-03-04,NA,"1916","3","1916-3",NA,NA
1916-03-05,NA,"1916","3","1916-3",NA,NA
1916-03-06,NA,"1916","3","1916-3",NA,NA
1916-03-07,NA,"1916","3","1916-3",NA,NA
1916-03-08,NA,"1916","3","1916-3",NA,NA
1916-03-09,NA,"1916","3","1916-3",NA,NA
1916-03-10,NA,"1916","3","1916-3",NA,NA
1916-03-11,NA,"1916","3","1916-3",NA,NA
1916-03-12,NA,"1916","3","1916-3",NA,NA
1916-03-13,NA,"1916","3","1916-3",NA,NA
1916-03-14,NA,"1916","3","1916-3",NA,NA
1916-03-15,NA,"1916","3","1916-3",NA,NA
1916-03-16,NA,"1916","3","1916-3",NA,NA
1916-03-17,NA,"1916","3","1916-3",NA,NA
1916-03-18,NA,"1916","3","1916-3",NA,NA
1916-03-19,NA,"1916","3","1916-3",NA,NA
1916-03-20,NA,"1916","3","1916-3",NA,NA
1916-03-21,NA,"1916","3","1916-3",NA,NA
1916-03-22,NA,"1916","3","1916-3",NA,NA
1916-03-23,NA,"1916","3","1916-3",NA,NA
1916-03-24,NA,"1916","3","1916-3",NA,NA
1916-03-25,NA,"1916","3","1916-3",NA,NA
1916-03-26,NA,"1916","3","1916-3",NA,NA
1916-03-27,NA,"1916","3","1916-3",NA,NA
1916-03-28,NA,"1916","3","1916-3",NA,NA
1916-03-29,NA,"1916","3","1916-3",NA,NA
1916-03-30,NA,"1916","3","1916-3",NA,NA
