"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1941-05-03,2.191,"1941","5","1941-5",154.7,0.0141628959276018
1941-05-04,2.637,"1941","5","1941-5",154.7,0.0170458952811894
1941-05-05,2.984,"1941","5","1941-5",154.7,0.0192889463477699
1941-05-06,3.396,"1941","5","1941-5",154.7,0.0219521654815772
1941-05-07,4.176,"1941","5","1941-5",154.7,0.0269941822882999
1941-05-08,5.297,"1941","5","1941-5",154.7,0.034240465416936
1941-05-09,6.566,"1941","5","1941-5",154.7,0.0424434389140272
1941-05-10,8.374,"1941","5","1941-5",154.7,0.0541305753070459
1941-05-11,9.467,"1941","5","1941-5",154.7,0.0611958629605689
1941-05-12,13.726,"1941","5","1941-5",154.7,0.088726567550097
1941-05-13,17.795,"1941","5","1941-5",154.7,0.1150290885585
1941-05-14,22.267,"1941","5","1941-5",154.7,0.14393665158371
1941-05-15,25.41,"1941","5","1941-5",154.7,0.164253393665158
1941-05-16,26.786,"1941","5","1941-5",154.7,0.173148028442146
1941-05-17,28.784,"1941","5","1941-5",154.7,0.18606334841629
1941-05-18,30.712,"1941","5","1941-5",154.7,0.19852617970265
1941-05-19,32.706,"1941","5","1941-5",154.7,0.211415643180349
1941-05-20,33.019,"1941","5","1941-5",154.7,0.213438914027149
1941-05-21,32.395,"1941","5","1941-5",154.7,0.209405300581771
1941-05-22,31.471,"1941","5","1941-5",154.7,0.203432449903038
1941-05-23,31.014,"1941","5","1941-5",154.7,0.200478345184228
1941-05-24,30.863,"1941","5","1941-5",154.7,0.199502262443439
1941-05-25,32.085,"1941","5","1941-5",154.7,0.207401422107304
1941-05-26,33.019,"1941","5","1941-5",154.7,0.213438914027149
1941-05-27,34.612,"1941","5","1941-5",154.7,0.223736263736264
1941-05-28,35.92,"1941","5","1941-5",154.7,0.232191338073691
1941-05-29,36.754,"1941","5","1941-5",154.7,0.237582417582418
1941-05-30,36.754,"1941","5","1941-5",154.7,0.237582417582418
1941-05-31,36.586,"1941","5","1941-5",154.7,0.236496444731739
1941-06-01,36.636,"1941","6","1941-6",154.7,0.236819650937298
1941-06-02,37.092,"1941","6","1941-6",154.7,0.239767291531997
1941-06-03,37.947,"1941","6","1941-6",154.7,0.245294117647059
1941-06-04,39.349,"1941","6","1941-6",154.7,0.254356819650937
1941-06-05,40.243,"1941","6","1941-6",154.7,0.260135746606335
