"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1932-07-11,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-12,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-13,165.286,"1932","7","1932-7",931.3,0.177478793084935
1932-07-14,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-15,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-16,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-17,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-18,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-19,159.366,"1932","7","1932-7",931.3,0.171122087404703
1932-07-20,159.366,"1932","7","1932-7",931.3,0.171122087404703
1932-07-21,159.366,"1932","7","1932-7",931.3,0.171122087404703
1932-07-22,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-23,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-24,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-25,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-26,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-27,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-28,162.326,"1932","7","1932-7",931.3,0.174300440244819
1932-07-29,159.366,"1932","7","1932-7",931.3,0.171122087404703
1932-07-30,159.366,"1932","7","1932-7",931.3,0.171122087404703
1932-07-31,159.366,"1932","7","1932-7",931.3,0.171122087404703
1932-08-01,156.405,"1932","8","1932-8",931.3,0.167942660796736
1932-08-02,156.405,"1932","8","1932-8",931.3,0.167942660796736
1932-08-03,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-04,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-05,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-06,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-07,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-08,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-09,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-10,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-11,153.445,"1932","8","1932-8",931.3,0.16476430795662
1932-08-12,150.485,"1932","8","1932-8",931.3,0.161585955116504
