"date","storage","all_years","months","year_mon","ResOpsUS","fraction"
1932-08-03,375.924,"1932","8","1932-8",1689.7,0.222479730129609
1932-08-04,373.157,"1932","8","1932-8",1689.7,0.220842161330414
1932-08-05,370.456,"1932","8","1932-8",1689.7,0.219243652719418
1932-08-06,367.765,"1932","8","1932-8",1689.7,0.217651062318755
1932-08-07,365.084,"1932","8","1932-8",1689.7,0.216064390128425
1932-08-08,362.406,"1932","8","1932-8",1689.7,0.214479493401195
1932-08-09,359.728,"1932","8","1932-8",1689.7,0.212894596673966
1932-08-10,357.079,"1932","8","1932-8",1689.7,0.211326862756702
1932-08-11,354.444,"1932","8","1932-8",1689.7,0.209767414333905
1932-08-12,351.808,"1932","8","1932-8",1689.7,0.208207374090075
1932-08-13,349.174,"1932","8","1932-8",1689.7,0.206648517488312
1932-08-14,346.55,"1932","8","1932-8",1689.7,0.205095579096881
1932-08-15,344.468,"1932","8","1932-8",1689.7,0.20386340770551
1932-08-16,342.402,"1932","8","1932-8",1689.7,0.202640705450672
1932-08-17,340.336,"1932","8","1932-8",1689.7,0.201418003195834
1932-08-18,338.278,"1932","8","1932-8",1689.7,0.200200035509262
1932-08-19,336.25,"1932","8","1932-8",1689.7,0.19899982245369
1932-08-20,334.614,"1932","8","1932-8",1689.7,0.198031603243179
1932-08-21,332.975,"1932","8","1932-8",1689.7,0.197061608569569
1932-08-22,331.337,"1932","8","1932-8",1689.7,0.196092205716991
1932-08-23,329.706,"1932","8","1932-8",1689.7,0.195126945611647
1932-08-24,328.085,"1932","8","1932-8",1689.7,0.194167603716636
1932-08-25,326.565,"1932","8","1932-8",1689.7,0.19326803574599
1932-08-26,325.045,"1932","8","1932-8",1689.7,0.192368467775345
1932-08-27,323.527,"1932","8","1932-8",1689.7,0.191470083446766
1932-08-28,322.007,"1932","8","1932-8",1689.7,0.19057051547612
1932-08-29,320.496,"1932","8","1932-8",1689.7,0.189676273894774
1932-08-30,318.985,"1932","8","1932-8",1689.7,0.188782032313428
1932-08-31,317.822,"1932","8","1932-8",1689.7,0.188093744451678
1932-09-01,316.681,"1932","9","1932-9",1689.7,0.18741847665266
1932-09-02,315.54,"1932","9","1932-9",1689.7,0.186743208853643
1932-09-03,314.398,"1932","9","1932-9",1689.7,0.186067349233592
1932-09-04,313.257,"1932","9","1932-9",1689.7,0.185392081434574
1932-09-05,311.898,"1932","9","1932-9",1689.7,0.184587796650293
1932-09-06,310.505,"1932","9","1932-9",1689.7,0.183763389950879
1932-09-07,309.113,"1932","9","1932-9",1689.7,0.182939575072498
1932-09-08,307.72,"1932","9","1932-9",1689.7,0.182115168373084
1932-09-09,306.327,"1932","9","1932-9",1689.7,0.18129076167367
1932-09-10,304.515,"1932","9","1932-9",1689.7,0.180218381961295
1932-09-11,302.7,"1932","9","1932-9",1689.7,0.17914422678582
1932-09-12,300.885,"1932","9","1932-9",1689.7,0.178070071610345
1932-09-13,299.071,"1932","9","1932-9",1689.7,0.176996508255903
1932-09-14,297.256,"1932","9","1932-9",1689.7,0.175922353080428
1932-09-15,295.539,"1932","9","1932-9",1689.7,0.174906196366219
1932-09-16,294.238,"1932","9","1932-9",1689.7,0.17413623720187
1932-09-17,292.938,"1932","9","1932-9",1689.7,0.173366869858555
1932-09-18,291.638,"1932","9","1932-9",1689.7,0.172597502515239
1932-09-19,290.338,"1932","9","1932-9",1689.7,0.171828135171924
1932-09-20,289.472,"1932","9","1932-9",1689.7,0.171315618157069
1932-09-21,288.631,"1932","9","1932-9",1689.7,0.170817896668048
1932-09-22,287.788,"1932","9","1932-9",1689.7,0.170318991536959
1932-09-23,286.947,"1932","9","1932-9",1689.7,0.169821270047938
1932-09-24,286.108,"1932","9","1932-9",1689.7,0.169324732200982
1932-09-25,284.691,"1932","9","1932-9",1689.7,0.168486121796769
1932-09-26,283.243,"1932","9","1932-9",1689.7,0.167629164940522
1932-09-27,281.796,"1932","9","1932-9",1689.7,0.166772799905309
1932-09-28,280.348,"1932","9","1932-9",1689.7,0.165915843049062
1932-09-29,278.935,"1932","9","1932-9",1689.7,0.165079599928981
1932-09-30,277.925,"1932","9","1932-9",1689.7,0.164481860685329
1932-10-01,276.921,"1932","10","1932-10",1689.7,0.163887672367876
1932-10-02,275.917,"1932","10","1932-10",1689.7,0.163293484050423
1932-10-03,274.914,"1932","10","1932-10",1689.7,0.162699887554004
1932-10-04,273.91,"1932","10","1932-10",1689.7,0.162105699236551
1932-10-05,272.974,"1932","10","1932-10",1689.7,0.161551754749364
1932-10-06,272.045,"1932","10","1932-10",1689.7,0.16100195300941
1932-10-07,271.118,"1932","10","1932-10",1689.7,0.160453334911523
1932-10-08,270.189,"1932","10","1932-10",1689.7,0.159903533171569
1932-10-09,269.302,"1932","10","1932-10",1689.7,0.159378587915014
1932-10-10,269.074,"1932","10","1932-10",1689.7,0.159243652719418
1932-10-11,268.846,"1932","10","1932-10",1689.7,0.159108717523821
1932-10-12,268.616,"1932","10","1932-10",1689.7,0.158972598686157
1932-10-13,268.388,"1932","10","1932-10",1689.7,0.15883766349056
1932-10-14,268.173,"1932","10","1932-10",1689.7,0.158710421968397
1932-10-15,268.025,"1932","10","1932-10",1689.7,0.158622832455465
1932-10-16,267.876,"1932","10","1932-10",1689.7,0.158534651121501
1932-10-17,267.728,"1932","10","1932-10",1689.7,0.15844706160857
1932-10-18,267.58,"1932","10","1932-10",1689.7,0.158359472095638
1932-10-19,267.432,"1932","10","1932-10",1689.7,0.158271882582707
1932-10-20,268.313,"1932","10","1932-10",1689.7,0.158793276913061
1932-10-21,269.25,"1932","10","1932-10",1689.7,0.159347813221282
1932-10-22,270.193,"1932","10","1932-10",1689.7,0.159905900455702
1932-10-23,271.136,"1932","10","1932-10",1689.7,0.160463987690123
1932-10-24,272.069,"1932","10","1932-10",1689.7,0.16101615671421
1932-10-25,272.893,"1932","10","1932-10",1689.7,0.161503817245665
1932-10-26,273.715,"1932","10","1932-10",1689.7,0.161990294135054
1932-10-27,274.539,"1932","10","1932-10",1689.7,0.162477954666509
1932-10-28,275.362,"1932","10","1932-10",1689.7,0.162965023376931
1932-10-29,276.186,"1932","10","1932-10",1689.7,0.163452683908386
1932-10-30,277.005,"1932","10","1932-10",1689.7,0.163937385334675
1932-10-31,277.786,"1932","10","1932-10",1689.7,0.164399597561697
1932-11-01,278.57,"1932","11","1932-11",1689.7,0.16486358525182
1932-11-02,279.356,"1932","11","1932-11",1689.7,0.165328756584009
1932-11-03,280.141,"1932","11","1932-11",1689.7,0.165793336095165
1932-11-04,280.987,"1932","11","1932-11",1689.7,0.166294016689353
1932-11-05,282.335,"1932","11","1932-11",1689.7,0.167091791442268
1932-11-06,283.683,"1932","11","1932-11",1689.7,0.167889566195183
1932-11-07,285.031,"1932","11","1932-11",1689.7,0.168687340948097
1932-11-08,286.381,"1932","11","1932-11",1689.7,0.169486299343079
1932-11-09,287.735,"1932","11","1932-11",1689.7,0.170287625022193
1932-11-10,289.097,"1932","11","1932-11",1689.7,0.171093685269574
1932-11-11,290.459,"1932","11","1932-11",1689.7,0.171899745516956
1932-11-12,291.82,"1932","11","1932-11",1689.7,0.172705213943304
1932-11-13,293.181,"1932","11","1932-11",1689.7,0.173510682369651
1932-11-14,294.543,"1932","11","1932-11",1689.7,0.174316742617033
1932-11-15,295.608,"1932","11","1932-11",1689.7,0.174947032017518
1932-11-16,296.629,"1932","11","1932-11",1689.7,0.175551281292537
1932-11-17,297.649,"1932","11","1932-11",1689.7,0.176154938746523
1932-11-18,298.67,"1932","11","1932-11",1689.7,0.176759188021542
1932-11-19,299.729,"1932","11","1932-11",1689.7,0.177385926495828
1932-11-20,300.953,"1932","11","1932-11",1689.7,0.178110315440611
1932-11-21,302.177,"1932","11","1932-11",1689.7,0.178834704385394
1932-11-22,303.4,"1932","11","1932-11",1689.7,0.179558501509144
1932-11-23,304.626,"1932","11","1932-11",1689.7,0.180284074095993
1932-11-24,305.831,"1932","11","1932-11",1689.7,0.180997218441143
1932-11-25,306.749,"1932","11","1932-11",1689.7,0.181540510149731
1932-11-26,307.668,"1932","11","1932-11",1689.7,0.182084393679351
1932-11-27,308.586,"1932","11","1932-11",1689.7,0.182627685387939
1932-11-28,309.505,"1932","11","1932-11",1689.7,0.183171568917559
1932-11-29,310.423,"1932","11","1932-11",1689.7,0.183714860626147
1932-11-30,311.565,"1932","11","1932-11",1689.7,0.184390720246198
1932-12-01,312.713,"1932","12","1932-12",1689.7,0.185070130792448
1932-12-02,313.865,"1932","12","1932-12",1689.7,0.185751908622832
1932-12-03,315.021,"1932","12","1932-12",1689.7,0.18643605373735
1932-12-04,316.175,"1932","12","1932-12",1689.7,0.187119015209801
1932-12-05,317.714,"1932","12","1932-12",1689.7,0.188029827780079
1932-12-06,319.269,"1932","12","1932-12",1689.7,0.188950109486891
1932-12-07,320.824,"1932","12","1932-12",1689.7,0.189870391193703
1932-12-08,322.382,"1932","12","1932-12",1689.7,0.190792448363615
1932-12-09,323.859,"1932","12","1932-12",1689.7,0.191666568029828
1932-12-10,324.827,"1932","12","1932-12",1689.7,0.192239450790081
1932-12-11,325.797,"1932","12","1932-12",1689.7,0.192813517192401
1932-12-12,326.766,"1932","12","1932-12",1689.7,0.193386991773688
1932-12-13,327.736,"1932","12","1932-12",1689.7,0.193961058176008
1932-12-14,328.727,"1932","12","1932-12",1689.7,0.194547552820027
1932-12-15,329.837,"1932","12","1932-12",1689.7,0.195204474167012
1932-12-16,330.949,"1932","12","1932-12",1689.7,0.195862579156063
1932-12-17,332.065,"1932","12","1932-12",1689.7,0.196523051429248
1932-12-18,333.181,"1932","12","1932-12",1689.7,0.197183523702432
1932-12-19,334.298,"1932","12","1932-12",1689.7,0.19784458779665
1932-12-20,335.516,"1932","12","1932-12",1689.7,0.198565425815233
1932-12-21,336.744,"1932","12","1932-12",1689.7,0.19929218204415
1932-12-22,337.971,"1932","12","1932-12",1689.7,0.200018346452033
1932-12-23,339.198,"1932","12","1932-12",1689.7,0.200744510859916
1932-12-24,340.424,"1932","12","1932-12",1689.7,0.201470083446766
1932-12-25,341.262,"1932","12","1932-12",1689.7,0.201966029472687
1932-12-26,342.098,"1932","12","1932-12",1689.7,0.202460791856543
1932-12-27,342.936,"1932","12","1932-12",1689.7,0.202956737882464
1932-12-28,343.773,"1932","12","1932-12",1689.7,0.203452092087353
1932-12-29,344.611,"1932","12","1932-12",1689.7,0.203948038113275
1932-12-30,345.389,"1932","12","1932-12",1689.7,0.204408474877197
1932-12-31,345.389,"1932","12","1932-12",1689.7,0.204408474877197
1933-01-01,346.482,"1933","1","1933-1",1689.7,0.205055335266615
1933-01-02,347.801,"1933","1","1933-1",1689.7,0.205835947209564
1933-01-03,349.12,"1933","1","1933-1",1689.7,0.206616559152512
1933-01-04,350.446,"1933","1","1933-1",1689.7,0.207401313842694
1933-01-05,351.772,"1933","1","1933-1",1689.7,0.208186068532876
1933-01-06,353.213,"1933","1","1933-1",1689.7,0.209038882641889
1933-01-07,354.667,"1933","1","1933-1",1689.7,0.209899390424336
1933-01-08,356.122,"1933","1","1933-1",1689.7,0.210760490027816
1933-01-09,357.576,"1933","1","1933-1",1689.7,0.211620997810262
1933-01-10,359.034,"1933","1","1933-1",1689.7,0.212483872876842
1933-01-11,360.804,"1933","1","1933-1",1689.7,0.213531396105818
1933-01-12,362.634,"1933","1","1933-1",1689.7,0.214614428596792
1933-01-13,364.466,"1933","1","1933-1",1689.7,0.215698644729834
1933-01-14,366.297,"1933","1","1933-1",1689.7,0.216782269041842
1933-01-15,368.132,"1933","1","1933-1",1689.7,0.217868260637983
1933-01-16,369.573,"1933","1","1933-1",1689.7,0.218721074746996
1933-01-17,370.838,"1933","1","1933-1",1689.7,0.219469728354146
1933-01-18,372.105,"1933","1","1933-1",1689.7,0.220219565603362
1933-01-19,373.372,"1933","1","1933-1",1689.7,0.220969402852577
1933-01-20,374.688,"1933","1","1933-1",1689.7,0.221748239332426
1933-01-21,376.774,"1933","1","1933-1",1689.7,0.22298277800793
1933-01-22,378.867,"1933","1","1933-1",1689.7,0.224221459430668
1933-01-23,380.96,"1933","1","1933-1",1689.7,0.225460140853406
1933-01-24,383.054,"1933","1","1933-1",1689.7,0.226699414097177
1933-01-25,385.147,"1933","1","1933-1",1689.7,0.227938095519915
1933-01-26,387.305,"1933","1","1933-1",1689.7,0.229215245309818
1933-01-27,389.482,"1933","1","1933-1",1689.7,0.230503639699355
1933-01-28,391.66,"1933","1","1933-1",1689.7,0.231792625909925
1933-01-29,393.837,"1933","1","1933-1",1689.7,0.233081020299461
1933-01-30,396.02,"1933","1","1933-1",1689.7,0.234372965615198
1933-01-31,398.207,"1933","1","1933-1",1689.7,0.235667278215068
1933-02-01,400.067,"1933","2","1933-2",1689.7,0.236768065337042
