"year_mon","storage","ResOpsUS","all_years","normalized"
"1932-1",359.722903225806,1689.7,1932,0.212891580295796
"1932-10",271.531451612903,1689.7,1932,0.160698024272299
"1932-11",295.436233333333,1689.7,1932,0.174845376891361
"1932-12",330.687612903226,1689.7,1932,0.195707884774354
"1932-2",422.038862068965,1689.7,1932,0.249771475450651
"1932-3",486.208935483871,1689.7,1932,0.28774867460725
"1932-4",533.774533333333,1689.7,1932,0.31589899587698
"1932-5",549.249096774194,1689.7,1932,0.325057168002718
"1932-6",523.896233333333,1689.7,1932,0.31005281016354
"1932-7",440.999032258065,1689.7,1932,0.260992502963878
"1932-8",345.376064516129,1689.7,1932,0.204400819385766
"1932-9",296.681366666667,1689.7,1932,0.175582272987315
"1933-1",370.014677419355,1689.7,1933,0.218982468733713
"1933-10",208.662774193548,1689.7,1933,0.123491018638544
"1933-11",207.708366666667,1689.7,1933,0.122926180189777
"1933-12",242.263677419355,1689.7,1933,0.14337673990611
"1933-2",422.139571428571,1689.7,1933,0.249831077367918
"1933-3",481.672709677419,1689.7,1933,0.285064040763105
"1933-4",530.2924,1689.7,1933,0.31383819612949
"1933-5",527.163935483871,1689.7,1933,0.311986705026851
"1933-6",481.615833333333,1689.7,1933,0.285030380146377
"1933-7",390.944419354839,1689.7,1933,0.231369130233082
"1933-8",294.723193548387,1689.7,1933,0.174423384949037
"1933-9",235.766866666667,1689.7,1933,0.139531790653173
"1934-1",289.955193548387,1689.7,1934,0.171601582262169
"1934-10",28.2551612903226,1689.7,1934,0.0167219987514485
"1934-11",36.3682666666667,1689.7,1934,0.0215235051587067
"1934-12",64.3202903225806,1689.7,1934,0.0380661006821215
"1934-2",336.069928571429,1689.7,1934,0.198893252394762
"1934-3",374.396483870968,1689.7,1934,0.221575713955713
"1934-4",354.686333333333,1689.7,1934,0.209910832297647
"1934-5",285.202677419355,1689.7,1934,0.168788943255817
"1934-6",217.038266666667,1689.7,1934,0.128447811248545
"1934-7",168.97535483871,1689.7,1934,0.100003169106178
"1934-8",120.127935483871,1689.7,1934,0.0710942389086057
"1934-9",61.9856333333333,1689.7,1934,0.0366844015702985
"1935-1",114.791774193548,1689.7,1935,0.0679361864198073
"1935-10",15.0626129032258,1689.7,1935,0.00891437113287909
"1935-11",25.7812,1689.7,1935,0.0152578564242173
"1935-12",49.9030322580645,1689.7,1935,0.0295336641167453
"1935-2",156.757357142857,1689.7,1935,0.0927723010847234
"1935-3",185.438,1689.7,1935,0.109746108776706
"1935-4",201.265433333333,1689.7,1935,0.119113116726835
"1935-5",200.839483870968,1689.7,1935,0.118861030875876
"1935-6",191.070733333333,1689.7,1935,0.113079678838453
"1935-7",121.486290322581,1689.7,1935,0.0718981418728654
"1935-8",56.3492580645161,1689.7,1935,0.0333486761345305
"1935-9",21.9050333333333,1689.7,1935,0.012963859462232
"1936-1",92.9354838709677,1689.7,1936,0.0550011740965661
"1936-10",123.110935483871,1689.7,1936,0.0728596410509978
"1936-11",161.917233333333,1689.7,1936,0.0958260243435718
"1936-12",215.227258064516,1689.7,1936,0.12737601826627
"1936-2",148.425827586207,1689.7,1936,0.0878415266533745
"1936-3",210.167419354839,1689.7,1936,0.124381499292678
"1936-4",263.486033333333,1689.7,1936,0.155936576512596
"1936-5",314.28164516129,1689.7,1936,0.185998487992715
"1936-6",316.0954,1689.7,1936,0.187071906255548
"1936-7",253.974290322581,1689.7,1936,0.150307326935303
"1936-8",200.962516129032,1689.7,1936,0.118933843953975
"1936-9",149.1609,1689.7,1936,0.0882765579688702
"1937-1",274.179,1689.7,1937,0.162264899094514
"1937-10",261.959774193548,1689.7,1937,0.155033304251375
"1937-11",298.313666666667,1689.7,1937,0.176548302460003
"1937-12",351.03035483871,1689.7,1937,0.207747147327164
"1937-2",336.702321428571,1689.7,1937,0.19926751578894
"1937-3",407.904548387097,1689.7,1937,0.241406491322185
"1937-4",474.2301,1689.7,1937,0.280659347813221
"1937-5",511.515870967742,1689.7,1937,0.302725851315465
"1937-6",505.767333333333,1689.7,1937,0.299323745832594
"1937-7",442.821,1689.7,1937,0.262070781795585
"1937-8",365.131741935484,1689.7,1937,0.216092644810016
"1937-9",285.7185,1689.7,1937,0.169094217908504
"1938-1",404.348870967742,1689.7,1938,0.239302166637712
"1938-10",327.768225806452,1689.7,1938,0.193980130086081
"1938-11",366.868233333333,1689.7,1938,0.217120336943442
"1938-12",425.388483870968,1689.7,1938,0.251753852086742
