"year_mon","storage","ResOpsUS","all_years","normalized"
"1958-7",2303.81819354839,3401.765,1958,0.677242018054859
"1958-8",2089.67016129032,3401.765,1958,0.614289982197572
"1958-9",1855.15686666667,3401.765,1958,0.545351271080356
"1959-1",1626.19332258065,3401.765,1959,0.478043992627546
"1959-10",1550.9355483871,3401.765,1959,0.455920837678998
"1959-11",1519.0128,3401.765,1959,0.446536665525102
"1959-12",1494.21067741935,3401.765,1959,0.439245708454098
"1959-2",1802.39457142857,3401.765,1959,0.529841000606618
"1959-3",1932.03151612903,3401.765,1959,0.567949730839441
"1959-4",2074.80796666667,3401.765,1959,0.609921016491929
"1959-5",2280.87948387097,3401.765,1959,0.67049883924109
"1959-6",2316.42326666667,3401.765,1959,0.680947468936469
"1959-7",2097.63916129032,3401.765,1959,0.616632589638121
"1959-8",1753.19061290323,3401.765,1959,0.515376756743404
"1959-9",1603.6682,3401.765,1959,0.471422393963134
"1960-1",1520.54270967742,3401.765,1960,0.446986405491684
"1960-10",1888.71658064516,3401.765,1960,0.555216653897363
"1960-11",1862.80993333333,3401.765,1960,0.547601005164476
"1960-12",1865.42358064516,3401.765,1960,0.548369326113109
"1960-2",1891.58413793103,3401.765,1960,0.556059615502845
"1960-3",2148.13332258065,3401.765,1960,0.631476108014706
"1960-4",2403.5839,3401.765,1960,0.706569648403108
"1960-5",2577.28887096774,3401.765,1960,0.757632837943756
"1960-6",2611.6761,3401.765,1960,0.767741481260463
"1960-7",2371.29761290323,3401.765,1960,0.697078608576203
"1960-8",2112.04,3401.765,1960,0.620865932831927
"1960-9",1956.45131666667,3401.765,1960,0.575128298594014
"1961-1",1752.22990322581,3401.765,1961,0.515094341680218
"1961-10",1673.00477419355,3401.765,1961,0.491804923089499
"1961-11",1646.75756666667,3401.765,1961,0.484089161557799
"1961-12",1696.69148387097,3401.765,1961,0.49876798775664
"1961-2",1829.80125,3401.765,1961,0.537897606095659
"1961-3",1950.30283870968,3401.765,1961,0.573320860997064
"1961-4",2173.85616666667,3401.765,1961,0.639037725024117
"1961-5",2369.98058064516,3401.765,1961,0.696691447129699
"1961-6",2473.86746666667,3401.765,1961,0.727230560214085
"1961-7",2243.28238709677,3401.765,1961,0.659446607010412
"1961-8",1922.05622580645,3401.765,1961,0.565017344174701
"1961-9",1742.7345,3401.765,1961,0.512303025047292
"1962-1",1746.12225806452,3401.765,1962,0.513298907497877
"1962-10",2077.42516129032,3401.765,1962,0.610690380226242
"1962-11",2076.59126666667,3401.765,1962,0.610445244355994
"1962-12",2058.98638709677,3401.765,1962,0.605270025147761
"1962-2",2059.66046428571,3401.765,1962,0.605468180278683
"1962-3",2174.07216129032,3401.765,1962,0.639101219893297
"1962-4",2210.60616666667,3401.765,1962,0.649840940413775
"1962-5",2448.3544516129,3401.765,1962,0.719730625605503
"1962-6",2600.23753333333,3401.765,1962,0.764378942499947
"1962-7",2497.25993548387,3401.765,1962,0.734107128353625
"1962-8",2227.11977419355,3401.765,1962,0.654695363787195
"1962-9",1986.74573333333,3401.765,1962,0.584033798141063
"1963-1",2064.97570967742,3401.765,1963,0.607030676627404
"1963-10",2670.44287237027,3707.377,1963,0.720305184061472
"1963-11",2700.10917282609,3707.377,1963,0.72830714891582
"1963-12",2658.52807328191,3707.377,1963,0.717091375730579
"1963-2",2500.35903571429,3401.765,1963,0.735018155491131
"1963-3",2575.33125806452,3401.765,1963,0.757057368179318
"1963-4",2822.2334,3401.765,1963,0.829637967349303
"1963-5",3100.63277419355,3687.66009677419,1963,0.840813061080615
"1963-6",3248.94003333333,3707.377,1963,0.876344659130521
"1963-7",3148.11277419355,3707.377,1963,0.849148272267306
"1963-8",2970.96280645161,3707.377,1963,0.801365171778218
"1963-9",2811.17796666667,3707.377,1963,0.758266010353591
"1964-1",2693.11567882188,3707.377,1964,0.726420776420062
"1964-10",2565.95448387097,3707.377,1964,0.692121271689113
"1964-11",2539.26523333333,3707.377,1964,0.684922313898299
"1964-12",2761.80632258064,3707.377,1964,0.744948874252779
"1964-2",2805.92656896552,3707.377,1964,0.756849537817578
"1964-3",2792.74748246844,3707.377,1964,0.753294710105944
"1964-4",2923.48903333333,3707.377,1964,0.788559953124091
"1964-5",3153.85067741935,3707.377,1964,0.850695971146003
"1964-6",3323.1644,3707.377,1964,0.896365381778006
"1964-7",3183.42487096774,3707.377,1964,0.858673091775598
"1964-8",2934.39983870968,3707.377,1964,0.791502951739108
"1964-9",2722.36198333333,3707.377,1964,0.734309454725897
"1965-1",5510.94641935484,6900.036,1965,0.798683719817525
"1965-10",5224.16080645161,6901.34890322581,1965,0.756976770730973
"1965-11",5130.7859,6940.736,1965,0.739227929141809
"1965-12",5118.83590322581,6940.736,1965,0.737506210180852
"1965-2",5565.66342857143,6900.036,1965,0.806613679779559
"1965-3",5537.49661290323,6900.036,1965,0.802531553879317
"1965-4",5839.8815,6900.036,1965,0.846355221914784
"1965-5",6323.74751612903,6900.036,1965,0.916480365628387
"1965-6",6405.865,6900.036,1965,0.928381388155076
"1965-7",6268.15025806452,6900.036,1965,0.908422834035144
"1965-8",5911.15225806452,6900.036,1965,0.856684263395802
"1965-9",5519.4354,6900.036,1965,0.799914000448693
"1966-1",5352.50183870968,6940.736,1966,0.771172083005272
"1966-10",5043.98832258065,7041.562,1966,0.716316681239283
"1966-11",4877.11915,7041.562,1966,0.692618931708618
"1966-12",5024.62829032258,7041.562,1966,0.713567286679089
"1966-2",5495.24042857143,6940.736,1966,0.791737422165521
"1966-3",5635.80016129032,6940.736,1966,0.811988838257257
"1966-4",6055.09538333333,6942.12966666667,1966,0.872224472038816
"1966-5",6427.39008764856,7028.67151612903,1966,0.914453047478363
"1966-6",6347.24199758772,7041.562,1966,0.901396877225212
"1966-7",6020.18166129032,7041.562,1966,0.854949748548734
"1966-8",5619.26984995756,7041.562,1966,0.798014680543544
"1966-9",5312.1235002193,7041.562,1966,0.754395615663016
"1967-1",5192.46216129032,7041.562,1967,0.737402036833635
"1967-10",5433.57322580645,7041.562,1967,0.771643170337271
"1967-11",5174.34698168498,7041.562,1967,0.734829428709849
"1967-12",4987.69618220489,7041.562,1967,0.708322412300693
"1967-2",5446.40698214286,7041.562,1967,0.773465742706357
"1967-3",5633.71538709677,7041.562,1967,0.800066148263237
"1967-4",5838.55663333333,7041.562,1967,0.829156461781254
"1967-5",6183.97829032258,7041.562,1967,0.878211154048289
"1967-6",6603.98655,7041.562,1967,0.937858184022238
"1967-7",6513.37153225806,7041.562,1967,0.924989587858215
"1967-8",6178.94641935484,7041.562,1967,0.877496558200416
"1967-9",5778.62171666667,7041.562,1967,0.820644867810106
"1968-1",4922.91064019851,7041.562,1968,0.699121961888358
"1968-10",4346.99661290323,7041.562,1968,0.617334138775349
"1968-11",4305.43215,7041.562,1968,0.611431405418286
"1968-12",4324.75070967742,7041.562,1968,0.614174910293685
"1968-2",5295.30294846533,7041.562,1968,0.752006862747971
"1968-3",5651.97918220489,7041.562,1968,0.80265986186089
"1968-4",5752.1035967033,7041.562,1968,0.816878924974785
"1968-5",5728.86170967742,7041.562,1968,0.813578252904316
"1968-6",5567.77595,7041.562,1968,0.790701828656767
"1968-7",5076.28912903226,7041.562,1968,0.720903846196662
"1968-8",4646.32448387097,7041.562,1968,0.659842870640203
"1968-9",4454.55605,7041.562,1968,0.6326090787811
"1969-1",4619.29216129032,7041.562,1969,0.65600390386257
"1969-10",5329.61929032258,7041.562,1969,0.756880261839998
"1969-11",5125.7328,7041.562,1969,0.727925536976029
"1969-12",5224.13790322581,7041.562,1969,0.741900433913073
"1969-2",4940.41933928571,7041.562,1969,0.701608441321075
"1969-3",4937.66325806452,7041.562,1969,0.701217039353558
"1969-4",5306.17306666667,7041.562,1969,0.753550571118548
"1969-5",5998.88161290323,7041.562,1969,0.851924844644303
"1969-6",6339.1517,7041.562,1969,0.900247942146927
"1969-7",6235.02738709677,7041.562,1969,0.885460837680159
"1969-8",5969.82035483871,7041.562,1969,0.847797740734046
"1969-9",5633.83416666667,7041.562,1969,0.800083016618567
"1970-1",5847.7525483871,7041.562,1970,0.830462409957776
"1970-10",4897.83206451613,7041.562,1970,0.695560454415672
"1970-11",4918.79486666667,7041.562,1970,0.698537464651546
"1970-12",5435.51083870968,7041.562,1970,0.771918338389931
"1970-2",6197.39007142857,7041.562,1970,0.880115813995328
"1970-3",6133.70312903226,7041.562,1970,0.871071380047816
"1970-4",6133.45,7041.562,1970,0.8710354321953
"1970-5",6180.95393548387,7041.562,1970,0.877781653485955
"1970-6",6313.79681666667,7041.562,1970,0.89664719513464
"1970-7",6043.14964516129,7041.562,1970,0.858211522551572
"1970-8",5598.57929032258,7041.562,1970,0.795076332541357
"1970-9",5216.42726666667,7041.562,1970,0.740805415995296
"1971-1",5564.98477419355,7041.562,1971,0.790305442768742
"1971-10",5367.07114516129,7041.562,1971,0.762198947500752
"1971-11",5132.35495,7041.562,1971,0.728865974623244
"1971-12",5105.90570967742,7041.562,1971,0.725109813657456
"1971-2",5721.33732142857,7041.562,1971,0.81250968484387
"1971-3",5883.48332258065,7041.562,1971,0.835536678166101
"1971-4",6301.22926666667,7041.562,1971,0.894862427777625
"1971-5",6417.48232258064,7041.562,1971,0.911371982889683
"1971-6",6504.70768333333,7041.562,1971,0.923759200491785
"1971-7",6288.10687096774,7041.562,1971,0.892998864593927
"1971-8",5979.09703225806,7041.562,1971,0.849115158292729
"1971-9",5661.98565,7041.562,1971,0.804080919830004
"1972-1",5166.893,7041.562,1972,0.733770859363306
"1972-10",4834.28258064516,7041.562,1972,0.686535541495646
"1972-11",4768.67998333333,7041.562,1972,0.677219057835937
"1972-12",4817.99574193548,7041.562,1972,0.684222583275626
"1972-2",5312.54172413793,7041.562,1972,0.754455009291679
"1972-3",5722.07716129032,7041.562,1972,0.812614752421455
"1972-4",5955.6436,7041.562,1972,0.845784443849248
"1972-5",6155.29267741935,7041.562,1972,0.874137396989383
"1972-6",6208.02326666667,7041.562,1972,0.881625876001187
"1972-7",5874.94330645161,7041.562,1972,0.834323876783534
"1972-8",5484.91587096774,7041.562,1972,0.778934541933699
"1972-9",5127.5183,7041.562,1972,0.728179102875186
"1973-1",5161.24651612903,7041.562,1973,0.732968979912274
"1973-10",5232.15224193548,7041.562,1973,0.743038581771414
"1973-11",5508.23373333333,7041.562,1973,0.782246003561899
"1973-12",5824.44167741936,7041.562,1973,0.827151941205567
"1973-2",5510.18466071429,7041.562,1973,0.78252306245607
"1973-3",5756.817,7041.562,1973,0.817548293972275
"1973-4",5900.81131666667,7041.562,1973,0.837997494968683
"1973-5",6323.76835483871,7041.562,1973,0.898063292610178
"1973-6",6415.02178333333,7041.562,1973,0.91102255200385
"1973-7",6046.31325806452,7041.562,1973,0.858660799701049
"1973-8",5705.75783870968,7041.562,1973,0.810297181038763
"1973-9",5410.57453333333,7041.562,1973,0.76837703528469
"1974-1",6126.60874193548,7041.562,1974,0.870063878147417
"1974-10",5324.47241935484,7041.562,1974,0.756149334388427
"1974-11",5113.03143333333,7041.562,1974,0.726121765786247
"1974-12",5042.64303225806,7041.562,1974,0.716125631253132
"1974-2",6088.31246428571,7041.562,1974,0.864625272671847
"1974-3",6205.44074193548,7041.562,1974,0.881259121475531
"1974-4",6331.98983333333,7041.562,1974,0.899230857206588
"1974-5",6412.22738709677,7041.562,1974,0.91062570876984
"1974-6",6542.40776666667,7041.562,1974,0.929113138060372
"1974-7",6376.17929032258,7041.562,1974,0.905506376329937
"1974-8",6049.96290322581,7041.562,1974,0.859179100208989
"1974-9",5682.20205,7041.562,1974,0.806951930551773
"1975-1",5058.90135483871,7041.562,1975,0.718434539785165
"1975-10",5434.97097194951,7041.562,1975,0.771841669781436
"1975-11",5183.44519347826,7041.562,1975,0.73612150166089
"1975-12",5058.15129242637,7041.562,1975,0.718328020462842
"1975-2",5288.16939285714,7041.562,1975,0.750993798372739
"1975-3",5647.9695483871,7041.562,1975,0.802090437943612
"1975-4",5853.40616666667,7041.562,1975,0.83126530259432
"1975-5",6105.12174193548,7041.562,1975,0.867012424506876
"1975-6",6453.0162,7041.562,1975,0.916418289010308
"1975-7",6256.64167741935,7041.562,1975,0.888530368321596
"1975-8",5952.76170967742,7041.562,1975,0.845375175234901
"1975-9",5659.42238333333,7041.562,1975,0.803716900218067
"1976-1",4998.13351612903,7041.562,1976,0.709804659268644
"1976-10",3870.58048387097,7041.562,1976,0.549676404733917
"1976-11",3637.95266666667,7041.562,1976,0.516640010649152
"1976-12",3514.33716129032,7041.562,1976,0.499084885042598
"1976-2",4937.76434482759,7041.562,1976,0.701231395083589
"1976-3",5035.68980274987,7041.562,1976,0.715138175698782
"1976-4",5117.52190382514,7041.562,1976,0.726759475216598
"1976-5",5274.7774516129,7041.562,1976,0.74909195596274
"1976-6",5164.68168333333,7041.562,1976,0.733456821559383
"1976-7",4840.30183870968,7041.562,1976,0.687390360080573
"1976-8",4484.47512903226,7041.562,1976,0.636858005231262
"1976-9",4150.53808333333,7041.562,1976,0.58943428792267
"1977-1",3383.70980645161,7041.562,1977,0.480533979030734
"1977-10",1694.38409677419,7041.562,1977,0.240626170269351
"1977-11",1676.34848333333,7041.562,1977,0.238064861650488
"1977-12",1882.62435483871,7041.562,1977,0.267358911962816
"1977-2",3309.03526785714,7041.562,1977,0.469929153198842
"1977-3",3250.50548387097,7041.562,1977,0.461617107663181
"1977-4",3186.75133333333,7041.562,1977,0.45256312922237
"1977-5",3095.32725806452,7041.562,1977,0.439579635607059
"1977-6",2860.5461,7041.562,1977,0.406237437091373
"1977-7",2471.14296774194,7041.562,1977,0.350936762005637
"1977-8",2056.10170967742,7041.562,1977,0.291995115526558
"1977-9",1782.24498333333,7041.562,1977,0.253103641398504
"1978-1",2899.54058064516,7041.562,1978,0.41177519712887
"1978-10",4762.75384046247,7041.562,1978,0.676377462907018
"1978-11",4610.98623009404,7041.562,1978,0.654824345804815
"1978-12",4418.6888068224,7041.562,1978,0.627515430073952
"1978-2",3668.55944642857,7041.562,1978,0.52098660019305
"1978-3",4173.45012903226,7041.562,1978,0.592688117925009
"1978-4",4667.05555,7041.562,1978,0.662786971129417
"1978-5",5091.20917741936,7041.562,1978,0.723022701130709
"1978-6",5413.94286666667,7041.562,1978,0.76885538559011
"1978-7",5425.71435483871,7041.562,1978,0.770527101066313
"1978-8",5263.74335483871,7041.562,1978,0.747524960348103
"1978-9",5025.30026666667,7041.562,1978,0.713662716690795
"1979-1",4378.51188279907,7041.562,1979,0.621809746587344
"1979-10",4484.09535625442,7041.562,1979,0.636804072200802
"1979-11",4401.91524911181,7041.562,1979,0.625133350968408
"1979-12",4545.91238713048,7203.662,1979,0.631055758464304
"1979-2",4546.60003407225,7041.562,1979,0.645680608091252
"1979-3",4850.65902635925,7041.562,1979,0.68886122515988
"1979-4",5237.58897513062,7041.562,1979,0.743810673701462
"1979-5",5604.89667013854,7041.562,1979,0.795973488572356
"1979-6",5631.78095977011,7041.562,1979,0.799791432606872
"1979-7",5367.44699133718,7041.562,1979,0.762252322898978
"1979-8",5035.3252931203,7041.562,1979,0.715086410248224
"1979-9",4720.60963113898,7041.562,1979,0.670392397473597
"1980-1",7440.51639859103,10330.262,1980,0.720264055121838
"1980-10",7650.29976731722,10330.262,1980,0.740571707408507
"1980-11",7434.54769028213,10330.262,1980,0.719686266455016
"1980-12",7358.04963690296,10330.262,1980,0.712281028003254
"1980-2",8007.04353814002,10330.262,1980,0.77510556248622
"1980-3",8402.27501806721,10330.262,1980,0.813365141955471
"1980-4",8324.63324963427,10330.262,1980,0.805849188494374
"1980-5",8773.11717797553,10330.262,1980,0.849263762910905
"1980-6",9070.07390094044,10330.262,1980,0.878010054434286
"1980-7",9056.91027336772,10330.262,1980,0.876735776243402
"1980-8",8603.67244611858,10330.262,1980,0.832861010313057
"1980-9",8056.1912723093,10330.262,1980,0.77986320892048
"1981-1",7311.84390642802,10330.262,1981,0.707808176252259
"1981-10",6310.86876698015,10330.262,1981,0.610910813973561
"1981-11",6487.80464263323,10330.262,1981,0.628038731508768
"1981-12",7097.76160430782,10330.262,1981,0.687084374462895
"1981-2",7624.742710927,10330.262,1981,0.738097708550568
"1981-3",7857.38269514949,10330.262,1981,0.76061794900744
"1981-4",8224.39436865204,10330.262,1981,0.796145767518001
"1981-5",8435.66188731587,10330.262,1981,0.816597089920456
"1981-6",8193.9098199582,10330.262,1981,0.793194772790681
"1981-7",7609.10449883709,10330.262,1981,0.736583883239079
"1981-8",7070.54915545893,10330.262,1981,0.684450128705247
"1981-9",6616.49325799373,10330.262,1981,0.640496171151683
"1982-1",7688.52422867159,10330.262,1982,0.744271948637081
"1982-10",8241.65692793339,10330.262,1982,0.797816834455253
"1982-11",8061.26302831766,10330.262,1982,0.78035416994435
"1982-12",8067.5381846159,10330.262,1982,0.780961623685431
"1982-2",7983.3555585162,10330.262,1982,0.772812495802739
"1982-3",8490.4734367479,10330.262,1982,0.821903010470393
"1982-4",8899.26225433647,10330.262,1982,0.861474980434811
"1982-5",9307.34414504331,10330.262,1982,0.900978517780412
"1982-6",9610.6587723093,10330.262,1982,0.93034027329697
"1982-7",9641.6316920484,10330.262,1982,0.933338543789926
"1982-8",9251.94880028314,10330.262,1982,0.895616084111239
"1982-9",8664.04541034483,10330.262,1982,0.838705292309607
"1983-1",8159.03693801193,10330.262,1983,0.78981897438922
"1983-10",8271.71415340277,10330.262,1983,0.800726463027053
"1983-11",8121.68324733542,10330.262,1983,0.786203026344871
"1983-12",8402.79960363367,10330.262,1983,0.813415923394166
"1983-2",8468.72076324825,10330.262,1983,0.819797287159633
"1983-3",8869.28259770115,10330.262,1983,0.858572860756208
"1983-4",8612.10710668756,10330.262,1983,0.833677510472393
"1983-5",8525.66804793205,10330.262,1983,0.825309953216293
"1983-6",9169.9229246604,10330.262,1983,0.887675736071398
"1983-7",9679.9891755823,10330.262,1983,0.937051661960006
"1983-8",9478.93805801058,10330.262,1983,0.917589317483969
"1983-9",8836.77269602926,10330.262,1983,0.855425805853642
"1984-1",8300.49590541679,10330.262,1984,0.803512621985463
"1984-10",7554.8165322075,10330.262,1984,0.731328647057306
"1984-11",7519.94445517241,10330.262,1984,0.727952926573635
"1984-12",7500.42462759969,10334.6898064516,1984,0.725752273949956
"1984-2",8056.65168234065,10330.262,1984,0.779907777977039
"1984-3",8070.34642811879,10330.262,1984,0.781233469985445
"1984-4",8273.71104785789,10330.262,1984,0.800919768332874
"1984-5",8786.52703964,10330.262,1984,0.850561877292174
"1984-6",9291.81596583072,10330.262,1984,0.899475343977793
"1984-7",8956.63474793542,10330.262,1984,0.867028807975579
"1984-8",8280.61475939596,10330.262,1984,0.801588068085394
"1984-9",7830.59743719958,10330.262,1984,0.758025056595813
"1985-1",13567.0111897515,25761.9892258065,1985,0.526629021960814
"1985-10",13313.5441105864,33778.01,1985,0.394148267188812
"1985-11",13076.045673459,33778.01,1985,0.387117111797261
"1985-12",13576.9134087487,33778.01,1985,0.401945330963805
"1985-2",14920.5805982663,30021.636,1985,0.496994254352636
"1985-3",16936.2559969061,33278.886,1985,0.50891895831207
"1985-4",18816.2521383042,33406.6526666667,1985,0.563248653675475
"1985-5",19920.0691760855,33662.186,1985,0.591763980392881
"1985-6",19147.3045841236,33662.186,1985,0.56880752141657
"1985-7",16902.6314754726,33662.186,1985,0.502125188051442
"1985-8",14933.7967219994,33662.186,1985,0.443637163730228
"1985-9",13922.5066169457,33662.186,1985,0.413594845472772
"1986-1",14639.8961867771,33778.01,1986,0.433414999485673
"1986-10",21460.7072962712,33778.01,1986,0.635345519060217
"1986-11",21604.8008193595,33778.01,1986,0.639611416402549
"1986-12",21780.5504800822,33778.01,1986,0.644814495586986
"1986-2",16928.3855048034,33778.01,1986,0.501165862192692
"1986-3",18969.6877262694,33778.01,1986,0.561598736167981
"1986-4",19661.0341530174,33778.01,1986,0.582066088352079
"1986-5",20323.3368637934,33778.01,1986,0.601673599593148
"1986-6",21094.9491675268,33778.01,1986,0.624517227851102
"1986-7",21292.5883056689,33778.01,1986,0.630368346319658
"1986-8",21222.7851447183,33778.01,1986,0.628301819577833
"1986-9",21366.98932157,33778.01,1986,0.63257099283143
"1987-1",22102.9982064277,33778.01,1987,0.654360579750781
"1987-10",17065.0449610928,34091.31,1987,0.500568765503373
"1987-11",16915.9495272189,34091.31,1987,0.496195350874427
"1987-12",17830.3333619317,34091.31,1987,0.523016961270533
"1987-2",22505.8506183897,33778.01,1987,0.66628704942623
"1987-3",23000.0611795294,33778.01,1987,0.680918182555141
"1987-4",23058.654883034,33778.01,1987,0.682652852640934
"1987-5",22590.2625195312,33778.01,1987,0.668786068792425
"1987-6",23481.0003529316,33778.01,1987,0.695156415458803
"1987-7",21223.0811952711,33778.01,1987,0.6283105841721
"1987-8",18866.700016091,33778.01,1987,0.558549778867701
"1987-9",17543.2833847772,33778.01,1987,0.519369950591442
