"year_mon","storage","ResOpsUS","all_years","normalized"
"1945-9",NA,NA,1945,NA
"1946-1",NA,NA,1946,NA
"1946-10",NA,NA,1946,NA
"1946-11",NA,NA,1946,NA
"1946-12",9.88,NA,1946,NA
"1946-2",NA,NA,1946,NA
"1946-3",NA,NA,1946,NA
"1946-4",NA,NA,1946,NA
"1946-5",NA,NA,1946,NA
"1946-6",NA,NA,1946,NA
"1946-7",NA,NA,1946,NA
"1946-8",NA,NA,1946,NA
"1946-9",NA,NA,1946,NA
"1947-1",15.565,727.8,1947,0.0213863698818357
"1947-10",4.75285483870968,727.8,1947,0.00653044083362143
"1947-11",4.81053888888889,727.8,1947,0.00660969894049037
"1947-12",9.28455913978495,727.8,1947,0.0127570199777205
"1947-2",13.3838214285714,727.8,1947,0.0183894221332391
"1947-3",16.692064516129,727.8,1947,0.0229349608630517
"1947-4",12.9454333333333,727.8,1947,0.0177870752038106
"1947-5",9.93983870967742,727.8,1947,0.0136573766277513
"1947-6",9.27846666666667,727.8,1947,0.0127486488962169
"1947-7",7.29790322580645,727.8,1947,0.01002734710883
"1947-8",5.08106451612903,727.8,1947,0.00698140219308743
"1947-9",4.6184,727.8,1947,0.00634569936795823
"1948-1",12.2005483870968,727.8,1948,0.0167636004219522
"1948-10",3.57761290322581,727.8,1948,0.00491565389286316
"1948-11",4.2099,727.8,1948,0.00578441879637263
"1948-12",7.9391935483871,727.8,1948,0.0109084824792348
"1948-2",19.5562068965517,727.8,1948,0.0268703035127119
"1948-3",12.0697419354839,727.8,1948,0.016583871854196
"1948-4",10.641,727.8,1948,0.0146207749381698
"1948-5",11.8268064516129,727.8,1948,0.0162500775647333
"1948-6",8.18096666666667,727.8,1948,0.0112406796739031
"1948-7",5.60758525345622,727.8,1948,0.00770484371181124
"1948-8",4.48760829493088,727.8,1948,0.00616599106201
"1948-9",3.91191666666667,727.8,1948,0.00537498854996794
"1949-1",14.6887741935484,727.8,1949,0.0201824322527458
"1949-10",25.842,727.8,1949,0.0355070074196208
"1949-11",11.2039333333333,727.8,1949,0.015394247503893
"1949-12",11.1149677419355,727.8,1949,0.015272008439043
"1949-2",14.3326428571429,727.8,1949,0.0196931064264123
"1949-3",11.5235806451613,727.8,1949,0.0158334441400952
"1949-4",11.9951,727.8,1949,0.0164813135476779
"1949-5",9.99925806451613,727.8,1949,0.0137390190498985
"1949-6",9.96743333333333,727.8,1949,0.0136952917468169
"1949-7",9.83209677419355,727.8,1949,0.0135093387938906
"1949-8",9.75732258064516,727.8,1949,0.013406598764283
"1949-9",9.6455,727.8,1949,0.0132529541082715
"1950-1",24.1597741935484,727.8,1950,0.033195622689679
"1950-10",9.89503225806452,727.8,1950,0.0135958123908553
"1950-11",9.90073333333333,727.8,1950,0.0136036456902079
"1950-12",9.6018064516129,727.8,1950,0.0131929190046893
"1950-2",20.5035357142857,727.8,1950,0.028171936952852
"1950-3",11.064,727.8,1950,0.01520197856554
"1950-4",10.4867,727.8,1950,0.0144087661445452
"1950-5",13.3006451612903,727.8,1950,0.0182751376219982
"1950-6",13.2792666666667,727.8,1950,0.0182457634881378
"1950-7",10.7456451612903,727.8,1950,0.0147645577923747
"1950-8",9.56996774193548,727.8,1950,0.0131491724951023
"1950-9",9.74653333333333,727.8,1950,0.013391774296968
"1951-1",10.7755161290323,727.8,1951,0.0148056006169721
"1951-10",9.17096774193548,727.8,1951,0.0126009449600652
"1951-11",9.39933333333333,727.8,1951,0.0129147201612165
"1951-12",15.3295806451613,1120.4,1951,0.0136822390620861
"1951-2",14.1510714285714,727.8,1951,0.0194436265850116
"1951-3",11.7998064516129,727.8,1951,0.0162129794608586
"1951-4",11.4884,727.8,1951,0.0157851057982962
"1951-5",9.97970967741936,727.8,1951,0.0137121594908208
"1951-6",9.92143333333333,727.8,1951,0.0136320875698452
"1951-7",9.43945161290323,727.8,1951,0.012969842831689
"1951-8",9.02058064516129,727.8,1951,0.0123943125105266
"1951-9",8.88133333333333,727.8,1951,0.0122029861683613
"1952-1",435.771741935484,1946.9,1952,0.223828518123932
"1952-10",938.611193548387,6095.7,1952,0.153979230202993
"1952-11",1031.59156666667,6095.7,1952,0.169232666743223
"1952-12",1218.26229032258,6095.7,1952,0.199856011667664
"1952-2",441.597448275862,1946.9,1952,0.226820816824625
"1952-3",541.598161290323,1946.9,1952,0.278184889460333
"1952-4",494.694133333333,1946.9,1952,0.254093242248361
"1952-5",484.450161290323,1946.9,1952,0.248831558523973
"1952-6",475.374266666667,1946.9,1952,0.244169842655846
"1952-7",572.391,6095.7,1952,0.0939007825188247
"1952-8",737.364129032258,6095.7,1952,0.120964635568066
"1952-9",974.037666666667,6095.7,1952,0.159790945529909
"1953-1",1397.10087096774,6095.7,1953,0.229194492997973
"1953-10",1870.68406451613,6095.7,1953,0.306885848141498
"1953-11",1738.69226666667,6095.7,1953,0.285232584718189
"1953-12",1745.097,6095.7,1953,0.286283281657562
"1953-2",1642.85667857143,6095.7,1953,0.269510749966604
"1953-3",2285.46990322581,6095.7,1953,0.374931493220763
"1953-4",2341.3235,6095.7,1953,0.384094279574126
"1953-5",2456.65983870968,6095.7,1953,0.403015213791636
"1953-6",2423.11726666667,6095.7,1953,0.397512552564376
"1953-7",2428.33396774194,6095.7,1953,0.398368352730931
"1953-8",2360.16609677419,6095.7,1953,0.387185408857751
"1953-9",2046.24656666667,6095.7,1953,0.335686888571725
"1954-1",1926.18935483871,6095.7,1954,0.315991494797761
"1954-10",1813.50758064516,6095.7,1954,0.297506042069846
"1954-11",1739.4341,6095.7,1954,0.285354282527027
"1954-12",1772.7364516129,6095.7,1954,0.290817535576374
"1954-2",2075.5125,6095.7,1954,0.340487966927506
"1954-3",2304.98829032258,6095.7,1954,0.378133485952816
"1954-4",2392.14746666667,6095.7,1954,0.392431954765928
"1954-5",2342.73570967742,6095.7,1954,0.384325952667851
"1954-6",2373.7811,6095.7,1954,0.389418951063865
"1954-7",2316.34690322581,6095.7,1954,0.379996867172893
"1954-8",2178.35474193548,6095.7,1954,0.357359243718602
"1954-9",1951.07006666667,6095.7,1954,0.320073177267035
"1955-1",1747.44377419355,6095.7,1955,0.286668270123784
"1955-10",2051.82561290323,6095.7,1955,0.336602131486659
"1955-11",1766.09753333333,6095.7,1955,0.289728420580628
"1955-12",1607.31603225806,6095.7,1955,0.263680304519262
"1955-2",2082.15607142857,6095.7,1955,0.341577845272663
"1955-3",2480.39016129032,6095.7,1955,0.40690817482657
"1955-4",2592.63936666667,6095.7,1955,0.425322664610572
"1955-5",2521.58297849462,6095.7,1955,0.413665859293375
"1955-6",2461.91108888889,6095.7,1955,0.403876681741045
"1955-7",2414.93003225806,6095.7,1955,0.396169436202251
"1955-8",2430.22912903226,6095.7,1955,0.398679254069632
"1955-9",2242.06436666667,6095.7,1955,0.367810811993154
"1956-1",1402.17661290323,6095.7,1956,0.230027168808049
"1956-10",1781.06237243402,6095.7,1956,0.292183403453913
"1956-11",1803.95785,6095.7,1956,0.295939408107354
"1956-12",1762.79222580645,6095.7,1956,0.289186184655815
"1956-2",1652.26765517241,6095.7,1956,0.271054621318702
"1956-3",2036.49312903226,6095.7,1956,0.334086836463779
"1956-4",2390.7573,6095.7,1956,0.392203897829618
"1956-5",2416.26196774194,6095.7,1956,0.39638794030906
"1956-6",2332.8223,6095.7,1956,0.382699657135358
"1956-7",2244.34638709677,6095.7,1956,0.368185177600075
"1956-8",2076.4988686217,6095.7,1956,0.340649780767049
"1956-9",1872.82765090909,6095.7,1956,0.3072375036352
"1957-1",1762.62825806452,6095.7,1957,0.289159285736587
"1957-10",2684.78164516129,6596.7,1957,0.406988592047735
"1957-11",2635.61926666667,6596.7,1957,0.39953602053552
"1957-12",2780.67106451613,6596.7,1957,0.421524559933926
"1957-2",2779.81442857143,6596.7,1957,0.421394701679844
"1957-3",2958.66758064516,6596.7,1957,0.448507220374606
"1957-4",3217.2201,6596.7,1957,0.487701441629906
"1957-5",3028.76458064516,6596.7,1957,0.459133290985669
"1957-6",2978.08573333333,6596.7,1957,0.451450836529376
"1957-7",2884.95751612903,6596.7,1957,0.437333441892012
"1957-8",2719.68270967742,6596.7,1957,0.412279277468646
"1957-9",2741.42323333333,6596.7,1957,0.415574944037675
"1958-1",2699.15683870968,6596.7,1958,0.40916774125088
"1958-10",2464.46535483871,6596.7,1958,0.373590636960709
"1958-11",2276.09133333333,6596.7,1958,0.34503484065265
"1958-12",2124.34848387097,6596.7,1958,0.322031998403894
"1958-2",2782.28707142857,6596.7,1958,0.421769531952123
"1958-3",3005.78948387097,6596.7,1958,0.455650474308513
"1958-4",3237.96186666667,6596.7,1958,0.490845705681123
"1958-5",3351.61741935484,6596.7,1958,0.508074858543641
"1958-6",3029.5991,6596.7,1958,0.459259796564949
"1958-7",2952.01674193548,6596.7,1958,0.447499013436337
"1958-8",2897.05567741935,6596.7,1958,0.439167413618833
"1958-9",2688.65656666667,6596.7,1958,0.407575995068241
"1959-1",2707.72719354839,6596.7,1959,0.410466929456908
"1959-10",5536.84422580645,10229.859,1959,0.541243454656262
"1959-11",5498.43763333333,10229.859,1959,0.537489092795251
"1959-12",5498.86464516129,10229.859,1959,0.537530834507229
"1959-2",2744.84839285714,6596.7,1959,0.416094167213477
"1959-3",2858.16061290323,6596.7,1959,0.433271273955648
"1959-4",3134.3117,6596.7,1959,0.475133278760592
"1959-5",5976.81003225806,10229.859,1959,0.584251457645512
"1959-6",6036.30043333333,10229.859,1959,0.590066826271343
"1959-7",5765.17583870968,10229.859,1959,0.563563568052079
"1959-8",5478.64264516129,10229.859,1959,0.535554072168667
"1959-9",5239.48983333333,10229.859,1959,0.512176153486899
"1960-1",5433.63490322581,10229.859,1960,0.531154427761498
"1960-10",5166.589,10229.859,1960,0.505049874098949
"1960-11",4848.77703333333,10229.859,1960,0.473982782493222
"1960-12",4509.29506451613,10229.859,1960,0.440797381910751
"1960-2",5904.58737931034,10229.859,1960,0.577191472464121
"1960-3",5982.00751612903,10229.859,1960,0.584759527587725
"1960-4",6363.1927,10229.859,1960,0.622021544969486
"1960-5",6175.95512903226,10229.859,1960,0.603718499837804
"1960-6",5989.72886666667,10229.859,1960,0.585514313214548
"1960-7",5773.95238709677,10229.859,1960,0.564421502495467
"1960-8",5592.54187096774,10229.859,1960,0.546688069793312
"1960-9",5306.04546666667,10229.859,1960,0.518682170171326
"1961-1",4412.07212903226,10229.859,1961,0.431293542660975
"1961-10",5188.10483870968,10229.859,1961,0.507153113127921
"1961-11",4885.79553333333,10229.859,1961,0.477601454070221
"1961-12",5483.83890322581,10229.859,1961,0.53606202228455
"1961-2",4847.65557142857,10229.859,1961,0.473873156162619
"1961-3",6137.21348387097,10229.859,1961,0.599931385551938
"1961-4",6190.9383,10229.859,1961,0.605183150618205
"1961-5",6068.16874193548,10229.859,1961,0.593182050889996
"1961-6",6009.1975,10229.859,1961,0.58741743165766
"1961-7",5912.26832258064,10229.859,1961,0.577942308156999
"1961-8",5742.22732258064,10229.859,1961,0.56132028042426
"1961-9",5524.1005,10229.859,1961,0.539997716488565
"1962-1",8662.81619354839,14471.459,1962,0.598613878085713
"1962-10",8001.69538709677,14848.859,1962,0.538876110756845
"1962-11",7686.10556666667,14848.859,1962,0.517622637986304
"1962-12",7642.05851612903,14848.859,1962,0.514656278716703
"1962-2",8748.83407142857,14471.459,1962,0.604557845302852
"1962-3",9254.13277419355,14471.459,1962,0.639474760229328
"1962-4",9710.2075,14471.459,1962,0.670990222893213
"1962-5",9495.76758064516,14471.459,1962,0.656172095753798
"1962-6",9332.09973333333,14471.459,1962,0.644862396620364
"1962-7",9060.09906451613,14471.459,1962,0.62606673345902
"1962-8",8774.47067741935,14471.459,1962,0.606329374074815
"1962-9",8289.28303333333,14471.459,1962,0.57280216413102
"1963-1",7819.8395483871,14848.859,1963,0.526628985323862
"1963-10",7922.11641935484,14848.859,1963,0.533516845931047
"1963-11",7520.70013333333,14848.859,1963,0.50648336908131
"1963-12",8324.20748387097,16074.4373548387,1963,0.517853738834922
"1963-2",7929.85092857143,14848.859,1963,0.534037728324542
"1963-3",9477.80622580645,14848.859,1963,0.638285152132326
"1963-4",9457.6561,14848.859,1963,0.636928137037331
"1963-5",9592.93180645161,14848.859,1963,0.646038312199719
"1963-6",9247.70783333333,14848.859,1963,0.622789120250474
"1963-7",9266.96651612903,14848.859,1963,0.624086100900347
"1963-8",8847.66335483871,14848.859,1963,0.595848028110356
"1963-9",8280.20523333333,14848.859,1963,0.557632423698907
"1964-1",8779.72161290323,16158.96,1964,0.543334571835268
"1964-10",10093.0959677419,16158.96,1964,0.624612968145347
"1964-11",9585.16356666667,16158.96,1964,0.593179484735816
"1964-12",9210.01561290323,16158.96,1964,0.569963389531457
"1964-2",9757.68631034483,16158.96,1964,0.603856084200024
"1964-3",10438.1011935484,16158.96,1964,0.645963675480872
"1964-4",11378.5586666667,16158.96,1964,0.704164046861102
"1964-5",10743.6644516129,16158.96,1964,0.664873509904901
"1964-6",10134.9406333333,16158.96,1964,0.627202532423704
"1964-7",10054.4770322581,16158.96,1964,0.622223028725739
"1964-8",9926.06661290323,16158.96,1964,0.614276327987892
"1964-9",9789.29376666667,16158.96,1964,0.605812117033934
"1965-1",9515.55170967742,20365.16,1965,0.467246597113768
"1965-10",9637.42003225806,20365.16,1965,0.473230754497292
"1965-11",9199.17326666667,20365.16,1965,0.451711318087688
"1965-12",8875.90151612903,20365.16,1965,0.435837553750083
"1965-2",10200.3728928571,20365.16,1965,0.500873692760437
"1965-3",10727.0927741935,20365.16,1965,0.526737466054455
"1965-4",10912.647,20365.16,1965,0.535848822204196
"1965-5",10738.6213225806,20365.16,1965,0.527303557771245
"1965-6",10711.4719,20365.16,1965,0.525970426944841
"1965-7",10481.1086129032,20365.16,1965,0.514658790449141
"1965-8",10336.486,20365.16,1965,0.507557318479207
"1965-9",9816.79743333333,20365.16,1965,0.482038807126157
"1966-1",8732.25732258064,20365.16,1966,0.428784125564476
"1966-10",9261.23012903226,20365.16,1966,0.454758525296745
"1966-11",9349.89216666667,20365.16,1966,0.459112138901274
"1966-12",9149.05161290323,20365.16,1966,0.44925017102263
"1966-2",9559.03146428571,20365.16,1966,0.469381603890454
"1966-3",10737.6946129032,20365.16,1966,0.527258053111452
"1966-4",10389.6185666667,20365.16,1966,0.510166311812265
"1966-5",10925.0762580645,20365.16,1966,0.536459141890588
"1966-6",10684.7711,20365.16,1966,0.524659325043358
"1966-7",10288.700516129,20365.16,1966,0.505210885459728
"1966-8",10017.6366451613,20365.16,1966,0.491900709111114
"1966-9",9456.2238,20365.16,1966,0.46433339094807
"1967-1",9405.88438709677,20365.16,1967,0.461861551153871
"1967-10",9843.94248387097,20365.16,1967,0.483371723270083
"1967-11",9571.88456666667,20365.16,1967,0.470012735803041
"1967-12",9424.36564516129,20365.16,1967,0.462769045033837
"1967-2",9564.75689285714,20365.16,1967,0.469662742294052
"1967-3",10013.6346774194,20365.16,1967,0.491704198612697
"1967-4",10273.3967333333,20365.16,1967,0.504459416637696
"1967-5",10614.7042258065,20365.16,1967,0.521218798467896
"1967-6",10748.4887,20365.16,1967,0.52778808023114
"1967-7",10548.6051612903,20365.16,1967,0.517973105111392
"1967-8",10393.4687096774,20365.16,1967,0.510355367189721
"1967-9",10492.0683,20365.16,1967,0.515196949103272
"1968-1",9704.34261290323,20365.16,1968,0.476516885352397
"1968-10",8437.67412903226,20365.16,1968,0.414319068891787
"1968-11",8384.379,20365.16,1968,0.411702093182671
"1968-12",8449.94629032258,20365.16,1968,0.414921674581618
"1968-2",9827.60724137931,20365.16,1968,0.482569606198984
"1968-3",10276.4086774194,20365.16,1968,0.504607313540348
"1968-4",10613.8869,20365.16,1968,0.521178664935606
"1968-5",10692.8119354839,20365.16,1968,0.525054157958193
"1968-6",10723.7046333333,20365.16,1968,0.526571096585214
"1968-7",10291.6417741935,20365.16,1968,0.505355311433524
"1968-8",9752.00832258064,20365.16,1968,0.478857437043492
"1968-9",8961.2648,20365.16,1968,0.440029187101894
"1969-1",8606.47770967742,20365.16,1969,0.422607910258374
"1969-10",9889.44929032258,20365.16,1969,0.485606265323846
"1969-11",9245.44496666667,20365.16,1969,0.45398341906799
"1969-12",8882.00951612903,20517.1567741935,1969,0.43290645062969
"1969-2",9411.25242857143,20365.16,1969,0.46212514061129
"1969-3",9906.63838709677,20365.16,1969,0.486450309602123
"1969-4",10742.3885666667,20365.16,1969,0.527488542523931
"1969-5",10873.9547419355,20365.16,1969,0.533948898114991
"1969-6",10786.2239666667,20365.16,1969,0.529641012723036
"1969-7",10474.123483871,20365.16,1969,0.514315796383184
"1969-8",10324.8105282258,20365.16,1969,0.506984012314453
"1969-9",10160.2153541667,20365.16,1969,0.498901818309636
"1970-1",11530.4020645161,25077.06,1970,0.459798798763337
"1970-10",10869.0370645161,25077.06,1970,0.433425491844583
"1970-11",10980.4738666667,25077.06,1970,0.437869266439793
"1970-12",10456.0283548387,25077.06,1970,0.416955909298726
"1970-2",11959.62725,25077.06,1970,0.476915047058945
"1970-3",12358.6625483871,25077.06,1970,0.492827410724666
"1970-4",13470.864,25077.06,1970,0.537178760189592
"1970-5",13617.311,25077.06,1970,0.54301863934608
"1970-6",13438.9996666667,25077.06,1970,0.535908103528351
"1970-7",12974.2556451613,25077.06,1970,0.517375467664921
"1970-8",12716.2618387097,25077.06,1970,0.507087427262593
"1970-9",11834.577,25077.06,1970,0.471928407875564
"1971-1",10693.3940322581,25077.06,1971,0.426421360089981
"1971-10",13101.7334516129,25077.06,1971,0.522458910718119
"1971-11",12736.6615333333,25077.06,1971,0.507900907575822
"1971-12",12565.952,25077.06,1971,0.501093509366728
"1971-2",11851.6987142857,25077.06,1971,0.472611171895179
"1971-3",13221.6607741935,25077.06,1971,0.527241262500211
"1971-4",13676.3364,25077.06,1971,0.545372400113889
"1971-5",14210.5966451613,25077.06,1971,0.566677140189531
"1971-6",13959.9452666667,25077.06,1971,0.556681894395382
"1971-7",13847.7214193548,25077.06,1971,0.552206734735046
"1971-8",13875.7714193548,25077.06,1971,0.553325286909823
"1971-9",13452.9044,25077.06,1971,0.536462583731905
"1972-1",13218.2071290323,25077.06,1972,0.527103541205877
"1972-10",12133.7023870968,25077.06,1972,0.483856655728254
"1972-11",11804.0351,25077.06,1972,0.47071048599796
"1972-12",12430.2622903226,25077.06,1972,0.495682599567995
"1972-2",13174.338137931,25077.06,1972,0.525354173811884
"1972-3",13286.9314193548,25077.06,1972,0.529844065426922
"1972-4",13593.0443,25077.06,1972,0.542050954138962
"1972-5",14135.4613870968,25077.06,1972,0.563680965276503
"1972-6",14246.0444333333,25077.06,1972,0.568090694576371
"1972-7",14452.0216129032,25077.06,1972,0.576304463637413
"1972-8",13488.9796129032,25077.06,1972,0.537901157986751
"1972-9",12656.4217666667,25077.06,1972,0.504701179750205
"1973-1",12636.5180322581,25077.06,1973,0.503907476883577
"1973-10",13301.6352580645,25077.06,1973,0.530430411621798
"1973-11",12749.5998,25077.06,1973,0.508416847908008
"1973-12",12509.017516129,25077.06,1973,0.498823128234691
"1973-2",13353.8403571429,25077.06,1973,0.532512198684489
"1973-3",13704.6887419355,25077.06,1973,0.546503008803085
"1973-4",14512.4535666667,25077.06,1973,0.578714313666222
"1973-5",14315.4294193548,25077.06,1973,0.57085756541456
"1973-6",14401.6174333333,25077.06,1973,0.57429449199122
"1973-7",14018.4500967742,25077.06,1973,0.559014896354445
"1973-8",13911.2182580645,25077.06,1973,0.554738803434873
"1973-9",13535.0290666667,25077.06,1973,0.539737475871042
"1974-1",13253.4936774194,25077.06,1974,0.528510665820449
"1974-10",12981.9091612903,25077.06,1974,0.51768066756192
"1974-11",11980.5415,25077.06,1974,0.477749046339563
"1974-12",11608.3641935484,25077.06,1974,0.462907701044237
"1974-2",13479.3359285714,25077.06,1974,0.537516595987386
"1974-3",13483.5730645161,25077.06,1974,0.537685560608625
"1974-4",14285.2309,25077.06,1974,0.569653336555402
"1974-5",14165.9053870968,25077.06,1974,0.564894983187693
"1974-6",14004.3927,25077.06,1974,0.558454328378207
"1974-7",13641.9421290323,25077.06,1974,0.54400085691992
"1974-8",13830.4001612903,25077.06,1974,0.551516013491626
"1974-9",13777.9347333333,25077.06,1974,0.549423845272665
"1975-1",12469.5294516129,25077.06,1975,0.497248459413221
"1975-10",15067.5440645161,26569.335,1975,0.567102792166839
"1975-11",14412.1232333333,26569.335,1975,0.542434473174934
"1975-12",13545.9461612903,26569.335,1975,0.509833842709662
"1975-2",13107.2785,25077.06,1975,0.522680031072223
"1975-3",14503.8525806452,25077.06,1975,0.578371331433795
"1975-4",14733.3683333333,25077.06,1975,0.587523750125945
"1975-5",14784.5843548387,25751.535,1975,0.574124391219347
"1975-6",14771.5940666667,25986.135,1975,0.568441365623117
