"year_mon","storage","ResOpsUS","all_years","normalized"
"1911-10",701.070580645161,1773.738,1911,0.395250358646633
"1911-11",713.525,1773.738,1911,0.402271925165949
"1911-12",734.399548387097,1773.738,1911,0.414040601479529
"1911-2",792.749678571429,1773.738,1911,0.446937303351131
"1911-3",807.535064516129,1773.738,1911,0.455273024830121
"1911-4",851.734966666667,1773.738,1911,0.480192095262472
"1911-5",878.034032258064,1773.738,1911,0.495019011972492
"1911-6",895.4638,1773.738,1911,0.504845585988461
"1911-7",801.231838709677,1773.738,1911,0.451719385111937
"1911-8",743.883774193548,1773.738,1911,0.4193876289472
"1911-9",684.4881,1773.738,1911,0.385901469100848
"1912-1",792.454677419355,1866.638,1912,0.424535811131754
"1912-10",600.010741935484,1866.638,1912,0.321439262425539
"1912-11",588.082733333333,1866.638,1912,0.315049159683524
"1912-12",580.960709677419,1866.638,1912,0.311233731273776
"1912-2",802.572379310345,1866.638,1912,0.42995609181338
"1912-3",815.855774193548,1866.638,1912,0.437072305499807
"1912-4",841.762766666667,1866.638,1912,0.450951264608707
"1912-5",929.109838709677,1866.638,1912,0.497745057536425
"1912-6",980.0492,1866.638,1912,0.525034420171453
"1912-7",906.663935483871,1866.638,1912,0.485720281856402
"1912-8",761.455451612903,1866.638,1912,0.407928827985342
"1912-9",643.4332,1866.638,1912,0.344701650775351
"1913-1",583.660096774194,1866.638,1913,0.3126798537125
"1913-10",742.730838709677,1866.638,1913,0.397897631308094
"1913-11",763.898433333333,1866.638,1913,0.409237588291534
"1913-12",789.192870967742,1866.638,1913,0.422788387982963
"1913-2",584.767678571429,1866.638,1913,0.313273210216137
"1913-3",575.754387096774,1866.638,1913,0.308444587058002
"1913-4",602.015333333333,1866.638,1913,0.322513167166496
"1913-5",710.162483870968,1866.638,1913,0.380450030413486
"1913-6",800.8665,1866.638,1913,0.42904221386257
"1913-7",860.094774193548,1866.638,1913,0.460772133747169
"1913-8",855.461064516129,1866.638,1913,0.458289751154819
"1913-9",787.231366666667,1866.638,1913,0.421737565969763
"1914-1",804.749870967742,1866.638,1914,0.43112262311586
"1914-10",1067.27480645161,1866.638,1914,0.571763141247319
"1914-11",1084.89503333333,1866.638,1914,0.581202693469935
"1914-12",1097.06512903226,1866.638,1914,0.587722487719771
"1914-2",812.585678571429,1866.638,1914,0.435320441655762
"1914-3",823.316451612903,1866.638,1914,0.441069158354701
"1914-4",851.2915,1866.638,1914,0.456056021574617
"1914-5",962.138290322581,1866.638,1914,0.515439142631073
"1914-6",1066.04546666667,1866.638,1914,0.571104556248542
"1914-7",1139.32948387097,1866.638,1914,0.610364454099278
"1914-8",1071.55761290323,1866.638,1914,0.574057537081762
"1914-9",1051.69266666667,1866.638,1914,0.563415438165658
"1915-1",1088.72525806452,1866.638,1915,0.583254631087825
"1915-10",1324.05703225806,1866.638,1915,0.709327160519643
"1915-11",1285.4471,1866.638,1915,0.68864295058817
"1915-12",1246.07025806452,1866.638,1915,0.667547889877157
"1915-2",1083.96328571429,1866.638,1915,0.580703535294088
"1915-3",1079.10483870968,1866.638,1915,0.578100755856078
"1915-4",1091.05256666667,1866.638,1915,0.58450142270042
"1915-5",1178.61416129032,1866.638,1915,0.631410140204112
"1915-6",1295.14236666667,1866.638,1915,0.693836923209892
"1915-7",1480.17787096774,1866.638,1915,0.79296460854635
"1915-8",1492.75848387097,1866.638,1915,0.799704326104455
"1915-9",1411.20916666667,1866.638,1915,0.756016520968001
"1916-1",1216.632,1866.638,1916,0.651777152291982
"1916-10",1542.21525806452,1866.638,1916,0.826199433454433
"1916-11",1465.58023333333,1866.638,1916,0.785144325430712
"1916-12",1387.41383870968,1866.638,1916,0.743268828080044
"1916-2",1199.38427586207,1866.638,1916,0.642537158175323
"1916-3",1163.06951612903,1866.638,1916,0.623082523836455
"1916-4",1254.936,1866.638,1916,0.672297467425393
"1916-5",1516.18409677419,1866.638,1916,0.812253954314759
"1916-6",1662.92996666667,1866.638,1916,0.890869020488529
"1916-7",1687.44416129032,1866.638,1916,0.904001826433579
"1916-8",1649.29570967742,1866.638,1916,0.883564842072978
"1916-9",1604.80863333333,1866.638,1916,0.859732113743175
"1917-1",1310.99180645161,1866.638,1917,0.702327824919247
"1917-10",744.547838709677,1866.638,1917,0.398871039113999
"1917-11",714.514166666667,1866.638,1917,0.38278132485606
"1917-12",724.803806451613,1866.638,1917,0.388293716538297
"1917-2",1233.652,1866.638,1917,0.660895149461224
"1917-3",1208.14403225806,1866.638,1917,0.647229956884015
"1917-4",1255.44436666667,1866.638,1917,0.672569810893524
"1917-5",1346.60490322581,1866.638,1917,0.721406562614608
"1917-6",1307.79603333333,1866.638,1917,0.700615777313723
"1917-7",1204.1785483871,1866.638,1917,0.64510555789987
"1917-8",1083.17609677419,1866.638,1917,0.580281820456989
"1917-9",886.579933333333,1866.638,1917,0.4749608297556
"1918-1",704.037225806452,1866.638,1918,0.377168591771116
"1918-10",190.980419354839,1866.638,1918,0.102312510167927
"1918-11",245.083733333333,1866.638,1918,0.1312968734877
"1918-12",294.921387096774,1866.638,1918,0.157996026597966
"1918-2",690.680928571429,1866.638,1918,0.370013322653578
"1918-3",693.197548387097,1866.638,1918,0.371361532545194
"1918-4",679.896733333333,1866.638,1918,0.364235986481221
"1918-5",585.988709677419,1866.638,1918,0.313927344068544
"1918-6",522.866033333333,1866.638,1918,0.280111105277688
"1918-7",392.34735483871,1866.638,1918,0.210189310856583
"1918-8",279.933064516129,1866.638,1918,0.149966444761185
"1918-9",209.778133333333,1866.638,1918,0.112382868736913
"1919-1",343.828806451613,1866.638,1919,0.184196832193287
"1919-10",660.542161290323,1866.638,1919,0.353867306510594
"1919-11",643.488333333333,1866.638,1919,0.344731186943228
"1919-12",694.448129032258,1866.638,1919,0.372031496750981
"1919-2",376.318607142857,1866.638,1919,0.201602349862618
"1919-3",404.529129032258,1866.638,1919,0.216715361538905
"1919-4",522.4485,1866.638,1919,0.279887423271143
"1919-5",621.570419354839,1866.638,1919,0.33298926698955
"1919-6",700.5136,1866.638,1919,0.375280906099629
"1919-7",757.298774193548,1866.638,1919,0.405702002313008
"1919-8",787.971032258064,1866.638,1919,0.422133821479079
"1919-9",761.815466666667,1866.638,1919,0.40812169615462
"1920-1",711.442,1866.638,1920,0.381135496009403
"1920-10",920.089,1866.638,1920,0.492912391154578
"1920-11",873.060066666667,1866.638,1920,0.467717932811111
"1920-12",859.722193548387,1866.638,1920,0.460572533907692
"1920-2",721.80724137931,1866.638,1920,0.38668838916775
"1920-3",753.962225806452,1866.638,1920,0.403914538226722
"1920-4",893.701433333333,1866.638,1920,0.478775977631085
"1920-5",957.563516129032,1866.638,1920,0.51298833310424
"1920-6",1058.0532,1866.638,1920,0.566822919066257
"1920-7",1136.92577419355,1866.638,1920,0.609076732710653
"1920-8",1098.07570967742,1866.638,1920,0.588263878522466
"1920-9",998.675933333333,1866.638,1920,0.535013180559559
"1921-1",855.232258064516,1866.638,1921,0.458167174387597
"1921-10",938.476258064516,1866.638,1921,0.502762859249901
"1921-11",919.9018,1866.638,1921,0.492812103900167
"1921-12",917.595032258065,1866.638,1921,0.491576316488823
"1921-2",863.169464285714,1866.638,1921,0.462419314449676
"1921-3",878.958096774194,1866.638,1921,0.470877640321366
"1921-4",959.7162,1866.638,1921,0.514141574317034
"1921-5",1028.35080645161,1866.638,1921,0.550910678155922
"1921-6",1159.55916666667,1866.638,1921,0.621201950601384
"1921-7",1166.27119354839,1866.638,1921,0.624797734508987
"1921-8",1059.46029032258,1866.638,1921,0.567576729029721
"1921-9",983.528166666667,1866.638,1921,0.52689818093635
"1922-1",923.235806451613,1866.638,1922,0.494598206214388
"1922-10",667.268548387097,1866.638,1922,0.357470783508691
"1922-11",654.6141,1866.638,1922,0.350691510619627
"1922-12",670.357483870968,1866.638,1922,0.359125595788239
"1922-2",933.147535714286,1866.638,1922,0.499908142721988
"1922-3",929.365225806452,1866.638,1922,0.497881874153666
"1922-4",993.410433333333,1866.638,1922,0.532192333667981
"1922-5",1110.08064516129,1866.638,1922,0.594695192726865
"1922-6",1164.8735,1866.638,1922,0.624048958609007
"1922-7",1084.08216129032,1866.638,1922,0.580767219616403
"1922-8",932.915,1866.638,1922,0.499783568104796
"1922-9",789.5741,1866.638,1922,0.422992620958108
"1923-1",664.325709677419,1866.638,1923,0.355894238560138
"1923-10",453.82735483871,1866.638,1923,0.243125530948534
"1923-11",399.394133333333,1866.638,1923,0.213964428739441
"1923-12",390.214258064516,1866.638,1923,0.209046562892492
"1923-2",662.3965,1866.638,1923,0.354860717503876
"1923-3",666.407387096774,1866.638,1923,0.357009440018244
"1923-4",711.222366666667,1866.638,1923,0.381017833488157
"1923-5",833.462258064516,1866.638,1923,0.446504495282168
"1923-6",850.6886,1866.638,1923,0.455733034471601
"1923-7",849.336709677419,1866.638,1923,0.455008796390848
"1923-8",743.069,1866.638,1923,0.398078791924305
"1923-9",589.955933333333,1866.638,1923,0.316052675094653
"1924-1",383.146612903226,1866.638,1924,0.205260266266531
"1924-10",403.161225806452,1866.638,1924,0.215982544985397
"1924-11",364.785166666667,1866.638,1924,0.195423626148544
"1924-12",354.554677419355,1866.638,1924,0.189942922740968
"1924-2",379.642344827586,1866.638,1924,0.20338295096724
"1924-3",379.432903225806,1866.638,1924,0.203270748386032
"1924-4",402.562366666667,1866.638,1924,0.215661722662169
"1924-5",453.261967741936,1866.638,1924,0.242822640352299
"1924-6",476.821166666667,1866.638,1924,0.25544383360173
"1924-7",479.585096774194,1866.638,1924,0.256924533184363
"1924-8",463.024903225806,1866.638,1924,0.248052864682818
"1924-9",430.685166666667,1866.638,1924,0.230727739747432
"1925-1",346.172903225806,1866.638,1925,0.185452617607595
"1925-10",294.268935483871,1866.638,1925,0.157646493580368
"1925-11",368.1466,1866.638,1925,0.197224421660761
"1925-12",389.666032258065,1866.638,1925,0.208752865985834
"1925-2",350.569107142857,1866.638,1925,0.187807763017177
"1925-3",370.353838709677,1866.638,1925,0.198406889128839
"1925-4",418.2546,1866.638,1925,0.224068405336225
"1925-5",474.584193548387,1866.638,1925,0.254245436741557
"1925-6",546.514566666667,1866.638,1925,0.292780156980982
"1925-7",565.613677419355,1866.638,1925,0.303011980587213
"1925-8",460.775225806452,1866.638,1925,0.246847661842549
"1925-9",340.182433333333,1866.638,1925,0.182243388023459
"1926-1",401.687903225806,1866.638,1926,0.215193252910209
"1926-10",578.16964516129,1866.638,1926,0.309738495177581
"1926-11",613.879633333333,1866.638,1926,0.328869139776075
"1926-12",634.399709677419,1866.638,1926,0.339862206639648
"1926-2",410.592035714286,1866.638,1926,0.219963397141966
"1926-3",432.116548387097,1866.638,1926,0.231494563159593
"1926-4",486.0805,1866.638,1926,0.260404266922671
"1926-5",513.474870967742,1866.638,1926,0.275080048176316
"1926-6",537.1647,1866.638,1926,0.287771222915209
"1926-7",546.348161290323,1866.638,1926,0.29269100987461
"1926-8",519.383225806452,1866.638,1926,0.278245286877505
"1926-9",514.1369,1866.638,1926,0.275434712033078
"1927-1",647.539322580645,1866.638,1927,0.346901393082454
"1927-10",773.974129032258,1866.638,1927,0.414635365310391
"1927-11",708.382766666667,1866.638,1927,0.379496595840579
"1927-12",737.594193548387,1866.638,1927,0.395145814854507
"1927-2",659.399928571429,1866.638,1927,0.353255386728133
"1927-3",680.41235483871,1866.638,1927,0.364512216529777
"1927-4",806.5913,1866.638,1927,0.432109118104314
"1927-5",943.574225806452,1866.638,1927,0.505493955339199
"1927-6",1045.06173333333,1866.638,1927,0.559863097897575
"1927-7",1097.81451612903,1866.638,1927,0.588123951258376
"1927-8",1023.69632258065,1866.638,1927,0.5484171663604
"1927-9",907.469966666667,1866.638,1927,0.48615209090711
"1928-1",762.441419354839,1866.638,1928,0.408457033101672
"1928-10",843.854870967742,1866.638,1928,0.452072051982089
"1928-11",865.711033333333,1866.638,1928,0.463780890206528
"1928-12",866.496225806452,1866.638,1928,0.464201535491323
"1928-2",765.188448275862,1866.638,1928,0.409928678338201
"1928-3",775.882290322581,1866.638,1928,0.415657610271826
"1928-4",867.981766666667,1866.638,1928,0.464997373173945
"1928-5",962.744741935484,1866.638,1928,0.515764032413078
"1928-6",923.605633333333,1866.638,1928,0.494796330800794
"1928-7",914.707612903226,1866.638,1928,0.490029460936307
"1928-8",857.607580645161,1866.638,1928,0.459439688169405
"1928-9",810.860166666667,1866.638,1928,0.434396046082136
"1929-1",865.401161290323,1866.638,1929,0.463614884776975
"1929-10",421.723516129032,1866.638,1929,0.225926781801845
"1929-11",411.1482,1866.638,1929,0.220261346870684
"1929-12",428.228193548387,1866.638,1929,0.229411483934425
"1929-2",848.913464285714,1866.638,1929,0.454782054306038
"1929-3",847.158290322581,1866.638,1929,0.453841768099964
"1929-4",945.410833333333,1866.638,1929,0.506477867338677
"1929-5",1030.10267741935,1866.638,1929,0.551849194873004
"1929-6",1064.76126666667,1866.638,1929,0.5704165813975
"1929-7",1005.18867741935,1866.638,1929,0.538502204187076
"1929-8",812.979580645161,1866.638,1929,0.435531463864531
"1929-9",590.3328,1866.638,1929,0.316254571052341
"1930-1",445.27835483871,1866.638,1930,0.238545639185911
