"year_mon","storage","ResOpsUS","all_years","normalized"
"1946-4",85.3996666666667,1399.5,1946,0.0610215553173752
"1946-5",241.890741935484,1399.5,1946,0.172840830250435
"1946-6",128.5551,1399.5,1946,0.0918578778135048
"1946-7",93.0263548387097,1399.5,1946,0.0664711360047943
"1946-8",80.9781290322581,1399.5,1946,0.0578621858036856
"1946-9",65.1092,1399.5,1946,0.0465231868524473
"1947-1",85.3804838709678,1399.5,1947,0.0610078484251288
"1947-10",69.046064516129,1399.5,1947,0.0493362375963766
"1947-11",106.528433333333,1399.5,1947,0.0761189234250328
"1947-12",102.004580645161,1399.5,1947,0.0728864456199795
"1947-2",83.3263214285714,1399.5,1947,0.0595400653294544
"1947-3",72.3476129032258,1399.5,1947,0.0516953289769388
"1947-4",153.753766666667,1399.5,1947,0.109863355960462
"1947-5",134.384161290323,1399.5,1947,0.0960229805575724
"1947-6",116.464433333333,1399.5,1947,0.0832186018816244
"1947-7",108.839612903226,1399.5,1947,0.0777703557722228
"1947-8",78.4295806451613,1399.5,1947,0.0560411437264461
"1947-9",64.6304666666667,1399.5,1947,0.0461811123020126
"1948-1",143.883709677419,1399.5,1948,0.102810796482615
"1948-10",63.8328064516129,1399.5,1948,0.0456111514480978
"1948-11",101.021866666667,1399.5,1948,0.0721842562820055
"1948-12",103.452677419355,1399.5,1948,0.0739211700031117
"1948-2",95.2035862068965,1399.5,1948,0.0680268568823841
"1948-3",122.625548387097,1399.5,1948,0.0876209706231488
"1948-4",136.216366666667,1399.5,1948,0.0973321662498511
"1948-5",116.485903225806,1399.5,1948,0.0832339429980753
"1948-6",110.718366666667,1399.5,1948,0.0791128021912588
"1948-7",103.684516129032,1399.5,1948,0.0740868282451106
"1948-8",79.9934516129032,1399.5,1948,0.0571585935068976
"1948-9",65.7076666666667,1399.5,1948,0.046950815767536
"1949-1",215.998870967742,1399.5,1949,0.154340029273128
"1949-10",131.024612903226,1399.5,1949,0.0936224458043771
"1949-11",110.718266666667,1399.5,1949,0.079112730737168
"1949-12",120.424322580645,1399.5,1949,0.0860481047378672
"1949-2",248.589321428571,1399.5,1949,0.177627239320165
"1949-3",157.032193548387,1399.5,1949,0.112205926079591
"1949-4",113.172366666667,1399.5,1949,0.0808662855781827
"1949-5",122.567677419355,1399.5,1949,0.0875796194493425
"1949-6",116.404566666667,1399.5,1949,0.0831758246992974
"1949-7",96.9071290322581,1399.5,1949,0.0692441079187267
"1949-8",78.3717741935484,1399.5,1949,0.0559998386520532
"1949-9",71.0947333333333,1399.5,1949,0.050800095272121
"1950-1",286.492032258065,1399.5,1950,0.204710276711729
"1950-10",89.3772903225806,1399.5,1950,0.063863730134034
"1950-11",102.757666666667,1399.5,1950,0.0734245563891866
"1950-12",91.6362903225806,1399.5,1950,0.0654778780440019
"1950-2",200.491928571429,1399.5,1950,0.143259684581228
"1950-3",108.318516129032,1399.5,1950,0.0773980108103124
"1950-4",148.7858,1399.5,1950,0.106313540550196
"1950-5",176.436838709677,1399.5,1950,0.126071338842213
"1950-6",113.6513,1399.5,1950,0.0812085030367989
"1950-7",90.9989677419355,1399.5,1950,0.0650224849888785
"1950-8",85.2646774193548,1399.5,1950,0.0609250999781028
"1950-9",88.8115,1399.5,1950,0.0634594498035013
"1951-1",119.03435483871,1399.5,1951,0.0850549159261948
"1951-10",106.638612903226,1399.5,1951,0.076197651234888
"1951-11",162.791966666667,1399.5,1951,0.11632151959033
"1951-12",125.753516129032,1399.5,1951,0.0898560315319988
"1951-2",167.400714285714,1399.5,1951,0.11961465829633
"1951-3",136.585290322581,1399.5,1951,0.0975957772937339
"1951-4",107.007333333333,1399.5,1951,0.0764611170656187
"1951-5",116.833419354839,1399.5,1951,0.0834822574882735
"1951-6",113.591566666667,1399.5,1951,0.0811658211265928
"1951-7",131.777677419355,1399.5,1951,0.0941605412071131
"1951-8",83.1792580645161,1399.5,1951,0.0594349825398472
"1951-9",102.937366666667,1399.5,1951,0.0735529593902584
"1952-1",101.773,1399.5,1952,0.0727209717756341
"1952-10",79.9358387096774,1399.5,1952,0.0571174267307448
"1952-11",95.0961666666667,1399.5,1952,0.0679501012266285
"1952-12",90.303935483871,1399.5,1952,0.0645258560084823
"1952-2",105.667862068966,1399.5,1952,0.0755040100528514
"1952-3",151.355903225806,1399.5,1952,0.108149984441448
"1952-4",146.930333333333,1399.5,1952,0.104987733714422
"1952-5",115.327483870968,1399.5,1952,0.0824062049810416
"1952-6",84.4422666666667,1399.5,1952,0.0603374538525664
"1952-7",83.005935483871,1399.5,1952,0.0593111364657885
"1952-8",84.4538709677419,1399.5,1952,0.0603457456003872
"1952-9",79.0552,1399.5,1952,0.0564881743479814
"1953-1",76.2284838709677,1399.5,1953,0.0544683700399912
"1953-10",59.6622580645161,1399.5,1953,0.0426311240189469
"1953-11",69.5384333333333,1399.5,1953,0.0496880552578302
"1953-12",73.7379677419355,1399.5,1953,0.0526887943850914
"1953-2",81.0174285714286,1399.5,1953,0.0578902669320676
"1953-3",131.661838709677,1399.5,1953,0.0940777697103804
"1953-4",101.261233333333,1399.5,1953,0.0723552935572228
"1953-5",119.729741935484,1399.5,1953,0.0855517984533647
"1953-6",107.8454,1399.5,1953,0.0770599499821365
"1953-7",91.2885483870968,1399.5,1953,0.0652294022058569
"1953-8",76.7500322580645,1399.5,1953,0.0548410376977953
"1953-9",63.8522,1399.5,1953,0.0456250089317613
"1954-1",56.7083225806452,1399.5,1954,0.0405204162777029
"1954-10",94.011,1399.5,1954,0.0671747052518757
"1954-11",102.8176,1399.5,1954,0.0734673812075741
"1954-12",100.730258064516,1399.5,1954,0.0719758900067997
"1954-2",75.11775,1399.5,1954,0.0536747052518757
"1954-3",70.1465483870968,1399.5,1954,0.0501225783401906
"1954-4",76.9605,1399.5,1954,0.0549914255091104
"1954-5",117.354451612903,1399.5,1954,0.0838545563507704
"1954-6",120.953666666667,1399.5,1954,0.0864263427414553
"1954-7",82.6583870967742,1399.5,1954,0.0590627989258837
"1954-8",84.0487741935484,1399.5,1954,0.0600562873837431
"1954-9",82.4671333333333,1399.5,1954,0.0589261402881982
"1955-1",91.9258387096774,1399.5,1955,0.0656847722112736
"1955-10",91.6362580645161,1399.5,1955,0.0654778549942952
"1955-11",103.296433333333,1399.5,1955,0.0738095272120996
"1955-12",87.8133548387097,1399.5,1955,0.0627462342541691
"1955-2",83.8395,1399.5,1955,0.0599067524115756
"1955-3",144.231258064516,1399.5,1955,0.10305913402252
"1955-4",105.870133333333,1399.5,1955,0.0756485411456473
"1955-5",112.604870967742,1399.5,1955,0.0804607866864894
"1955-6",100.962066666667,1399.5,1955,0.072141526735739
"1955-7",84.3958064516129,1399.5,1955,0.0603042561283408
"1955-8",83.9329677419355,1399.5,1955,0.059973538936717
"1955-9",83.0658666666667,1399.5,1955,0.0593539597475289
"1956-1",49.0624838709677,1399.5,1956,0.035057151747744
"1956-10",86.0176129032258,1399.5,1956,0.061463103182012
"1956-11",96.0538333333333,1399.5,1956,0.0686343932356794
"1956-12",90.9992903225806,1399.5,1956,0.0650227154859454
"1956-2",115.512931034483,1399.5,1956,0.0825387145655468
"1956-3",94.7641612903226,1399.5,1956,0.0677128698037317
"1956-4",72.3515,1399.5,1956,0.0516981064665952
"1956-5",118.570838709677,1399.5,1956,0.0847237146907306
"1956-6",102.877233333333,1399.5,1956,0.0735099916636894
"1956-7",83.8748387096774,1399.5,1956,0.0599320033652572
"1956-8",83.4693548387097,1399.5,1956,0.0596422685521327
"1956-9",83.7244,1399.5,1956,0.0598245087531261
"1957-1",97.9500322580645,1399.5,1957,0.0699893049360947
"1957-10",115.384935483871,1399.5,1957,0.0824472565086609
"1957-11",153.993233333333,1399.5,1957,0.11003446468977
"1957-12",166.010419354839,1399.5,1957,0.118621235694776
"1957-2",135.464071428571,1399.5,1957,0.0967946205277395
"1957-3",139.075967741935,1399.5,1957,0.0993754681971672
"1957-4",290.760933333333,1399.5,1957,0.207760581159938
"1957-5",279.077870967742,1399.5,1957,0.199412555175235
"1957-6",237.610033333333,1399.5,1957,0.169782088841253
"1957-7",165.778774193548,1399.5,1957,0.118455715751017
"1957-8",112.257096774194,1399.5,1957,0.0802122877986378
"1957-9",108.623,1399.5,1957,0.0776155769917828
"1958-1",129.981774193548,1399.5,1958,0.0928772948864226
"1958-10",122.915387096774,1399.5,1958,0.0878280722377808
"1958-11",155.429833333333,1399.5,1958,0.111060974157437
"1958-12",115.674741935484,1399.5,1958,0.0826543350735862
"1958-2",111.030571428571,1399.5,1958,0.0793358852651457
"1958-3",193.755935483871,1399.5,1958,0.138446541967753
"1958-4",168.537833333333,1399.5,1958,0.120427176372514
"1958-5",179.854580645161,1399.5,1958,0.128513455266282
"1958-6",146.0926,1399.5,1958,0.104389138978207
"1958-7",144.578677419355,1399.5,1958,0.103307379363598
"1958-8",121.69864516129,1399.5,1958,0.086958660351047
"1958-9",109.341333333333,1399.5,1958,0.0781288555436465
"1959-1",117.296483870968,1399.5,1959,0.083813136027844
"1959-10",127.14364516129,1399.5,1959,0.0908493355922046
"1959-11",127.358066666667,1399.5,1959,0.0910025485292366
"1959-12",159.40735483871,1399.5,1959,0.113903075983358
"1959-2",139.632464285714,1399.5,1959,0.0997731077425611
"1959-3",145.331741935484,1399.5,1959,0.103845474766334
"1959-4",130.769633333333,1399.5,1959,0.0934402524711206
"1959-5",138.380903225806,1399.5,1959,0.0988788161670643
"1959-6",125.801733333333,1399.5,1959,0.0898904846969156
"1959-7",109.244838709677,1399.5,1959,0.0780599061876938
"1959-8",109.244806451613,1399.5,1959,0.0780598831379871
"1959-9",111.4364,1399.5,1959,0.0796258663808503
"1960-1",826.132709677419,5119.7,1960,0.161363499751435
"1960-10",309.104258064516,5119.7,1960,0.0603754630280126
"1960-11",339.460233333333,5119.7,1960,0.0663047118646275
"1960-12",315.730032258065,5119.7,1960,0.0616696353806013
"1960-2",819.592379310345,5119.7,1960,0.160086016624088
"1960-3",912.158096774194,5119.7,1960,0.178166317708888
"1960-4",849.071933333333,5119.7,1960,0.165844079405694
"1960-5",690.885935483871,5119.7,1960,0.134946566299563
"1960-6",467.944666666667,5119.7,1960,0.0914007982238543
"1960-7",296.001806451613,5119.7,1960,0.057816240492922
"1960-8",255.346096774194,5119.7,1960,0.0498752069016141
"1960-9",289.1261,5119.7,1960,0.0564732503857648
"1961-1",2669.62206451613,13116.2,1961,0.203536242548614
"1961-10",2654.98970967742,13116.2,1961,0.202420648486408
"1961-11",2682.51603333333,13116.2,1961,0.20451929928892
"1961-12",3588.71,13116.2,1961,0.273608972110825
"1961-2",2771.39935714286,13116.2,1961,0.21129590560855
"1961-3",4137.43509677419,13116.2,1961,0.315444648356551
"1961-4",5101.41086666667,13116.2,1961,0.388939697981631
"1961-5",4983.22967741935,13116.2,1961,0.379929375689556
"1961-6",4534.2187,13116.2,1961,0.345696062884067
"1961-7",4084.95961290323,13116.2,1961,0.311443833801194
"1961-8",3609.21338709677,13116.2,1961,0.27517218303295
"1961-9",3108.65563333333,13116.2,1961,0.237008861814652
"1962-1",4896.85196774194,14613,1962,0.335102440822688
"1962-10",2926.31932258065,14613,1962,0.200254521493235
"1962-11",2489.91983333333,14613,1962,0.170390736558772
"1962-12",2413.00290322581,14613,1962,0.165127140438364
"1962-2",5292.87767857143,14613,1962,0.362203358555494
"1962-3",5811.20709677419,14613,1962,0.3976737902398
"1962-4",5918.23303333333,14613,1962,0.404997812450101
"1962-5",5667.66974193548,14613,1962,0.387851210698384
"1962-6",5265.9628,14613,1962,0.36036151372066
"1962-7",4695.54687096774,14613,1962,0.321326686578235
"1962-8",4068.61564516129,14613,1962,0.278424392332943
"1962-9",3483.5087,14613,1962,0.238384226373777
"1963-1",2386.8375483871,14613,1963,0.163336587174919
"1963-10",2826.97212903226,14613,1963,0.193455972697753
"1963-11",2567.88386666667,14613,1963,0.17572598827528
"1963-12",2578.38151612903,14613,1963,0.176444365710602
"1963-2",2348.54696428571,14613,1963,0.160716277580628
"1963-3",2879.71183870968,14613,1963,0.197065068001757
"1963-4",3096.32223333333,14613,1963,0.211888197723488
"1963-5",3461.89774193548,14613,1963,0.236905340582733
"1963-6",3437.01966666667,14613,1963,0.235202878715299
"1963-7",3449.36325806452,14613,1963,0.236047578051359
"1963-8",3552.014,14613,1963,0.243072195989872
"1963-9",3250.55316666667,14613,1963,0.222442562558453
"1964-1",2657.29722580645,16319.9,1964,0.162825582620387
"1964-10",3263.10325806452,16319.9,1964,0.199946277738498
"1964-11",2748.75486666667,16319.9,1964,0.168429639070501
"1964-12",3040.28516129032,16319.9,1964,0.186293124424189
"1964-2",2778.58606896552,16319.9,1964,0.170257542568614
"1964-3",4020.79693548387,16319.9,1964,0.246373870886701
"1964-4",5215.18426666667,16319.9,1964,0.319559817564242
"1964-5",5961.7294516129,16319.9,1964,0.365304288115301
"1964-6",5319.58943333333,16319.9,1964,0.325957232172583
"1964-7",4721.01374193548,16319.9,1964,0.289279575361092
"1964-8",4127.31609677419,16319.9,1964,0.252900820273053
"1964-9",3481.00543333333,16319.9,1964,0.213298208526605
"1965-1",3076.91293548387,16319.9,1965,0.18853748708533
"1965-10",2826.56758064516,16319.9,1965,0.173197604191518
"1965-11",2574.26226666667,16319.9,1965,0.157737625026297
"1965-12",2544.0164516129,16319.9,1965,0.155884316179199
"1965-2",3540.60357142857,16319.9,1965,0.216950077600265
"1965-3",4346.65696774194,16319.9,1965,0.266340906975039
"1965-4",5152.54696666667,16319.9,1965,0.315721724193571
"1965-5",4616.64835483871,16319.9,1965,0.282884598241332
"1965-6",4376.04046666667,16319.9,1965,0.268141377500271
"1965-7",3966.19861290323,16319.9,1965,0.243028364935032
"1965-8",3511.69293548387,16319.9,1965,0.21517858169988
"1965-9",3220.66276666667,16319.9,1965,0.197345741497599
"1966-1",2610.56912903226,16319.9,1966,0.159962323852
"1966-10",2815.68164516129,16319.9,1966,0.172530569743766
"1966-11",2531.97433333333,16319.9,1966,0.155146436763297
"1966-12",2488.96564516129,16319.9,1966,0.152511084330253
"1966-2",3408.80185714286,16319.9,1966,0.208873942679971
"1966-3",3780.93412903226,16319.9,1966,0.231676304942571
"1966-4",3617.38266666667,16319.9,1966,0.22165470785156
"1966-5",4518.52377419355,16319.9,1966,0.276872025820841
"1966-6",4195.0212,16319.9,1966,0.257049442704919
"1966-7",3638.29309677419,16319.9,1966,0.222935992057194
"1966-8",3318.3095483871,16319.9,1966,0.203329036843798
"1966-9",3054.11166666667,16319.9,1966,0.18714034195471
"1967-1",2452.41835483871,16319.9,1967,0.150271653309071
"1967-10",3110.754,16319.9,1967,0.190611094430726
"1967-11",2747.96263333333,16319.9,1967,0.1683810950639
"1967-12",3129.31716129032,16319.9,1967,0.191748550008905
"1967-2",2546.34107142857,16319.9,1967,0.156026756991683
"1967-3",2964.14116129032,16319.9,1967,0.18162740956074
"1967-4",3168.09776666667,16319.9,1967,0.194124827153761
"1967-5",4100.97280645161,16319.9,1967,0.251286638181093
"1967-6",4293.30243333333,16319.9,1967,0.263071614000903
"1967-7",4272.01003225806,16319.9,1967,0.261766924568047
"1967-8",4178.17364516129,16319.9,1967,0.256017110715218
"1967-9",3628.59463333333,16319.9,1967,0.22234171982263
"1968-1",4307.48893548387,16319.9,1968,0.263940890292457
"1968-10",3709.95203225806,16319.9,1968,0.227326885107021
"1968-11",3243.8508,16319.9,1968,0.198766585579569
"1968-12",4004.69451612903,16319.9,1968,0.24538719698828
"1968-2",4503.55475862069,16319.9,1968,0.275954801109118
"1968-3",4555.71432258064,16319.9,1968,0.27915087240612
"1968-4",5510.20106666667,16319.9,1968,0.337636938134833
"1968-5",6152.32496774194,16319.9,1968,0.376983006497707
"1968-6",5994.5844,16319.9,1968,0.367317471308035
"1968-7",5103.05422580645,16319.9,1968,0.312689062176021
"1968-8",4457.24538709677,16319.9,1968,0.273117199682398
"1968-9",4112.20306666667,16319.9,1968,0.251974771087241
"1969-1",3971.27864516129,16319.9,1969,0.243339643328776
"1969-10",3124.17809677419,16319.9,1969,0.191433654420321
"1969-11",2910.89073333333,16319.9,1969,0.178364495697482
"1969-12",3037.67893548387,16319.9,1969,0.18613342823693
"1969-2",4872.37542857143,16319.9,1969,0.29855424534289
"1969-3",4608.53858064516,16319.9,1969,0.282387672758115
"1969-4",5816.3877,16319.9,1969,0.356398488961329
"1969-5",6002.40532258065,16319.9,1969,0.367796697441813
"1969-6",5423.7454,16319.9,1969,0.332339377079516
"1969-7",4815.522,16319.9,1969,0.29507055803038
"1969-8",4231.04532258065,16319.9,1969,0.25925681668274
"1969-9",3716.94163333333,16319.9,1969,0.22775517211094
"1970-1",3895.56609677419,16319.9,1970,0.238700365613404
"1970-10",4024.659,16319.9,1970,0.246610518446804
"1970-11",3785.72393333333,16319.9,1970,0.23196979965155
"1970-12",3224.80151612903,16319.9,1970,0.197599342896037
"1970-2",3773.58389285714,16319.9,1970,0.231225920064286
"1970-3",4493.22829032258,16319.9,1970,0.275322047948981
"1970-4",5728.55553333333,16319.9,1970,0.351016583026448
"1970-5",6784.61270967742,16319.9,1970,0.415726365337865
"1970-6",6408.8844,16319.9,1970,0.392703656272404
"1970-7",5743.01167741935,16319.9,1970,0.351902381596661
"1970-8",5113.188,16319.9,1970,0.31331000802701
"1970-9",4471.75446666667,16319.9,1970,0.274006241868312
"1971-1",3269.68651612903,16319.9,1971,0.200349666121057
"1971-10",3081.95212903226,16319.9,1971,0.188846263091824
"1971-11",2822.81643333333,16319.9,1971,0.172967753070382
"1971-12",3149.37848387097,16319.9,1971,0.192977805248253
"1971-2",3801.96846428571,16319.9,1971,0.232965181421805
"1971-3",4644.15925806452,16319.9,1971,0.284570325679968
"1971-4",4760.32063333333,16319.9,1971,0.291688100621532
"1971-5",5021.70035483871,16319.9,1971,0.30770411306679
"1971-6",4783.64556666667,16319.9,1971,0.293117333235293
"1971-7",4240.17793548387,16319.9,1971,0.259816416490534
"1971-8",4016.51009677419,16319.9,1971,0.246111195336625
"1971-9",3546.03596666667,16319.9,1971,0.217282946995182
"1972-1",5306.49429032258,19101.019,1972,0.277812104700937
"1972-10",4775.02703225806,19101.019,1972,0.249988078241169
"1972-11",5682.5584,19101.019,1972,0.297500274723563
"1972-12",6319.84722580645,19101.019,1972,0.330864401831465
"1972-2",5288.22413793103,19101.019,1972,0.276855603249807
"1972-3",5360.91458064516,19101.019,1972,0.280661182560216
"1972-4",5661.1255,19101.019,1972,0.296378193226236
"1972-5",6161.93948387097,19101.019,1972,0.322597421837598
"1972-6",6152.9583,19101.019,1972,0.322127227871979
"1972-7",6147.44196774194,19101.019,1972,0.32183843007234
"1972-8",5706.17929032258,19101.019,1972,0.298736904576797
"1972-9",5134.40963333333,19101.019,1972,0.268802917442956
"1973-1",7006.53919354839,19101.019,1973,0.366814942885947
"1973-10",5988.30590322581,19101.019,1973,0.313507143426526
"1973-11",5571.72526666667,19101.019,1973,0.291697802440104
"1973-12",6330.57935483871,19101.019,1973,0.331426263428077
"1973-2",7454.16414285714,19101.019,1973,0.390249553851401
"1973-3",8598.31806451613,19101.019,1973,0.450149704815022
"1973-4",10023.7333666667,19101.019,1973,0.524774796918775
"1973-5",10315.1353225806,19101.019,1973,0.540030629914595
"1973-6",9475.3995,19101.019,1973,0.496067749055692
"1973-7",8421.41958064516,19101.019,1973,0.44088849818144
"1973-8",7471.82970967742,19101.019,1973,0.391174403296359
"1973-9",6611.2383,19101.019,1973,0.346119665134096
"1974-1",7062.78967741936,19101.019,1974,0.369759837285087
"1974-10",5706.67177419355,19101.019,1974,0.298762687697109
"1974-11",5166.8524,19101.019,1974,0.270501400998554
"1974-12",4779.05032258065,19101.019,1974,0.250198710476161
"1974-2",7618.15057142857,19101.019,1974,0.398834772711789
"1974-3",7041.81458064516,19101.019,1974,0.368661723264354
"1974-4",6830.12276666667,19101.019,1974,0.357578973491763
"1974-5",7391.33758064516,19101.019,1974,0.386960380524472
"1974-6",8821.32623333333,19101.019,1974,0.461824902290989
"1974-7",8045.75819354839,19101.019,1974,0.421221411985842
"1974-8",7225.11896774194,19101.019,1974,0.378258299609143
"1974-9",6657.46993333333,19101.019,1974,0.348540040368178
"1975-1",5589.76041935484,19101.019,1975,0.292642000898216
"1975-10",5169.94303225806,19101.019,1975,0.270663205573381
"1975-11",5014.405,19101.019,1975,0.26252028753021
"1975-12",4901.56716129032,19101.019,1975,0.256612862449397
"1975-2",5975.48310714286,19101.019,1975,0.312835828661437
"1975-3",6786.28312903226,19101.019,1975,0.355283826953539
"1975-4",7734.7532,19101.019,1975,0.404939296694066
"1975-5",7676.87932258064,19101.019,1975,0.401909412402587
"1975-6",7695.83723333333,19101.019,1975,0.402901920223907
"1975-7",7104.09696774194,19101.019,1975,0.371922407267483
"1975-8",6612.00012903226,19101.019,1975,0.346159549343009
"1975-9",5780.15686666667,19101.019,1975,0.302609869487417
"1976-1",5256.19948387097,19101.019,1976,0.275179009238772
"1976-10",4658.24138709677,19101.019,1976,0.243873972749662
"1976-11",4233.25463333333,19101.019,1976,0.221624544393853
"1976-12",4160.71519354839,19101.019,1976,0.217826870574203
"1976-2",5408.20137931035,19101.019,1976,0.283136799105343
"1976-3",6027.564,19101.019,1976,0.315562431512162
"1976-4",6597.9886,19101.019,1976,0.345426000570964
"1976-5",6547.50151612903,19101.019,1976,0.342782838765253
"1976-6",6390.49236666667,19101.019,1976,0.334562902987881
"1976-7",6228.11367741935,19101.019,1976,0.326061854470662
"1976-8",5688.79164516129,19101.019,1976,0.297826605227778
"1976-9",5211.7083,19101.019,1976,0.272849752151966
"1977-1",4452.98422580645,19101.019,1977,0.233128097815433
"1977-10",5056.98235483871,19101.019,1977,0.264749349489611
"1977-11",4740.08346666667,19101.019,1977,0.248158669789641
"1977-12",5696.39903225806,19101.019,1977,0.298224876497849
"1977-2",4770.84089285714,19101.019,1977,0.249768920331274
"1977-3",6132.87641935484,19101.019,1977,0.321075876598774
"1977-4",7121.68883333333,19101.019,1977,0.372843398215212
"1977-5",6797.76829032258,19101.019,1977,0.355885112219541
"1977-6",6375.46403333333,19101.019,1977,0.333776121228576
"1977-7",6030.60903225806,19101.019,1977,0.315721848779799
"1977-8",5901.2354516129,19101.019,1977,0.30894872423366
"1977-9",5508.8673,19101.019,1977,0.288406984988602
"1978-1",5294.54367741935,19101.019,1978,0.277186451540588
"1978-10",4932.4634516129,19101.019,1978,0.258230382976579
"1978-11",4484.17636666667,19101.019,1978,0.234761107073223
"1978-12",4971.60970967742,19101.019,1978,0.260279815944763
"1978-2",5649.79575,19101.019,1978,0.295785044242928
"1978-3",5785.51377419355,19101.019,1978,0.302890320887778
